"","subsector","species","month","international_waters","tons"
"1394","artisanal","LUGA-ROJA","AGO",0,2
"1395","artisanal","LUGA-ROJA","DIC",0,3773.5
"1396","artisanal","LUGA-ROJA","ENE",0,2706
"1397","artisanal","LUGA-ROJA","FEB",0,4160.75
"1398","artisanal","LUGA-ROJA","JUL",0,3
"1399","artisanal","LUGA-ROJA","JUN",0,188.5
"1400","artisanal","LUGA-ROJA","MAR",0,3706.5
"1401","artisanal","LUGA-ROJA","MAY",0,991
"1402","artisanal","LUGA-ROJA","NOV",0,3626
"1403","artisanal","LUGA-ROJA","OCT",0,2482
"1404","artisanal","LUGA-ROJA","SEP",0,668.75
"1405","artisanal","MACHA","ABR",0,125.75
"1406","artisanal","MACHA","AGO",0,104
"1407","artisanal","MACHA","DIC",0,120.5
"1408","artisanal","MACHA","ENE",0,148
"1409","artisanal","MACHA","FEB",0,142.5
"1410","artisanal","MACHA","JUL",0,106.5
"1411","artisanal","MACHA","JUN",0,83.25
"1412","artisanal","MACHA","MAR",0,168
"1413","artisanal","MACHA","MAY",0,88
"1414","artisanal","MACHA","NOV",0,114.25
"1415","artisanal","MACHA","OCT",0,154.75
"1416","artisanal","MACHA","SEP",0,96.5
"1417","artisanal","MACHUELO O TRITRE","ABR",0,2213
"1418","artisanal","MACHUELO O TRITRE","AGO",0,149.25
"1419","artisanal","MACHUELO O TRITRE","DIC",0,732.25
"1420","artisanal","MACHUELO O TRITRE","ENE",0,250.5
"1421","artisanal","MACHUELO O TRITRE","FEB",0,205
"1422","artisanal","MACHUELO O TRITRE","JUL",0,1754.75
"1423","artisanal","MACHUELO O TRITRE","JUN",0,1923.75
"1424","artisanal","MACHUELO O TRITRE","MAR",0,3241.5
"1425","artisanal","MACHUELO O TRITRE","MAY",0,2458
"1426","artisanal","MACHUELO O TRITRE","NOV",0,1063.5
"1427","artisanal","MACHUELO O TRITRE","OCT",0,123.75
"1428","artisanal","MACHUELO O TRITRE","SEP",0,91.75
"1429","artisanal","MARLIN","ABR",0,7.25
"1430","artisanal","MARLIN","AGO",0,1
"1431","artisanal","MARLIN","DIC",0,NA
"1432","artisanal","MARLIN","ENE",0,NA
"1433","artisanal","MARLIN","FEB",0,1
"1434","artisanal","MARLIN","JUL",0,3
"1435","artisanal","MARLIN","JUN",0,7
"1436","artisanal","MARLIN","MAR",0,6
"1437","artisanal","MARLIN","MAY",0,8.75
"1438","artisanal","MARLIN","NOV",0,NA
"1439","artisanal","MARLIN","OCT",0,NA
"1440","artisanal","MARLIN","SEP",0,NA
"1441","artisanal","MARLIN RAYADO","ABR",0,1
"1442","artisanal","MARLIN RAYADO","AGO",0,NA
"1443","artisanal","MARLIN RAYADO","DIC",0,NA
"1444","artisanal","MARLIN RAYADO","ENE",0,NA
"1445","artisanal","MARLIN RAYADO","FEB",0,NA
"1446","artisanal","MARLIN RAYADO","JUL",0,NA
"1447","artisanal","MARLIN RAYADO","JUN",0,1
"1448","artisanal","MARLIN RAYADO","MAR",0,1
"1449","artisanal","MARLIN RAYADO","MAY",0,1.5
"1450","artisanal","MARLIN RAYADO","NOV",0,NA
"1451","artisanal","MARLIN RAYADO","OCT",0,NA
"1452","artisanal","MARLIN RAYADO","SEP",0,NA
"1453","artisanal","MATAHUIRA, KARA KARA O KRA KRA","ABR",0,NA
"1454","artisanal","MATAHUIRA, KARA KARA O KRA KRA","AGO",0,NA
"1455","artisanal","MATAHUIRA, KARA KARA O KRA KRA","DIC",0,NA
"1456","artisanal","MATAHUIRA, KARA KARA O KRA KRA","ENE",0,NA
"1457","artisanal","MATAHUIRA, KARA KARA O KRA KRA","FEB",0,NA
"1458","artisanal","MATAHUIRA, KARA KARA O KRA KRA","JUL",0,NA
"1459","artisanal","MATAHUIRA, KARA KARA O KRA KRA","JUN",0,NA
"1460","artisanal","MATAHUIRA, KARA KARA O KRA KRA","MAR",0,NA
"1461","artisanal","MATAHUIRA, KARA KARA O KRA KRA","MAY",0,NA
"1462","artisanal","MATAHUIRA, KARA KARA O KRA KRA","NOV",0,NA
"1463","artisanal","MATAHUIRA, KARA KARA O KRA KRA","OCT",0,1
"1464","artisanal","MATAHUIRA, KARA KARA O KRA KRA","SEP",0,NA
"1465","artisanal","MEDUSA","ABR",0,1
"1466","artisanal","MEDUSA","AGO",0,NA
"1467","artisanal","MEDUSA","DIC",0,NA
"1468","artisanal","MEDUSA","ENE",0,NA
"1469","artisanal","MEDUSA","FEB",0,NA
"1470","artisanal","MEDUSA","JUL",0,NA
"1471","artisanal","MEDUSA","JUN",0,NA
"1472","artisanal","MEDUSA","MAR",0,NA
"1473","artisanal","MEDUSA","MAY",0,NA
"1474","artisanal","MEDUSA","NOV",0,NA
"1475","artisanal","MEDUSA","OCT",0,NA
"1476","artisanal","MEDUSA","SEP",0,NA
"1477","artisanal","MERLUZA COMUN","ABR",0,714.75
"1478","artisanal","MERLUZA COMUN","AGO",0,1065.5
"1479","artisanal","MERLUZA COMUN","DIC",0,962.5
"1480","artisanal","MERLUZA COMUN","ENE",0,697.25
"1481","artisanal","MERLUZA COMUN","FEB",0,579.75
"1482","artisanal","MERLUZA COMUN","JUL",0,560.75
"1483","artisanal","MERLUZA COMUN","JUN",0,501
"1484","artisanal","MERLUZA COMUN","MAR",0,674.5
"1485","artisanal","MERLUZA COMUN","MAY",0,448.75
"1486","artisanal","MERLUZA COMUN","NOV",0,656.5
"1487","artisanal","MERLUZA COMUN","OCT",0,792
"1488","artisanal","MERLUZA COMUN","SEP",0,NA
"1489","artisanal","MERLUZA DE COLA","ABR",0,1
"1490","artisanal","MERLUZA DE COLA","AGO",0,NA
"1491","artisanal","MERLUZA DE COLA","DIC",0,37
"1492","artisanal","MERLUZA DE COLA","ENE",0,34
"1493","artisanal","MERLUZA DE COLA","FEB",0,1
"1494","artisanal","MERLUZA DE COLA","JUL",0,NA
"1495","artisanal","MERLUZA DE COLA","JUN",0,NA
"1496","artisanal","MERLUZA DE COLA","MAR",0,NA
"1497","artisanal","MERLUZA DE COLA","MAY",0,NA
"1498","artisanal","MERLUZA DE COLA","NOV",0,NA
"1499","artisanal","MERLUZA DE COLA","OCT",0,NA
"1500","artisanal","MERLUZA DE COLA","SEP",0,NA
"1501","artisanal","MERLUZA DEL SUR O AUSTRAL","ABR",0,599
"1502","artisanal","MERLUZA DEL SUR O AUSTRAL","AGO",0,3.5
"1503","artisanal","MERLUZA DEL SUR O AUSTRAL","DIC",0,880
"1504","artisanal","MERLUZA DEL SUR O AUSTRAL","ENE",0,671
"1505","artisanal","MERLUZA DEL SUR O AUSTRAL","FEB",0,811
"1506","artisanal","MERLUZA DEL SUR O AUSTRAL","JUL",0,361.75
"1507","artisanal","MERLUZA DEL SUR O AUSTRAL","JUN",0,315.25
"1508","artisanal","MERLUZA DEL SUR O AUSTRAL","MAR",0,806.25
"1509","artisanal","MERLUZA DEL SUR O AUSTRAL","MAY",0,344.5
"1510","artisanal","MERLUZA DEL SUR O AUSTRAL","NOV",0,743.75
"1511","artisanal","MERLUZA DEL SUR O AUSTRAL","OCT",0,471.75
"1512","artisanal","MERLUZA DEL SUR O AUSTRAL","SEP",0,164.75
"1513","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","ABR",0,NA
"1514","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","AGO",0,NA
"1515","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","DIC",0,3
"1516","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","ENE",0,3
"1517","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","FEB",0,NA
"1518","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","JUL",0,NA
"1519","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","JUN",0,NA
"1520","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","MAR",0,NA
"1521","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","MAY",0,NA
"1522","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","NOV",0,NA
"1523","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","OCT",0,1
"1524","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","SEP",0,NA
"1525","artisanal","NANUE, NANUE PARA, PISI O PUA","ABR",0,NA
"1526","artisanal","NANUE, NANUE PARA, PISI O PUA","AGO",0,NA
"1527","artisanal","NANUE, NANUE PARA, PISI O PUA","DIC",0,NA
"1528","artisanal","NANUE, NANUE PARA, PISI O PUA","ENE",0,NA
"1529","artisanal","NANUE, NANUE PARA, PISI O PUA","FEB",0,NA
"1530","artisanal","NANUE, NANUE PARA, PISI O PUA","JUL",0,NA
"1531","artisanal","NANUE, NANUE PARA, PISI O PUA","JUN",0,1
"1532","artisanal","NANUE, NANUE PARA, PISI O PUA","MAR",0,NA
"1533","artisanal","NANUE, NANUE PARA, PISI O PUA","MAY",0,NA
"1534","artisanal","NANUE, NANUE PARA, PISI O PUA","NOV",0,NA
"1535","artisanal","NANUE, NANUE PARA, PISI O PUA","OCT",0,NA
"1536","artisanal","NANUE, NANUE PARA, PISI O PUA","SEP",0,NA
"1537","artisanal","NAVAJUELA","ABR",0,345.75
"1538","artisanal","NAVAJUELA","AGO",0,549.5
"1539","artisanal","NAVAJUELA","DIC",0,220.5
"1540","artisanal","NAVAJUELA","ENE",0,328
"1541","artisanal","NAVAJUELA","FEB",0,337.5
"1542","artisanal","NAVAJUELA","JUL",0,416
"1543","artisanal","NAVAJUELA","JUN",0,367.25
"1544","artisanal","NAVAJUELA","MAR",0,428.75
"1545","artisanal","NAVAJUELA","MAY",0,356.25
"1546","artisanal","NAVAJUELA","NOV",0,580.25
"1547","artisanal","NAVAJUELA","OCT",0,588.25
"1548","artisanal","NAVAJUELA","SEP",0,561.25
"1549","artisanal","OSTION DEL SUR","ABR",0,NA
"1550","artisanal","OSTION DEL SUR","AGO",0,NA
"1551","artisanal","OSTION DEL SUR","DIC",0,NA
"1552","artisanal","OSTION DEL SUR","ENE",0,NA
"1553","artisanal","OSTION DEL SUR","FEB",0,663.75
"1554","artisanal","OSTION DEL SUR","JUL",0,NA
"1555","artisanal","OSTION DEL SUR","JUN",0,1
"1556","artisanal","OSTION DEL SUR","MAR",0,185.75
"1557","artisanal","OSTION DEL SUR","MAY",0,2
"1558","artisanal","OSTION DEL SUR","NOV",0,NA
"1559","artisanal","OSTION DEL SUR","OCT",0,NA
"1560","artisanal","OSTION DEL SUR","SEP",0,NA
"1561","artisanal","OSTRA CHILENA","ABR",0,9
"1562","artisanal","OSTRA CHILENA","AGO",0,19
"1563","artisanal","OSTRA CHILENA","DIC",0,NA
"1564","artisanal","OSTRA CHILENA","ENE",0,NA
"1565","artisanal","OSTRA CHILENA","FEB",0,NA
"1566","artisanal","OSTRA CHILENA","JUL",0,13.5
"1567","artisanal","OSTRA CHILENA","JUN",0,14.75
"1568","artisanal","OSTRA CHILENA","MAR",0,NA
"1569","artisanal","OSTRA CHILENA","MAY",0,13.6666666666667
"1570","artisanal","OSTRA CHILENA","NOV",0,NA
"1571","artisanal","OSTRA CHILENA","OCT",0,NA
"1572","artisanal","OSTRA CHILENA","SEP",0,13
"1573","artisanal","PAMPANITO","ABR",0,1550.5
"1574","artisanal","PAMPANITO","AGO",0,22.6666666666667
"1575","artisanal","PAMPANITO","DIC",0,312.75
"1576","artisanal","PAMPANITO","ENE",0,4
"1577","artisanal","PAMPANITO","FEB",0,136
"1578","artisanal","PAMPANITO","JUL",0,884.75
"1579","artisanal","PAMPANITO","JUN",0,1267.25
"1580","artisanal","PAMPANITO","MAR",0,2689.75
"1581","artisanal","PAMPANITO","MAY",0,1215.25
"1582","artisanal","PAMPANITO","NOV",0,1290.5
"1583","artisanal","PAMPANITO","OCT",0,42
"1584","artisanal","PAMPANITO","SEP",0,13
"1585","artisanal","PAMPANITO DE JUAN FERNANDEZ","ABR",0,1
"1586","artisanal","PAMPANITO DE JUAN FERNANDEZ","AGO",0,NA
"1587","artisanal","PAMPANITO DE JUAN FERNANDEZ","DIC",0,NA
"1588","artisanal","PAMPANITO DE JUAN FERNANDEZ","ENE",0,NA
"1589","artisanal","PAMPANITO DE JUAN FERNANDEZ","FEB",0,1
"1590","artisanal","PAMPANITO DE JUAN FERNANDEZ","JUL",0,NA
"1591","artisanal","PAMPANITO DE JUAN FERNANDEZ","JUN",0,NA
"1592","artisanal","PAMPANITO DE JUAN FERNANDEZ","MAR",0,1
"1593","artisanal","PAMPANITO DE JUAN FERNANDEZ","MAY",0,NA
"1594","artisanal","PAMPANITO DE JUAN FERNANDEZ","NOV",0,NA
"1595","artisanal","PAMPANITO DE JUAN FERNANDEZ","OCT",0,NA
"1596","artisanal","PAMPANITO DE JUAN FERNANDEZ","SEP",0,NA
"1597","artisanal","PEJE GATO HOCICON","ABR",0,1
"1598","artisanal","PEJE GATO HOCICON","AGO",0,NA
"1599","artisanal","PEJE GATO HOCICON","DIC",0,NA
"1600","artisanal","PEJE GATO HOCICON","ENE",0,NA
"1601","artisanal","PEJE GATO HOCICON","FEB",0,NA
"1602","artisanal","PEJE GATO HOCICON","JUL",0,NA
"1603","artisanal","PEJE GATO HOCICON","JUN",0,NA
"1604","artisanal","PEJE GATO HOCICON","MAR",0,NA
"1605","artisanal","PEJE GATO HOCICON","MAY",0,NA
"1606","artisanal","PEJE GATO HOCICON","NOV",0,NA
"1607","artisanal","PEJE GATO HOCICON","OCT",0,NA
"1608","artisanal","PEJE GATO HOCICON","SEP",0,NA
"1609","artisanal","PEJEGALLO","ABR",0,56.25
"1610","artisanal","PEJEGALLO","AGO",0,30.75
"1611","artisanal","PEJEGALLO","DIC",0,48
"1612","artisanal","PEJEGALLO","ENE",0,51
"1613","artisanal","PEJEGALLO","FEB",0,48.25
"1614","artisanal","PEJEGALLO","JUL",0,30.25
"1615","artisanal","PEJEGALLO","JUN",0,30
"1616","artisanal","PEJEGALLO","MAR",0,78
"1617","artisanal","PEJEGALLO","MAY",0,31
"1618","artisanal","PEJEGALLO","NOV",0,64.75
"1619","artisanal","PEJEGALLO","OCT",0,38
"1620","artisanal","PEJEGALLO","SEP",0,28.5
"1621","artisanal","PEJEPERRO","ABR",0,1
"1622","artisanal","PEJEPERRO","AGO",0,3
"1623","artisanal","PEJEPERRO","DIC",0,1
"1624","artisanal","PEJEPERRO","ENE",0,1
"1625","artisanal","PEJEPERRO","FEB",0,1
"1626","artisanal","PEJEPERRO","JUL",0,1
"1627","artisanal","PEJEPERRO","JUN",0,1
"1628","artisanal","PEJEPERRO","MAR",0,3
"1629","artisanal","PEJEPERRO","MAY",0,NA
"1630","artisanal","PEJEPERRO","NOV",0,1
"1631","artisanal","PEJEPERRO","OCT",0,2
"1632","artisanal","PEJEPERRO","SEP",0,NA
"1633","artisanal","PEJERRATA O GRANADERO","ABR",0,NA
"1634","artisanal","PEJERRATA O GRANADERO","AGO",0,NA
"1635","artisanal","PEJERRATA O GRANADERO","DIC",0,NA
"1636","artisanal","PEJERRATA O GRANADERO","ENE",0,NA
"1637","artisanal","PEJERRATA O GRANADERO","FEB",0,NA
"1638","artisanal","PEJERRATA O GRANADERO","JUL",0,NA
"1639","artisanal","PEJERRATA O GRANADERO","JUN",0,NA
"1640","artisanal","PEJERRATA O GRANADERO","MAR",0,1
"1641","artisanal","PEJERRATA O GRANADERO","MAY",0,NA
"1642","artisanal","PEJERRATA O GRANADERO","NOV",0,NA
"1643","artisanal","PEJERRATA O GRANADERO","OCT",0,NA
"1644","artisanal","PEJERRATA O GRANADERO","SEP",0,NA
"1645","artisanal","PEJERREY DE MAR","ABR",0,116.5
"1646","artisanal","PEJERREY DE MAR","AGO",0,21.75
"1647","artisanal","PEJERREY DE MAR","DIC",0,18.25
"1648","artisanal","PEJERREY DE MAR","ENE",0,25.5
"1649","artisanal","PEJERREY DE MAR","FEB",0,48
"1650","artisanal","PEJERREY DE MAR","JUL",0,129.25
"1651","artisanal","PEJERREY DE MAR","JUN",0,114.75
"1652","artisanal","PEJERREY DE MAR","MAR",0,75.75
"1653","artisanal","PEJERREY DE MAR","MAY",0,185.25
"1654","artisanal","PEJERREY DE MAR","NOV",0,22.75
"1655","artisanal","PEJERREY DE MAR","OCT",0,34
"1656","artisanal","PEJERREY DE MAR","SEP",0,22.75
"1657","artisanal","PEJESAPO","ABR",0,NA
"1658","artisanal","PEJESAPO","AGO",0,NA
"1659","artisanal","PEJESAPO","DIC",0,1
"1660","artisanal","PEJESAPO","ENE",0,NA
"1661","artisanal","PEJESAPO","FEB",0,NA
"1662","artisanal","PEJESAPO","JUL",0,NA
"1663","artisanal","PEJESAPO","JUN",0,NA
"1664","artisanal","PEJESAPO","MAR",0,NA
"1665","artisanal","PEJESAPO","MAY",0,NA
"1666","artisanal","PEJESAPO","NOV",0,NA
"1667","artisanal","PEJESAPO","OCT",0,1
"1668","artisanal","PEJESAPO","SEP",0,1
"1669","artisanal","PEJEZORRO","ABR",0,3.5
"1670","artisanal","PEJEZORRO","AGO",0,1
"1671","artisanal","PEJEZORRO","DIC",0,NA
"1672","artisanal","PEJEZORRO","ENE",0,NA
"1673","artisanal","PEJEZORRO","FEB",0,NA
"1674","artisanal","PEJEZORRO","JUL",0,2.5
"1675","artisanal","PEJEZORRO","JUN",0,3.5
"1676","artisanal","PEJEZORRO","MAR",0,5
"1677","artisanal","PEJEZORRO","MAY",0,3.66666666666667
"1678","artisanal","PEJEZORRO","NOV",0,1
"1679","artisanal","PEJEZORRO","OCT",0,1
"1680","artisanal","PEJEZORRO","SEP",0,1
"1681","artisanal","PELILLO","ABR",0,2377
"1682","artisanal","PELILLO","AGO",0,1947.5
"1683","artisanal","PELILLO","DIC",0,4629
"1684","artisanal","PELILLO","ENE",0,4659.75
"1685","artisanal","PELILLO","FEB",0,3354
"1686","artisanal","PELILLO","JUL",0,2031.5
"1687","artisanal","PELILLO","JUN",0,2340.25
"1688","artisanal","PELILLO","MAR",0,3053.25
"1689","artisanal","PELILLO","MAY",0,2433
"1690","artisanal","PELILLO","NOV",0,4924.25
"1691","artisanal","PELILLO","OCT",0,3495
"1692","artisanal","PELILLO","SEP",0,2665.5
"1693","artisanal","PEPINO DE MAR","ABR",0,10.5
"1694","artisanal","PEPINO DE MAR","AGO",0,16.5
"1695","artisanal","PEPINO DE MAR","DIC",0,34
"1696","artisanal","PEPINO DE MAR","ENE",0,11.5
"1697","artisanal","PEPINO DE MAR","FEB",0,5.5
"1698","artisanal","PEPINO DE MAR","JUL",0,7
"1699","artisanal","PEPINO DE MAR","JUN",0,9
"1700","artisanal","PEPINO DE MAR","MAR",0,3.5
"1701","artisanal","PEPINO DE MAR","MAY",0,4.5
"1702","artisanal","PEPINO DE MAR","NOV",0,29.5
"1703","artisanal","PEPINO DE MAR","OCT",0,36
"1704","artisanal","PEPINO DE MAR","SEP",0,35
"1705","artisanal","PESCADO NO CLASIFICADO","ABR",0,4.5
"1706","artisanal","PESCADO NO CLASIFICADO","ABR",1,1
"1707","artisanal","PESCADO NO CLASIFICADO","AGO",0,NA
"1708","artisanal","PESCADO NO CLASIFICADO","AGO",1,1
"1709","artisanal","PESCADO NO CLASIFICADO","DIC",0,NA
"1710","artisanal","PESCADO NO CLASIFICADO","DIC",1,NA
"1711","artisanal","PESCADO NO CLASIFICADO","ENE",0,NA
"1712","artisanal","PESCADO NO CLASIFICADO","ENE",1,NA
"1713","artisanal","PESCADO NO CLASIFICADO","FEB",0,1
"1714","artisanal","PESCADO NO CLASIFICADO","FEB",1,NA
"1715","artisanal","PESCADO NO CLASIFICADO","JUL",0,1
"1716","artisanal","PESCADO NO CLASIFICADO","JUL",1,NA
"1717","artisanal","PESCADO NO CLASIFICADO","JUN",0,1
"1718","artisanal","PESCADO NO CLASIFICADO","JUN",1,NA
"1719","artisanal","PESCADO NO CLASIFICADO","MAR",0,6
"1720","artisanal","PESCADO NO CLASIFICADO","MAR",1,NA
"1721","artisanal","PESCADO NO CLASIFICADO","MAY",0,2
"1722","artisanal","PESCADO NO CLASIFICADO","MAY",1,1
"1723","artisanal","PESCADO NO CLASIFICADO","NOV",0,3
"1724","artisanal","PESCADO NO CLASIFICADO","NOV",1,NA
"1725","artisanal","PESCADO NO CLASIFICADO","OCT",0,4.5
"1726","artisanal","PESCADO NO CLASIFICADO","OCT",1,NA
"1727","artisanal","PESCADO NO CLASIFICADO","SEP",0,5.5
"1728","artisanal","PESCADO NO CLASIFICADO","SEP",1,NA
"1729","artisanal","PEZ SOL","ABR",0,NA
"1730","artisanal","PEZ SOL","AGO",0,5.33333333333333
"1731","artisanal","PEZ SOL","DIC",0,1.66666666666667
"1732","artisanal","PEZ SOL","ENE",0,2
"1733","artisanal","PEZ SOL","FEB",0,NA
"1734","artisanal","PEZ SOL","JUL",0,3.75
"1735","artisanal","PEZ SOL","JUN",0,5.75
"1736","artisanal","PEZ SOL","MAR",0,NA
"1737","artisanal","PEZ SOL","MAY",0,1.25
"1738","artisanal","PEZ SOL","NOV",0,1
"1739","artisanal","PEZ SOL","OCT",0,1
"1740","artisanal","PEZ SOL","SEP",0,6
"1741","artisanal","PICHIBUENO","ABR",0,1
"1742","artisanal","PICHIBUENO","AGO",0,1
"1743","artisanal","PICHIBUENO","DIC",0,2
"1744","artisanal","PICHIBUENO","ENE",0,1
"1745","artisanal","PICHIBUENO","FEB",0,1
"1746","artisanal","PICHIBUENO","JUL",0,2
"1747","artisanal","PICHIBUENO","JUN",0,NA
"1748","artisanal","PICHIBUENO","MAR",0,1
"1749","artisanal","PICHIBUENO","MAY",0,1
"1750","artisanal","PICHIBUENO","NOV",0,1
"1751","artisanal","PICHIBUENO","OCT",0,2
"1752","artisanal","PICHIBUENO","SEP",0,NA
"1753","artisanal","PICOROCO","ABR",0,21.6666666666667
"1754","artisanal","PICOROCO","AGO",0,12.3333333333333
"1755","artisanal","PICOROCO","DIC",0,25.6666666666667
"1756","artisanal","PICOROCO","ENE",0,16
"1757","artisanal","PICOROCO","FEB",0,12.3333333333333
"1758","artisanal","PICOROCO","JUL",0,14.6666666666667
"1759","artisanal","PICOROCO","JUN",0,14.3333333333333
"1760","artisanal","PICOROCO","MAR",0,24.3333333333333
"1761","artisanal","PICOROCO","MAY",0,12.3333333333333
"1762","artisanal","PICOROCO","NOV",0,29
"1763","artisanal","PICOROCO","OCT",0,32.6666666666667
"1764","artisanal","PICOROCO","SEP",0,17.6666666666667
"1765","artisanal","PIURE","ABR",0,158
"1766","artisanal","PIURE","AGO",0,179
"1767","artisanal","PIURE","DIC",0,204
"1768","artisanal","PIURE","ENE",0,193
"1769","artisanal","PIURE","FEB",0,207
"1770","artisanal","PIURE","JUL",0,111
"1771","artisanal","PIURE","JUN",0,109
"1772","artisanal","PIURE","MAR",0,336.5
"1773","artisanal","PIURE","MAY",0,108.5
"1774","artisanal","PIURE","NOV",0,178
"1775","artisanal","PIURE","OCT",0,180.5
"1776","artisanal","PIURE","SEP",0,232.5
"1777","artisanal","PULGA SALTARINA O GAMBITA","ABR",0,2
"1778","artisanal","PULGA SALTARINA O GAMBITA","AGO",0,1
"1779","artisanal","PULGA SALTARINA O GAMBITA","DIC",0,1
"1780","artisanal","PULGA SALTARINA O GAMBITA","ENE",0,2
"1781","artisanal","PULGA SALTARINA O GAMBITA","FEB",0,2
"1782","artisanal","PULGA SALTARINA O GAMBITA","JUL",0,1
"1783","artisanal","PULGA SALTARINA O GAMBITA","JUN",0,1
"1784","artisanal","PULGA SALTARINA O GAMBITA","MAR",0,1
"1785","artisanal","PULGA SALTARINA O GAMBITA","MAY",0,1
"1786","artisanal","PULGA SALTARINA O GAMBITA","NOV",0,2
"1787","artisanal","PULGA SALTARINA O GAMBITA","OCT",0,1.5
"1788","artisanal","PULGA SALTARINA O GAMBITA","SEP",0,1
"1789","artisanal","PULPO DE JUAN FERNANDEZ","ABR",0,1
"1790","artisanal","PULPO DE JUAN FERNANDEZ","AGO",0,NA
"1791","artisanal","PULPO DE JUAN FERNANDEZ","DIC",0,NA
"1792","artisanal","PULPO DE JUAN FERNANDEZ","ENE",0,NA
"1793","artisanal","PULPO DE JUAN FERNANDEZ","FEB",0,NA
"1794","artisanal","PULPO DE JUAN FERNANDEZ","JUL",0,NA
"1795","artisanal","PULPO DE JUAN FERNANDEZ","JUN",0,1
"1796","artisanal","PULPO DE JUAN FERNANDEZ","MAR",0,NA
"1797","artisanal","PULPO DE JUAN FERNANDEZ","MAY",0,1
"1798","artisanal","PULPO DE JUAN FERNANDEZ","NOV",0,1
"1799","artisanal","PULPO DE JUAN FERNANDEZ","OCT",0,NA
"1800","artisanal","PULPO DE JUAN FERNANDEZ","SEP",0,NA
"1801","artisanal","PULPO DEL NORTE","ABR",0,323
"1802","artisanal","PULPO DEL NORTE","AGO",0,352.25
"1803","artisanal","PULPO DEL NORTE","DIC",0,NA
"1804","artisanal","PULPO DEL NORTE","ENE",0,6
"1805","artisanal","PULPO DEL NORTE","FEB",0,6.5
"1806","artisanal","PULPO DEL NORTE","JUL",0,4
"1807","artisanal","PULPO DEL NORTE","JUN",0,15.3333333333333
"1808","artisanal","PULPO DEL NORTE","MAR",0,427.75
"1809","artisanal","PULPO DEL NORTE","MAY",0,331.5
"1810","artisanal","PULPO DEL NORTE","NOV",0,55.3333333333333
"1811","artisanal","PULPO DEL NORTE","OCT",0,344
"1812","artisanal","PULPO DEL NORTE","SEP",0,251.5
"1813","artisanal","PULPO DEL SUR","ABR",0,96.25
"1814","artisanal","PULPO DEL SUR","AGO",0,71.25
"1815","artisanal","PULPO DEL SUR","DIC",0,3
"1816","artisanal","PULPO DEL SUR","ENE",0,1
"1817","artisanal","PULPO DEL SUR","FEB",0,1
"1818","artisanal","PULPO DEL SUR","JUL",0,79.25
"1819","artisanal","PULPO DEL SUR","JUN",0,79.25
"1820","artisanal","PULPO DEL SUR","MAR",0,77.25
"1821","artisanal","PULPO DEL SUR","MAY",0,72
"1822","artisanal","PULPO DEL SUR","NOV",0,43.5
"1823","artisanal","PULPO DEL SUR","OCT",0,57.25
"1824","artisanal","PULPO DEL SUR","SEP",0,90
"1825","artisanal","PUYE","ABR",0,NA
"1826","artisanal","PUYE","AGO",0,NA
"1827","artisanal","PUYE","DIC",0,NA
"1828","artisanal","PUYE","ENE",0,NA
"1829","artisanal","PUYE","FEB",0,NA
"1830","artisanal","PUYE","JUL",0,NA
"1831","artisanal","PUYE","JUN",0,NA
"1832","artisanal","PUYE","MAR",0,NA
"1833","artisanal","PUYE","MAY",0,NA
"1834","artisanal","PUYE","NOV",0,NA
"1835","artisanal","PUYE","OCT",0,1
"1836","artisanal","PUYE","SEP",0,1
"1837","artisanal","QUIMERA NEGRA","ABR",0,NA
"1838","artisanal","QUIMERA NEGRA","AGO",0,NA
"1839","artisanal","QUIMERA NEGRA","DIC",0,NA
"1840","artisanal","QUIMERA NEGRA","ENE",0,NA
"1841","artisanal","QUIMERA NEGRA","FEB",0,NA
"1842","artisanal","QUIMERA NEGRA","JUL",0,NA
"1843","artisanal","QUIMERA NEGRA","JUN",0,NA
"1844","artisanal","QUIMERA NEGRA","MAR",0,NA
"1845","artisanal","QUIMERA NEGRA","MAY",0,NA
"1846","artisanal","QUIMERA NEGRA","NOV",0,NA
"1847","artisanal","QUIMERA NEGRA","OCT",0,NA
"1848","artisanal","QUIMERA NEGRA","SEP",0,1
"1849","artisanal","RAYA ESPINOSA","ABR",0,20
"1850","artisanal","RAYA ESPINOSA","AGO",0,NA
"1851","artisanal","RAYA ESPINOSA","DIC",0,NA
"1852","artisanal","RAYA ESPINOSA","ENE",0,NA
"1853","artisanal","RAYA ESPINOSA","FEB",0,NA
"1854","artisanal","RAYA ESPINOSA","JUL",0,NA
"1855","artisanal","RAYA ESPINOSA","JUN",0,2
