"","subsector","species","region","international_waters","tons"
"1535","artisanal","LENGUADO DE OJOS CHICOS","V",0,5
"1536","artisanal","LENGUADO DE OJOS CHICOS","VI",0,NA
"1537","artisanal","LENGUADO DE OJOS CHICOS","VII",0,1
"1538","artisanal","LENGUADO DE OJOS CHICOS","VIII",0,4.33333333333333
"1539","artisanal","LENGUADO DE OJOS CHICOS","X",0,NA
"1540","artisanal","LENGUADO DE OJOS CHICOS","XI",0,NA
"1541","artisanal","LENGUADO DE OJOS CHICOS","XII",0,NA
"1542","artisanal","LENGUADO DE OJOS CHICOS","XIV",0,NA
"1543","artisanal","LENGUADO DE OJOS CHICOS","XV",0,NA
"1544","artisanal","LIQUEN GOMOSO","I",0,NA
"1545","artisanal","LIQUEN GOMOSO","II",0,1
"1546","artisanal","LIQUEN GOMOSO","III",0,611.8
"1547","artisanal","LIQUEN GOMOSO","IV",0,NA
"1548","artisanal","LIQUEN GOMOSO","IX",0,NA
"1549","artisanal","LIQUEN GOMOSO","V",0,NA
"1550","artisanal","LIQUEN GOMOSO","VI",0,NA
"1551","artisanal","LIQUEN GOMOSO","VII",0,NA
"1552","artisanal","LIQUEN GOMOSO","VIII",0,NA
"1553","artisanal","LIQUEN GOMOSO","X",0,NA
"1554","artisanal","LIQUEN GOMOSO","XI",0,NA
"1555","artisanal","LIQUEN GOMOSO","XII",0,NA
"1556","artisanal","LIQUEN GOMOSO","XIV",0,NA
"1557","artisanal","LIQUEN GOMOSO","XV",0,NA
"1558","artisanal","LISA","I",0,NA
"1559","artisanal","LISA","II",0,2.6
"1560","artisanal","LISA","III",0,NA
"1561","artisanal","LISA","IV",0,3
"1562","artisanal","LISA","IX",0,NA
"1563","artisanal","LISA","V",0,4.2
"1564","artisanal","LISA","VI",0,NA
"1565","artisanal","LISA","VII",0,31.4
"1566","artisanal","LISA","VIII",0,5.8
"1567","artisanal","LISA","X",0,NA
"1568","artisanal","LISA","XI",0,NA
"1569","artisanal","LISA","XII",0,NA
"1570","artisanal","LISA","XIV",0,NA
"1571","artisanal","LISA","XV",0,3.4
"1572","artisanal","LOCO","I",0,36.5
"1573","artisanal","LOCO","II",0,18
"1574","artisanal","LOCO","III",0,131.8
"1575","artisanal","LOCO","IV",0,406
"1576","artisanal","LOCO","IX",0,5.75
"1577","artisanal","LOCO","V",0,41.4
"1578","artisanal","LOCO","VI",0,1.25
"1579","artisanal","LOCO","VII",0,6.2
"1580","artisanal","LOCO","VIII",0,91.8
"1581","artisanal","LOCO","X",0,1366.2
"1582","artisanal","LOCO","XI",0,10
"1583","artisanal","LOCO","XII",0,7.5
"1584","artisanal","LOCO","XIV",0,322.4
"1585","artisanal","LOCO","XV",0,NA
"1586","artisanal","LUCHE","I",0,NA
"1587","artisanal","LUCHE","II",0,1
"1588","artisanal","LUCHE","III",0,12
"1589","artisanal","LUCHE","IV",0,5
"1590","artisanal","LUCHE","IX",0,1.33333333333333
"1591","artisanal","LUCHE","V",0,NA
"1592","artisanal","LUCHE","VI",0,1
"1593","artisanal","LUCHE","VII",0,22.8
"1594","artisanal","LUCHE","VIII",0,90.8
"1595","artisanal","LUCHE","X",0,10.6
"1596","artisanal","LUCHE","XI",0,14
"1597","artisanal","LUCHE","XII",0,NA
"1598","artisanal","LUCHE","XIV",0,9.8
"1599","artisanal","LUCHE","XV",0,NA
"1600","artisanal","LUGA CUCHARA O CORTA","I",0,NA
"1601","artisanal","LUGA CUCHARA O CORTA","II",0,NA
"1602","artisanal","LUGA CUCHARA O CORTA","III",0,NA
"1603","artisanal","LUGA CUCHARA O CORTA","IV",0,3.33333333333333
"1604","artisanal","LUGA CUCHARA O CORTA","IX",0,NA
"1605","artisanal","LUGA CUCHARA O CORTA","V",0,66.6
"1606","artisanal","LUGA CUCHARA O CORTA","VI",0,702.8
"1607","artisanal","LUGA CUCHARA O CORTA","VII",0,186
"1608","artisanal","LUGA CUCHARA O CORTA","VIII",0,397.8
"1609","artisanal","LUGA CUCHARA O CORTA","X",0,1359.4
"1610","artisanal","LUGA CUCHARA O CORTA","XI",0,9
"1611","artisanal","LUGA CUCHARA O CORTA","XII",0,NA
"1612","artisanal","LUGA CUCHARA O CORTA","XIV",0,151.6
"1613","artisanal","LUGA CUCHARA O CORTA","XV",0,NA
"1614","artisanal","LUGA NEGRA O CRESPA","I",0,NA
"1615","artisanal","LUGA NEGRA O CRESPA","II",0,NA
"1616","artisanal","LUGA NEGRA O CRESPA","III",0,28
"1617","artisanal","LUGA NEGRA O CRESPA","IV",0,1
"1618","artisanal","LUGA NEGRA O CRESPA","IX",0,5.8
"1619","artisanal","LUGA NEGRA O CRESPA","V",0,11.25
"1620","artisanal","LUGA NEGRA O CRESPA","VI",0,13.25
"1621","artisanal","LUGA NEGRA O CRESPA","VII",0,6.8
"1622","artisanal","LUGA NEGRA O CRESPA","VIII",0,5054.2
"1623","artisanal","LUGA NEGRA O CRESPA","X",0,27403.2
"1624","artisanal","LUGA NEGRA O CRESPA","XI",0,254
"1625","artisanal","LUGA NEGRA O CRESPA","XII",0,NA
"1626","artisanal","LUGA NEGRA O CRESPA","XIV",0,1012
"1627","artisanal","LUGA NEGRA O CRESPA","XV",0,NA
"1628","artisanal","LUGA-ROJA","I",0,NA
"1629","artisanal","LUGA-ROJA","II",0,NA
"1630","artisanal","LUGA-ROJA","III",0,54
"1631","artisanal","LUGA-ROJA","IV",0,5
"1632","artisanal","LUGA-ROJA","IX",0,2.8
"1633","artisanal","LUGA-ROJA","V",0,43.5
"1634","artisanal","LUGA-ROJA","VI",0,2
"1635","artisanal","LUGA-ROJA","VII",0,NA
"1636","artisanal","LUGA-ROJA","VIII",0,281
"1637","artisanal","LUGA-ROJA","X",0,11519
"1638","artisanal","LUGA-ROJA","XI",0,2879.2
"1639","artisanal","LUGA-ROJA","XII",0,10177.4
"1640","artisanal","LUGA-ROJA","XIV",0,104
"1641","artisanal","LUGA-ROJA","XV",0,NA
"1642","artisanal","MACHA","I",0,NA
"1643","artisanal","MACHA","II",0,7
"1644","artisanal","MACHA","III",0,NA
"1645","artisanal","MACHA","IV",0,983.6
"1646","artisanal","MACHA","IX",0,NA
"1647","artisanal","MACHA","V",0,NA
"1648","artisanal","MACHA","VI",0,NA
"1649","artisanal","MACHA","VII",0,1.75
"1650","artisanal","MACHA","VIII",0,4.33333333333333
"1651","artisanal","MACHA","X",0,422.2
"1652","artisanal","MACHA","XI",0,NA
"1653","artisanal","MACHA","XII",0,NA
"1654","artisanal","MACHA","XIV",0,NA
"1655","artisanal","MACHA","XV",0,NA
"1656","artisanal","MACHUELO O TRITRE","I",0,NA
"1657","artisanal","MACHUELO O TRITRE","II",0,NA
"1658","artisanal","MACHUELO O TRITRE","III",0,NA
"1659","artisanal","MACHUELO O TRITRE","IV",0,1507
"1660","artisanal","MACHUELO O TRITRE","IX",0,NA
"1661","artisanal","MACHUELO O TRITRE","V",0,193.2
"1662","artisanal","MACHUELO O TRITRE","VI",0,NA
"1663","artisanal","MACHUELO O TRITRE","VII",0,2
"1664","artisanal","MACHUELO O TRITRE","VIII",0,11307
"1665","artisanal","MACHUELO O TRITRE","X",0,NA
"1666","artisanal","MACHUELO O TRITRE","XI",0,NA
"1667","artisanal","MACHUELO O TRITRE","XII",0,NA
"1668","artisanal","MACHUELO O TRITRE","XIV",0,15
"1669","artisanal","MACHUELO O TRITRE","XV",0,278
"1670","artisanal","MARLIN","I",0,21.4
"1671","artisanal","MARLIN","II",0,11.5
"1672","artisanal","MARLIN","III",0,4.8
"1673","artisanal","MARLIN","IV",0,NA
"1674","artisanal","MARLIN","IX",0,NA
"1675","artisanal","MARLIN","V",0,NA
"1676","artisanal","MARLIN","VI",0,NA
"1677","artisanal","MARLIN","VII",0,NA
"1678","artisanal","MARLIN","VIII",0,NA
"1679","artisanal","MARLIN","X",0,NA
"1680","artisanal","MARLIN","XI",0,NA
"1681","artisanal","MARLIN","XII",0,NA
"1682","artisanal","MARLIN","XIV",0,NA
"1683","artisanal","MARLIN","XV",0,1
"1684","artisanal","MARLIN RAYADO","I",0,2.25
"1685","artisanal","MARLIN RAYADO","II",0,1
"1686","artisanal","MARLIN RAYADO","III",0,NA
"1687","artisanal","MARLIN RAYADO","IV",0,NA
"1688","artisanal","MARLIN RAYADO","IX",0,NA
"1689","artisanal","MARLIN RAYADO","V",0,1
"1690","artisanal","MARLIN RAYADO","VI",0,NA
"1691","artisanal","MARLIN RAYADO","VII",0,NA
"1692","artisanal","MARLIN RAYADO","VIII",0,NA
"1693","artisanal","MARLIN RAYADO","X",0,NA
"1694","artisanal","MARLIN RAYADO","XI",0,NA
"1695","artisanal","MARLIN RAYADO","XII",0,NA
"1696","artisanal","MARLIN RAYADO","XIV",0,NA
"1697","artisanal","MARLIN RAYADO","XV",0,NA
"1698","artisanal","MATAHUIRA, KARA KARA O KRA KRA","I",0,NA
"1699","artisanal","MATAHUIRA, KARA KARA O KRA KRA","II",0,NA
"1700","artisanal","MATAHUIRA, KARA KARA O KRA KRA","III",0,NA
"1701","artisanal","MATAHUIRA, KARA KARA O KRA KRA","IV",0,NA
"1702","artisanal","MATAHUIRA, KARA KARA O KRA KRA","IX",0,NA
"1703","artisanal","MATAHUIRA, KARA KARA O KRA KRA","V",0,1
"1704","artisanal","MATAHUIRA, KARA KARA O KRA KRA","VI",0,NA
"1705","artisanal","MATAHUIRA, KARA KARA O KRA KRA","VII",0,NA
"1706","artisanal","MATAHUIRA, KARA KARA O KRA KRA","VIII",0,NA
"1707","artisanal","MATAHUIRA, KARA KARA O KRA KRA","X",0,NA
"1708","artisanal","MATAHUIRA, KARA KARA O KRA KRA","XI",0,NA
"1709","artisanal","MATAHUIRA, KARA KARA O KRA KRA","XII",0,NA
"1710","artisanal","MATAHUIRA, KARA KARA O KRA KRA","XIV",0,NA
"1711","artisanal","MATAHUIRA, KARA KARA O KRA KRA","XV",0,NA
"1712","artisanal","MEDUSA","I",0,1
"1713","artisanal","MEDUSA","II",0,NA
"1714","artisanal","MEDUSA","III",0,NA
"1715","artisanal","MEDUSA","IV",0,NA
"1716","artisanal","MEDUSA","IX",0,NA
"1717","artisanal","MEDUSA","V",0,NA
"1718","artisanal","MEDUSA","VI",0,NA
"1719","artisanal","MEDUSA","VII",0,NA
"1720","artisanal","MEDUSA","VIII",0,NA
"1721","artisanal","MEDUSA","X",0,NA
"1722","artisanal","MEDUSA","XI",0,NA
"1723","artisanal","MEDUSA","XII",0,NA
"1724","artisanal","MEDUSA","XIV",0,NA
"1725","artisanal","MEDUSA","XV",0,NA
"1726","artisanal","MERLUZA COMUN","I",0,NA
"1727","artisanal","MERLUZA COMUN","II",0,NA
"1728","artisanal","MERLUZA COMUN","III",0,3
"1729","artisanal","MERLUZA COMUN","IV",0,268
"1730","artisanal","MERLUZA COMUN","IX",0,8.33333333333333
"1731","artisanal","MERLUZA COMUN","V",0,2531.8
"1732","artisanal","MERLUZA COMUN","VI",0,317.2
"1733","artisanal","MERLUZA COMUN","VII",0,2509.2
"1734","artisanal","MERLUZA COMUN","VIII",0,2037.2
"1735","artisanal","MERLUZA COMUN","X",0,NA
"1736","artisanal","MERLUZA COMUN","XI",0,NA
"1737","artisanal","MERLUZA COMUN","XII",0,NA
"1738","artisanal","MERLUZA COMUN","XIV",0,3.5
"1739","artisanal","MERLUZA COMUN","XV",0,NA
"1740","artisanal","MERLUZA DE COLA","I",0,NA
"1741","artisanal","MERLUZA DE COLA","II",0,NA
"1742","artisanal","MERLUZA DE COLA","III",0,NA
"1743","artisanal","MERLUZA DE COLA","IV",0,NA
"1744","artisanal","MERLUZA DE COLA","IX",0,NA
"1745","artisanal","MERLUZA DE COLA","V",0,NA
"1746","artisanal","MERLUZA DE COLA","VI",0,NA
"1747","artisanal","MERLUZA DE COLA","VII",0,NA
"1748","artisanal","MERLUZA DE COLA","VIII",0,1
"1749","artisanal","MERLUZA DE COLA","X",0,27.5
"1750","artisanal","MERLUZA DE COLA","XI",0,NA
"1751","artisanal","MERLUZA DE COLA","XII",0,NA
"1752","artisanal","MERLUZA DE COLA","XIV",0,NA
"1753","artisanal","MERLUZA DE COLA","XV",0,NA
"1754","artisanal","MERLUZA DEL SUR O AUSTRAL","I",0,NA
"1755","artisanal","MERLUZA DEL SUR O AUSTRAL","II",0,NA
"1756","artisanal","MERLUZA DEL SUR O AUSTRAL","III",0,NA
"1757","artisanal","MERLUZA DEL SUR O AUSTRAL","IV",0,NA
"1758","artisanal","MERLUZA DEL SUR O AUSTRAL","IX",0,NA
"1759","artisanal","MERLUZA DEL SUR O AUSTRAL","V",0,NA
"1760","artisanal","MERLUZA DEL SUR O AUSTRAL","VI",0,NA
"1761","artisanal","MERLUZA DEL SUR O AUSTRAL","VII",0,NA
"1762","artisanal","MERLUZA DEL SUR O AUSTRAL","VIII",0,2
"1763","artisanal","MERLUZA DEL SUR O AUSTRAL","X",0,5383.8
"1764","artisanal","MERLUZA DEL SUR O AUSTRAL","XI",0,956.2
"1765","artisanal","MERLUZA DEL SUR O AUSTRAL","XII",0,57.4
"1766","artisanal","MERLUZA DEL SUR O AUSTRAL","XIV",0,1
"1767","artisanal","MERLUZA DEL SUR O AUSTRAL","XV",0,NA
"1768","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","I",0,NA
"1769","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","II",0,NA
"1770","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","III",0,NA
"1771","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","IV",0,NA
"1772","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","IX",0,NA
"1773","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","V",0,2.33333333333333
"1774","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","VI",0,NA
"1775","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","VII",0,NA
"1776","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","VIII",0,NA
"1777","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","X",0,NA
"1778","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","XI",0,NA
"1779","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","XII",0,NA
"1780","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","XIV",0,NA
"1781","artisanal","MORENA DE ALETA BAJA / KOREHA HA OKO","XV",0,NA
"1782","artisanal","NANUE, NANUE PARA, PISI O PUA","I",0,NA
"1783","artisanal","NANUE, NANUE PARA, PISI O PUA","II",0,NA
"1784","artisanal","NANUE, NANUE PARA, PISI O PUA","III",0,NA
"1785","artisanal","NANUE, NANUE PARA, PISI O PUA","IV",0,NA
"1786","artisanal","NANUE, NANUE PARA, PISI O PUA","IX",0,NA
"1787","artisanal","NANUE, NANUE PARA, PISI O PUA","V",0,1
"1788","artisanal","NANUE, NANUE PARA, PISI O PUA","VI",0,NA
"1789","artisanal","NANUE, NANUE PARA, PISI O PUA","VII",0,NA
"1790","artisanal","NANUE, NANUE PARA, PISI O PUA","VIII",0,NA
"1791","artisanal","NANUE, NANUE PARA, PISI O PUA","X",0,NA
"1792","artisanal","NANUE, NANUE PARA, PISI O PUA","XI",0,NA
"1793","artisanal","NANUE, NANUE PARA, PISI O PUA","XII",0,NA
"1794","artisanal","NANUE, NANUE PARA, PISI O PUA","XIV",0,NA
"1795","artisanal","NANUE, NANUE PARA, PISI O PUA","XV",0,NA
"1796","artisanal","NAVAJUELA","I",0,NA
"1797","artisanal","NAVAJUELA","II",0,4.2
"1798","artisanal","NAVAJUELA","III",0,NA
"1799","artisanal","NAVAJUELA","IV",0,NA
"1800","artisanal","NAVAJUELA","IX",0,NA
"1801","artisanal","NAVAJUELA","V",0,NA
"1802","artisanal","NAVAJUELA","VI",0,NA
"1803","artisanal","NAVAJUELA","VII",0,NA
"1804","artisanal","NAVAJUELA","VIII",0,4388
"1805","artisanal","NAVAJUELA","X",0,545.2
"1806","artisanal","NAVAJUELA","XI",0,NA
"1807","artisanal","NAVAJUELA","XII",0,NA
"1808","artisanal","NAVAJUELA","XIV",0,130.4
"1809","artisanal","NAVAJUELA","XV",0,NA
"1810","artisanal","OSTION DEL SUR","I",0,NA
"1811","artisanal","OSTION DEL SUR","II",0,NA
"1812","artisanal","OSTION DEL SUR","III",0,NA
"1813","artisanal","OSTION DEL SUR","IV",0,NA
"1814","artisanal","OSTION DEL SUR","IX",0,NA
"1815","artisanal","OSTION DEL SUR","V",0,NA
"1816","artisanal","OSTION DEL SUR","VI",0,NA
"1817","artisanal","OSTION DEL SUR","VII",0,NA
"1818","artisanal","OSTION DEL SUR","VIII",0,NA
"1819","artisanal","OSTION DEL SUR","X",0,NA
"1820","artisanal","OSTION DEL SUR","XI",0,1
"1821","artisanal","OSTION DEL SUR","XII",0,802.8
"1822","artisanal","OSTION DEL SUR","XIV",0,NA
"1823","artisanal","OSTION DEL SUR","XV",0,NA
"1824","artisanal","OSTRA CHILENA","I",0,NA
"1825","artisanal","OSTRA CHILENA","II",0,NA
"1826","artisanal","OSTRA CHILENA","III",0,NA
"1827","artisanal","OSTRA CHILENA","IV",0,NA
"1828","artisanal","OSTRA CHILENA","IX",0,NA
"1829","artisanal","OSTRA CHILENA","V",0,NA
"1830","artisanal","OSTRA CHILENA","VI",0,NA
"1831","artisanal","OSTRA CHILENA","VII",0,NA
"1832","artisanal","OSTRA CHILENA","VIII",0,NA
"1833","artisanal","OSTRA CHILENA","X",0,67.4
"1834","artisanal","OSTRA CHILENA","XI",0,NA
"1835","artisanal","OSTRA CHILENA","XII",0,NA
"1836","artisanal","OSTRA CHILENA","XIV",0,NA
"1837","artisanal","OSTRA CHILENA","XV",0,NA
"1838","artisanal","PAMPANITO","I",0,NA
"1839","artisanal","PAMPANITO","II",0,NA
"1840","artisanal","PAMPANITO","III",0,NA
"1841","artisanal","PAMPANITO","IV",0,6.25
"1842","artisanal","PAMPANITO","IX",0,NA
"1843","artisanal","PAMPANITO","V",0,11
"1844","artisanal","PAMPANITO","VI",0,NA
"1845","artisanal","PAMPANITO","VII",0,NA
"1846","artisanal","PAMPANITO","VIII",0,7659
"1847","artisanal","PAMPANITO","X",0,53.75
"1848","artisanal","PAMPANITO","XI",0,NA
"1849","artisanal","PAMPANITO","XII",0,NA
"1850","artisanal","PAMPANITO","XIV",0,284
"1851","artisanal","PAMPANITO","XV",0,3
"1852","artisanal","PAMPANITO DE JUAN FERNANDEZ","I",0,NA
"1853","artisanal","PAMPANITO DE JUAN FERNANDEZ","II",0,NA
"1854","artisanal","PAMPANITO DE JUAN FERNANDEZ","III",0,NA
"1855","artisanal","PAMPANITO DE JUAN FERNANDEZ","IV",0,NA
"1856","artisanal","PAMPANITO DE JUAN FERNANDEZ","IX",0,NA
"1857","artisanal","PAMPANITO DE JUAN FERNANDEZ","V",0,1.66666666666667
"1858","artisanal","PAMPANITO DE JUAN FERNANDEZ","VI",0,NA
"1859","artisanal","PAMPANITO DE JUAN FERNANDEZ","VII",0,NA
"1860","artisanal","PAMPANITO DE JUAN FERNANDEZ","VIII",0,NA
"1861","artisanal","PAMPANITO DE JUAN FERNANDEZ","X",0,NA
"1862","artisanal","PAMPANITO DE JUAN FERNANDEZ","XI",0,NA
"1863","artisanal","PAMPANITO DE JUAN FERNANDEZ","XII",0,NA
"1864","artisanal","PAMPANITO DE JUAN FERNANDEZ","XIV",0,NA
"1865","artisanal","PAMPANITO DE JUAN FERNANDEZ","XV",0,NA
"1866","artisanal","PEJE GATO HOCICON","I",0,NA
"1867","artisanal","PEJE GATO HOCICON","II",0,NA
"1868","artisanal","PEJE GATO HOCICON","III",0,NA
"1869","artisanal","PEJE GATO HOCICON","IV",0,1
"1870","artisanal","PEJE GATO HOCICON","IX",0,NA
"1871","artisanal","PEJE GATO HOCICON","V",0,NA
"1872","artisanal","PEJE GATO HOCICON","VI",0,NA
"1873","artisanal","PEJE GATO HOCICON","VII",0,NA
"1874","artisanal","PEJE GATO HOCICON","VIII",0,NA
"1875","artisanal","PEJE GATO HOCICON","X",0,NA
"1876","artisanal","PEJE GATO HOCICON","XI",0,NA
"1877","artisanal","PEJE GATO HOCICON","XII",0,NA
"1878","artisanal","PEJE GATO HOCICON","XIV",0,NA
"1879","artisanal","PEJE GATO HOCICON","XV",0,NA
"1880","artisanal","PEJEGALLO","I",0,NA
"1881","artisanal","PEJEGALLO","II",0,NA
"1882","artisanal","PEJEGALLO","III",0,1
"1883","artisanal","PEJEGALLO","IV",0,4
"1884","artisanal","PEJEGALLO","IX",0,143.6
"1885","artisanal","PEJEGALLO","V",0,19
"1886","artisanal","PEJEGALLO","VI",0,12
"1887","artisanal","PEJEGALLO","VII",0,49.4
"1888","artisanal","PEJEGALLO","VIII",0,60.8
"1889","artisanal","PEJEGALLO","X",0,207
"1890","artisanal","PEJEGALLO","XI",0,NA
"1891","artisanal","PEJEGALLO","XII",0,NA
"1892","artisanal","PEJEGALLO","XIV",0,21.8
"1893","artisanal","PEJEGALLO","XV",0,NA
"1894","artisanal","PEJEPERRO","I",0,2
"1895","artisanal","PEJEPERRO","II",0,2.66666666666667
"1896","artisanal","PEJEPERRO","III",0,3.66666666666667
"1897","artisanal","PEJEPERRO","IV",0,NA
"1898","artisanal","PEJEPERRO","IX",0,NA
"1899","artisanal","PEJEPERRO","V",0,1
"1900","artisanal","PEJEPERRO","VI",0,NA
"1901","artisanal","PEJEPERRO","VII",0,NA
"1902","artisanal","PEJEPERRO","VIII",0,NA
"1903","artisanal","PEJEPERRO","X",0,NA
"1904","artisanal","PEJEPERRO","XI",0,NA
"1905","artisanal","PEJEPERRO","XII",0,NA
"1906","artisanal","PEJEPERRO","XIV",0,NA
"1907","artisanal","PEJEPERRO","XV",0,NA
"1908","artisanal","PEJERRATA O GRANADERO","I",0,NA
"1909","artisanal","PEJERRATA O GRANADERO","II",0,NA
"1910","artisanal","PEJERRATA O GRANADERO","III",0,NA
"1911","artisanal","PEJERRATA O GRANADERO","IV",0,1
"1912","artisanal","PEJERRATA O GRANADERO","IX",0,NA
"1913","artisanal","PEJERRATA O GRANADERO","V",0,NA
"1914","artisanal","PEJERRATA O GRANADERO","VI",0,NA
"1915","artisanal","PEJERRATA O GRANADERO","VII",0,NA
"1916","artisanal","PEJERRATA O GRANADERO","VIII",0,NA
"1917","artisanal","PEJERRATA O GRANADERO","X",0,NA
"1918","artisanal","PEJERRATA O GRANADERO","XI",0,NA
"1919","artisanal","PEJERRATA O GRANADERO","XII",0,NA
"1920","artisanal","PEJERRATA O GRANADERO","XIV",0,NA
"1921","artisanal","PEJERRATA O GRANADERO","XV",0,NA
"1922","artisanal","PEJERREY DE MAR","I",0,1
"1923","artisanal","PEJERREY DE MAR","II",0,13
"1924","artisanal","PEJERREY DE MAR","III",0,NA
"1925","artisanal","PEJERREY DE MAR","IV",0,NA
"1926","artisanal","PEJERREY DE MAR","IX",0,2.5
"1927","artisanal","PEJERREY DE MAR","V",0,1
"1928","artisanal","PEJERREY DE MAR","VI",0,1.25
"1929","artisanal","PEJERREY DE MAR","VII",0,9
"1930","artisanal","PEJERREY DE MAR","VIII",0,444.6
"1931","artisanal","PEJERREY DE MAR","X",0,282.4
"1932","artisanal","PEJERREY DE MAR","XI",0,7.8
"1933","artisanal","PEJERREY DE MAR","XII",0,4
"1934","artisanal","PEJERREY DE MAR","XIV",0,59.8
"1935","artisanal","PEJERREY DE MAR","XV",0,12.5
"1936","artisanal","PEJESAPO","I",0,NA
"1937","artisanal","PEJESAPO","II",0,3
"1938","artisanal","PEJESAPO","III",0,NA
"1939","artisanal","PEJESAPO","IV",0,NA
"1940","artisanal","PEJESAPO","IX",0,NA
"1941","artisanal","PEJESAPO","V",0,NA
"1942","artisanal","PEJESAPO","VI",0,NA
"1943","artisanal","PEJESAPO","VII",0,NA
"1944","artisanal","PEJESAPO","VIII",0,NA
"1945","artisanal","PEJESAPO","X",0,NA
"1946","artisanal","PEJESAPO","XI",0,NA
"1947","artisanal","PEJESAPO","XII",0,NA
"1948","artisanal","PEJESAPO","XIV",0,NA
"1949","artisanal","PEJESAPO","XV",0,NA
"1950","artisanal","PEJEZORRO","I",0,6.75
"1951","artisanal","PEJEZORRO","II",0,3.5
"1952","artisanal","PEJEZORRO","III",0,3
"1953","artisanal","PEJEZORRO","IV",0,3
"1954","artisanal","PEJEZORRO","IX",0,NA
"1955","artisanal","PEJEZORRO","V",0,1.33333333333333
"1956","artisanal","PEJEZORRO","VI",0,NA
"1957","artisanal","PEJEZORRO","VII",0,NA
"1958","artisanal","PEJEZORRO","VIII",0,1
"1959","artisanal","PEJEZORRO","X",0,NA
"1960","artisanal","PEJEZORRO","XI",0,NA
"1961","artisanal","PEJEZORRO","XII",0,NA
"1962","artisanal","PEJEZORRO","XIV",0,NA
"1963","artisanal","PEJEZORRO","XV",0,NA
"1964","artisanal","PELILLO","I",0,NA
"1965","artisanal","PELILLO","II",0,1339
"1966","artisanal","PELILLO","III",0,1363.6
"1967","artisanal","PELILLO","IV",0,2332.8
"1968","artisanal","PELILLO","IX",0,NA
"1969","artisanal","PELILLO","V",0,NA
"1970","artisanal","PELILLO","VI",0,56
"1971","artisanal","PELILLO","VII",0,47.25
"1972","artisanal","PELILLO","VIII",0,1294
"1973","artisanal","PELILLO","X",0,32626.6
"1974","artisanal","PELILLO","XI",0,42.75
"1975","artisanal","PELILLO","XII",0,NA
"1976","artisanal","PELILLO","XIV",0,339
"1977","artisanal","PELILLO","XV",0,NA
"1978","artisanal","PEPINO DE MAR","I",0,NA
"1979","artisanal","PEPINO DE MAR","II",0,NA
"1980","artisanal","PEPINO DE MAR","III",0,NA
"1981","artisanal","PEPINO DE MAR","IV",0,NA
"1982","artisanal","PEPINO DE MAR","IX",0,NA
"1983","artisanal","PEPINO DE MAR","V",0,NA
"1984","artisanal","PEPINO DE MAR","VI",0,NA
"1985","artisanal","PEPINO DE MAR","VII",0,NA
"1986","artisanal","PEPINO DE MAR","VIII",0,55.5
"1987","artisanal","PEPINO DE MAR","X",0,110.75
"1988","artisanal","PEPINO DE MAR","XI",0,NA
"1989","artisanal","PEPINO DE MAR","XII",0,NA
"1990","artisanal","PEPINO DE MAR","XIV",0,NA
"1991","artisanal","PEPINO DE MAR","XV",0,NA
"1992","artisanal","PESCADO NO CLASIFICADO","I",0,6.33333333333333
"1993","artisanal","PESCADO NO CLASIFICADO","I",1,NA
"1994","artisanal","PESCADO NO CLASIFICADO","II",0,2.66666666666667
"1995","artisanal","PESCADO NO CLASIFICADO","II",1,NA
"1996","artisanal","PESCADO NO CLASIFICADO","III",0,3.66666666666667
"1997","artisanal","PESCADO NO CLASIFICADO","III",1,NA
"1998","artisanal","PESCADO NO CLASIFICADO","IV",0,1
"1999","artisanal","PESCADO NO CLASIFICADO","IV",1,3
"2000","artisanal","PESCADO NO CLASIFICADO","IX",0,1
"2001","artisanal","PESCADO NO CLASIFICADO","IX",1,NA
"2002","artisanal","PESCADO NO CLASIFICADO","V",0,NA
"2003","artisanal","PESCADO NO CLASIFICADO","V",1,NA
