"region","tons","product","year","species"
"XIV","1401","fish meal",2015,"BACALADILLO O MOTE"
"XIV","281","fish meal",2015,"BACALADILLO O MOTE"
"XIV","0","fish meal",2015,"CABALLA"
"XIV","0","fish meal",2015,"CABALLA"
"XIV","0","fish meal",2015,"CABINZA"
"XIV","0","fish meal",2015,"CABINZA"
"XIV","0","fish meal",2015,"CABRILLA COMUN"
"XIV","0","fish meal",2015,"CABRILLA COMUN"
"XIV","12","fish meal",2015,"JUREL"
"XIV","2","fish meal",2015,"JUREL"
"XIV","4","fish meal",2015,"MACHUELO O TRITRE"
"XIV","1","fish meal",2015,"MACHUELO O TRITRE"
"XIV","0","fish meal",2015,"MERLUZA DE COLA"
"XIV","0","fish meal",2015,"MERLUZA DE COLA"
"XIV","0","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"XIV","0","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"XIV","22","fish meal",2015,"PAMPANITO"
"XIV","4","fish meal",2015,"PAMPANITO"
"XIV","1","fish meal",2015,"PEJERREY DE MAR"
"XIV","0","fish meal",2015,"PEJERREY DE MAR"
"XIV","0","fish meal",2015,"RONCACHO"
"XIV","0","fish meal",2015,"RONCACHO"
"XIV","0","fish meal",2015,"SARDINA AUSTRAL"
"XIV","0","fish meal",2015,"SARDINA AUSTRAL"
"XIV","60454","fish meal",2015,"SARDINA COMUN"
"XIV","12531","fish meal",2015,"SARDINA COMUN"
"XIV","0","fish meal",2015,"SARDINA ESPAÑOLA"
"XIV","0","fish meal",2015,"SARDINA ESPAÑOLA"
"X","0","fish meal",2015,"AGUJILLA"
"X","0","fish meal",2015,"AGUJILLA"
"X","401","fish meal",2015,"ANCHOVETA"
"X","70","fish meal",2015,"ANCHOVETA"
"X","4","fish meal",2015,"BACALADILLO O MOTE"
"X","0","fish meal",2015,"BACALADILLO O MOTE"
"X","0","fish meal",2015,"CABALLA"
"X","0","fish meal",2015,"CABALLA"
"X","0","fish meal",2015,"CABINZA"
"X","0","fish meal",2015,"CABINZA"
"X","0","fish meal",2015,"CABRILLA COMUN"
"X","0","fish meal",2015,"CABRILLA COMUN"
"X","0","fish meal",2015,"JUREL"
"X","0","fish meal",2015,"JUREL"
"X","0","fish meal",2015,"MACHUELO O TRITRE"
"X","0","fish meal",2015,"MACHUELO O TRITRE"
"X","30","fish meal",2015,"MERLUZA DE COLA"
"X","7","fish meal",2015,"MERLUZA DE COLA"
"X","14","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"X","3","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"X","3","fish meal",2015,"PAMPANITO"
"X","0","fish meal",2015,"PAMPANITO"
"X","0","fish meal",2015,"PEJERREY DE MAR"
"X","0","fish meal",2015,"PEJERREY DE MAR"
"X","0","fish meal",2015,"RONCACHO"
"X","0","fish meal",2015,"RONCACHO"
"X","23390","fish meal",2015,"SARDINA AUSTRAL"
"X","4296","fish meal",2015,"SARDINA AUSTRAL"
"X","2485","fish meal",2015,"SARDINA COMUN"
"X","404","fish meal",2015,"SARDINA COMUN"
"X","0","fish meal",2015,"SARDINA ESPAÑOLA"
"X","0","fish meal",2015,"SARDINA ESPAÑOLA"
"XI","0","fish meal",2015,"AGUJILLA"
"XI","0","fish meal",2015,"AGUJILLA"
"XI","0","fish meal",2015,"ANCHOVETA"
"XI","0","fish meal",2015,"ANCHOVETA"
"XI","0","fish meal",2015,"BACALADILLO O MOTE"
"XI","0","fish meal",2015,"BACALADILLO O MOTE"
"XI","0","fish meal",2015,"CABALLA"
"XI","0","fish meal",2015,"CABALLA"
"XI","0","fish meal",2015,"CABINZA"
"XI","0","fish meal",2015,"CABINZA"
"XI","0","fish meal",2015,"CABRILLA COMUN"
"XI","0","fish meal",2015,"CABRILLA COMUN"
"XI","0","fish meal",2015,"JUREL"
"XI","0","fish meal",2015,"JUREL"
"XI","0","fish meal",2015,"MACHUELO O TRITRE"
"XI","0","fish meal",2015,"MACHUELO O TRITRE"
"XI","0","fish meal",2015,"MERLUZA DE COLA"
"XI","0","fish meal",2015,"MERLUZA DE COLA"
"XI","0","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"XI","0","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"XI","0","fish meal",2015,"PAMPANITO"
"XI","0","fish meal",2015,"PAMPANITO"
"XI","0","fish meal",2015,"PEJERREY DE MAR"
"XI","0","fish meal",2015,"PEJERREY DE MAR"
"XI","0","fish meal",2015,"RONCACHO"
"XI","0","fish meal",2015,"RONCACHO"
"XI","4428","fish meal",2015,"SARDINA AUSTRAL"
"XI","762","fish meal",2015,"SARDINA AUSTRAL"
"XI","0","fish meal",2015,"SARDINA COMUN"
"XI","0","fish meal",2015,"SARDINA COMUN"
"XI","0","fish meal",2015,"SARDINA ESPAÑOLA"
"XI","0","fish meal",2015,"SARDINA ESPAÑOLA"
"XII","0","fish meal",2015,"AGUJILLA"
"XII","0","fish meal",2015,"AGUJILLA"
"XII","0","fish meal",2015,"ANCHOVETA"
"XII","0","fish meal",2015,"ANCHOVETA"
"XII","0","fish meal",2015,"BACALADILLO O MOTE"
"XII","0","fish meal",2015,"BACALADILLO O MOTE"
"XII","0","fish meal",2015,"CABALLA"
"XII","0","fish meal",2015,"CABALLA"
"XII","0","fish meal",2015,"CABINZA"
"XII","0","fish meal",2015,"CABINZA"
"XII","0","fish meal",2015,"CABRILLA COMUN"
"XII","0","fish meal",2015,"CABRILLA COMUN"
"XII","0","fish meal",2015,"JUREL"
"XII","0","fish meal",2015,"JUREL"
"XII","0","fish meal",2015,"MACHUELO O TRITRE"
"XII","0","fish meal",2015,"MACHUELO O TRITRE"
"XII","0","fish meal",2015,"MERLUZA DE COLA"
"XII","0","fish meal",2015,"MERLUZA DE COLA"
"XII","0","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"XII","0","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"XII","0","fish meal",2015,"PAMPANITO"
"XII","0","fish meal",2015,"PAMPANITO"
"XII","0","fish meal",2015,"PEJERREY DE MAR"
"XII","0","fish meal",2015,"PEJERREY DE MAR"
"XII","0","fish meal",2015,"RONCACHO"
"XII","0","fish meal",2015,"RONCACHO"
"XII","0","fish meal",2015,"SARDINA AUSTRAL"
"XII","0","fish meal",2015,"SARDINA AUSTRAL"
"XII","0","fish meal",2015,"SARDINA COMUN"
"XII","0","fish meal",2015,"SARDINA COMUN"
"XII","0","fish meal",2015,"SARDINA ESPAÑOLA"
"XII","0","fish meal",2015,"SARDINA ESPAÑOLA"
"RM","0","fish meal",2015,"AGUJILLA"
"RM","0","fish meal",2015,"AGUJILLA"
"RM","0","fish meal",2015,"ANCHOVETA"
"RM","0","fish meal",2015,"ANCHOVETA"
"RM","0","fish meal",2015,"BACALADILLO O MOTE"
"RM","0","fish meal",2015,"BACALADILLO O MOTE"
"RM","0","fish meal",2015,"CABALLA"
"RM","0","fish meal",2015,"CABALLA"
"RM","0","fish meal",2015,"CABINZA"
"RM","0","fish meal",2015,"CABINZA"
"RM","0","fish meal",2015,"CABRILLA COMUN"
"RM","0","fish meal",2015,"CABRILLA COMUN"
"RM","0","fish meal",2015,"JUREL"
"RM","0","fish meal",2015,"JUREL"
"RM","0","fish meal",2015,"MACHUELO O TRITRE"
"RM","0","fish meal",2015,"MACHUELO O TRITRE"
"RM","0","fish meal",2015,"MERLUZA DE COLA"
"RM","0","fish meal",2015,"MERLUZA DE COLA"
"RM","0","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"RM","0","fish meal",2015,"MERLUZA DEL SUR O AUSTRAL"
"RM","0","fish meal",2015,"PAMPANITO"
"RM","0","fish meal",2015,"PAMPANITO"
"RM","0","fish meal",2015,"PEJERREY DE MAR"
"RM","0","fish meal",2015,"PEJERREY DE MAR"
"RM","0","fish meal",2015,"RONCACHO"
"RM","0","fish meal",2015,"RONCACHO"
"RM","0","fish meal",2015,"SARDINA AUSTRAL"
"RM","0","fish meal",2015,"SARDINA AUSTRAL"
"RM","0","fish meal",2015,"SARDINA COMUN"
"RM","0","fish meal",2015,"SARDINA COMUN"
"RM","0","fish meal",2015,"SARDINA ESPAÑOLA"
"RM","0","fish meal",2015,"SARDINA ESPAÑOLA"
"XV","3","fish meal",2016,"AGUJILLA"
"XV","0","fish meal",2016,"AGUJILLA"
"XV","78022","fish meal",2016,"ANCHOVETA"
"XV","17807","fish meal",2016,"ANCHOVETA"
"XV","0","fish meal",2016,"BACALADILLO O MOTE"
"XV","0","fish meal",2016,"BACALADILLO O MOTE"
"XV","0","fish meal",2016,"BONITO"
"XV","0","fish meal",2016,"BONITO"
"XV","369","fish meal",2016,"CABALLA"
"XV","88","fish meal",2016,"CABALLA"
"XV","0","fish meal",2016,"CHANCHARRO"
"XV","0","fish meal",2016,"CHANCHARRO"
"XV","558","fish meal",2016,"JUREL"
"XV","135","fish meal",2016,"JUREL"
"XV","85","fish meal",2016,"MACHUELO O TRITRE"
"XV","20","fish meal",2016,"MACHUELO O TRITRE"
"XV","0","fish meal",2016,"MERLUZA COMUN"
"XV","0","fish meal",2016,"MERLUZA COMUN"
"XV","0","fish meal",2016,"MERLUZA DE COLA"
"XV","0","fish meal",2016,"MERLUZA DE COLA"
"XV","0","fish meal",2016,"PAMPANITO"
"XV","0","fish meal",2016,"PAMPANITO"
"XV","74","fish meal",2016,"RONCACHO"
"XV","18","fish meal",2016,"RONCACHO"
"XV","0","fish meal",2016,"SARDINA AUSTRAL"
"XV","0","fish meal",2016,"SARDINA AUSTRAL"
"XV","0","fish meal",2016,"SARDINA COMUN"
"XV","0","fish meal",2016,"SARDINA COMUN"
"XV","0","fish meal",2016,"SARDINA ESPAÑOLA"
"XV","0","fish meal",2016,"SARDINA ESPAÑOLA"
"XV","0","fish meal",2016,"SIERRA"
"XV","0","fish meal",2016,"SIERRA"
"XV","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"XV","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"XV","129","fish meal",2016,"LANGOSTINO ENANO"
"XV","29","fish meal",2016,"LANGOSTINO ENANO"
"I","161","fish meal",2016,"AGUJILLA"
"I","36","fish meal",2016,"AGUJILLA"
"I","112885","fish meal",2016,"ANCHOVETA"
"I","23869","fish meal",2016,"ANCHOVETA"
"I","0","fish meal",2016,"BACALADILLO O MOTE"
"I","0","fish meal",2016,"BACALADILLO O MOTE"
"I","1","fish meal",2016,"BONITO"
"I","0","fish meal",2016,"BONITO"
"I","2646","fish meal",2016,"CABALLA"
"I","545","fish meal",2016,"CABALLA"
"I","0","fish meal",2016,"CHANCHARRO"
"I","0","fish meal",2016,"CHANCHARRO"
"I","16298","fish meal",2016,"JUREL"
"I","3682","fish meal",2016,"JUREL"
"I","0","fish meal",2016,"MACHUELO O TRITRE"
"I","0","fish meal",2016,"MACHUELO O TRITRE"
"I","0","fish meal",2016,"MERLUZA COMUN"
"I","0","fish meal",2016,"MERLUZA COMUN"
"I","0","fish meal",2016,"MERLUZA DE COLA"
"I","0","fish meal",2016,"MERLUZA DE COLA"
"I","0","fish meal",2016,"PAMPANITO"
"I","0","fish meal",2016,"PAMPANITO"
"I","0","fish meal",2016,"RONCACHO"
"I","0","fish meal",2016,"RONCACHO"
"I","0","fish meal",2016,"SARDINA AUSTRAL"
"I","0","fish meal",2016,"SARDINA AUSTRAL"
"I","0","fish meal",2016,"SARDINA COMUN"
"I","0","fish meal",2016,"SARDINA COMUN"
"I","0","fish meal",2016,"SARDINA ESPAÑOLA"
"I","0","fish meal",2016,"SARDINA ESPAÑOLA"
"I","0","fish meal",2016,"SIERRA"
"I","0","fish meal",2016,"SIERRA"
"I","3","fish meal",2016,"JIBIA O CALAMAR ROJO"
"I","1","fish meal",2016,"JIBIA O CALAMAR ROJO"
"I","49","fish meal",2016,"LANGOSTINO ENANO"
"I","8","fish meal",2016,"LANGOSTINO ENANO"
"II","74","fish meal",2016,"AGUJILLA"
"II","16","fish meal",2016,"AGUJILLA"
"II","42745","fish meal",2016,"ANCHOVETA"
"II","9651","fish meal",2016,"ANCHOVETA"
"II","0","fish meal",2016,"BACALADILLO O MOTE"
"II","0","fish meal",2016,"BACALADILLO O MOTE"
"II","63","fish meal",2016,"BONITO"
"II","16","fish meal",2016,"BONITO"
"II","343","fish meal",2016,"CABALLA"
"II","79","fish meal",2016,"CABALLA"
"II","0","fish meal",2016,"CHANCHARRO"
"II","0","fish meal",2016,"CHANCHARRO"
"II","7582","fish meal",2016,"JUREL"
"II","1833","fish meal",2016,"JUREL"
"II","0","fish meal",2016,"MACHUELO O TRITRE"
"II","0","fish meal",2016,"MACHUELO O TRITRE"
"II","0","fish meal",2016,"MERLUZA COMUN"
"II","0","fish meal",2016,"MERLUZA COMUN"
"II","0","fish meal",2016,"MERLUZA DE COLA"
"II","0","fish meal",2016,"MERLUZA DE COLA"
"II","0","fish meal",2016,"PAMPANITO"
"II","0","fish meal",2016,"PAMPANITO"
"II","0","fish meal",2016,"RONCACHO"
"II","0","fish meal",2016,"RONCACHO"
"II","0","fish meal",2016,"SARDINA AUSTRAL"
"II","0","fish meal",2016,"SARDINA AUSTRAL"
"II","0","fish meal",2016,"SARDINA COMUN"
"II","0","fish meal",2016,"SARDINA COMUN"
"II","0","fish meal",2016,"SARDINA ESPAÑOLA"
"II","0","fish meal",2016,"SARDINA ESPAÑOLA"
"II","0","fish meal",2016,"SIERRA"
"II","0","fish meal",2016,"SIERRA"
"II","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"II","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"II","0","fish meal",2016,"LANGOSTINO ENANO"
"II","0","fish meal",2016,"LANGOSTINO ENANO"
"III","0","fish meal",2016,"AGUJILLA"
"III","0","fish meal",2016,"AGUJILLA"
"III","19424","fish meal",2016,"ANCHOVETA"
"III","3875","fish meal",2016,"ANCHOVETA"
"III","480","fish meal",2016,"BACALADILLO O MOTE"
"III","78","fish meal",2016,"BACALADILLO O MOTE"
"III","0","fish meal",2016,"BONITO"
"III","0","fish meal",2016,"BONITO"
"III","17340","fish meal",2016,"CABALLA"
"III","3886","fish meal",2016,"CABALLA"
"III","0","fish meal",2016,"CHANCHARRO"
"III","0","fish meal",2016,"CHANCHARRO"
"III","7360","fish meal",2016,"JUREL"
"III","1639","fish meal",2016,"JUREL"
"III","0","fish meal",2016,"MACHUELO O TRITRE"
"III","0","fish meal",2016,"MACHUELO O TRITRE"
"III","0","fish meal",2016,"MERLUZA COMUN"
"III","0","fish meal",2016,"MERLUZA COMUN"
"III","0","fish meal",2016,"MERLUZA DE COLA"
"III","0","fish meal",2016,"MERLUZA DE COLA"
"III","0","fish meal",2016,"PAMPANITO"
"III","0","fish meal",2016,"PAMPANITO"
"III","0","fish meal",2016,"RONCACHO"
"III","0","fish meal",2016,"RONCACHO"
"III","0","fish meal",2016,"SARDINA AUSTRAL"
"III","0","fish meal",2016,"SARDINA AUSTRAL"
"III","0","fish meal",2016,"SARDINA COMUN"
"III","0","fish meal",2016,"SARDINA COMUN"
"III","0","fish meal",2016,"SARDINA ESPAÑOLA"
"III","0","fish meal",2016,"SARDINA ESPAÑOLA"
"III","0","fish meal",2016,"SIERRA"
"III","0","fish meal",2016,"SIERRA"
"III","11","fish meal",2016,"JIBIA O CALAMAR ROJO"
"III","1","fish meal",2016,"JIBIA O CALAMAR ROJO"
"III","0","fish meal",2016,"LANGOSTINO ENANO"
"III","0","fish meal",2016,"LANGOSTINO ENANO"
"IV","0","fish meal",2016,"AGUJILLA"
"IV","0","fish meal",2016,"AGUJILLA"
"IV","1370","fish meal",2016,"ANCHOVETA"
"IV","278","fish meal",2016,"ANCHOVETA"
"IV","0","fish meal",2016,"BACALADILLO O MOTE"
"IV","0","fish meal",2016,"BACALADILLO O MOTE"
"IV","0","fish meal",2016,"BONITO"
"IV","0","fish meal",2016,"BONITO"
"IV","6645","fish meal",2016,"CABALLA"
"IV","1492","fish meal",2016,"CABALLA"
"IV","0","fish meal",2016,"CHANCHARRO"
"IV","0","fish meal",2016,"CHANCHARRO"
"IV","10847","fish meal",2016,"JUREL"
"IV","2480","fish meal",2016,"JUREL"
"IV","1000","fish meal",2016,"MACHUELO O TRITRE"
"IV","211","fish meal",2016,"MACHUELO O TRITRE"
"IV","0","fish meal",2016,"MERLUZA COMUN"
"IV","0","fish meal",2016,"MERLUZA COMUN"
"IV","0","fish meal",2016,"MERLUZA DE COLA"
"IV","0","fish meal",2016,"MERLUZA DE COLA"
"IV","0","fish meal",2016,"PAMPANITO"
"IV","0","fish meal",2016,"PAMPANITO"
"IV","0","fish meal",2016,"RONCACHO"
"IV","0","fish meal",2016,"RONCACHO"
"IV","0","fish meal",2016,"SARDINA AUSTRAL"
"IV","0","fish meal",2016,"SARDINA AUSTRAL"
"IV","0","fish meal",2016,"SARDINA COMUN"
"IV","0","fish meal",2016,"SARDINA COMUN"
"IV","65","fish meal",2016,"SARDINA ESPAÑOLA"
"IV","15","fish meal",2016,"SARDINA ESPAÑOLA"
"IV","0","fish meal",2016,"SIERRA"
"IV","0","fish meal",2016,"SIERRA"
"IV","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"IV","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"IV","0","fish meal",2016,"LANGOSTINO ENANO"
"IV","0","fish meal",2016,"LANGOSTINO ENANO"
"V","0","fish meal",2016,"AGUJILLA"
"V","0","fish meal",2016,"AGUJILLA"
"V","1639","fish meal",2016,"ANCHOVETA"
"V","339","fish meal",2016,"ANCHOVETA"
"V","1","fish meal",2016,"BACALADILLO O MOTE"
"V","0","fish meal",2016,"BACALADILLO O MOTE"
"V","0","fish meal",2016,"BONITO"
"V","0","fish meal",2016,"BONITO"
"V","0","fish meal",2016,"CABALLA"
"V","0","fish meal",2016,"CABALLA"
"V","0","fish meal",2016,"CHANCHARRO"
"V","0","fish meal",2016,"CHANCHARRO"
"V","4","fish meal",2016,"JUREL"
"V","1","fish meal",2016,"JUREL"
"V","0","fish meal",2016,"MACHUELO O TRITRE"
"V","0","fish meal",2016,"MACHUELO O TRITRE"
"V","0","fish meal",2016,"MERLUZA COMUN"
"V","0","fish meal",2016,"MERLUZA COMUN"
"V","0","fish meal",2016,"MERLUZA DE COLA"
"V","0","fish meal",2016,"MERLUZA DE COLA"
"V","0","fish meal",2016,"PAMPANITO"
"V","0","fish meal",2016,"PAMPANITO"
"V","0","fish meal",2016,"RONCACHO"
"V","0","fish meal",2016,"RONCACHO"
"V","0","fish meal",2016,"SARDINA AUSTRAL"
"V","0","fish meal",2016,"SARDINA AUSTRAL"
"V","4872","fish meal",2016,"SARDINA COMUN"
"V","1022","fish meal",2016,"SARDINA COMUN"
"V","0","fish meal",2016,"SARDINA ESPAÑOLA"
"V","0","fish meal",2016,"SARDINA ESPAÑOLA"
"V","0","fish meal",2016,"SIERRA"
"V","0","fish meal",2016,"SIERRA"
"V","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"V","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"V","0","fish meal",2016,"LANGOSTINO ENANO"
"V","0","fish meal",2016,"LANGOSTINO ENANO"
"VI","0","fish meal",2016,"AGUJILLA"
"VI","0","fish meal",2016,"AGUJILLA"
"VI","0","fish meal",2016,"ANCHOVETA"
"VI","0","fish meal",2016,"ANCHOVETA"
"VI","0","fish meal",2016,"BACALADILLO O MOTE"
"VI","0","fish meal",2016,"BACALADILLO O MOTE"
"VI","0","fish meal",2016,"BONITO"
"VI","0","fish meal",2016,"BONITO"
"VI","0","fish meal",2016,"CABALLA"
"VI","0","fish meal",2016,"CABALLA"
"VI","0","fish meal",2016,"CHANCHARRO"
"VI","0","fish meal",2016,"CHANCHARRO"
"VI","0","fish meal",2016,"JUREL"
"VI","0","fish meal",2016,"JUREL"
"VI","0","fish meal",2016,"MACHUELO O TRITRE"
"VI","0","fish meal",2016,"MACHUELO O TRITRE"
"VI","0","fish meal",2016,"MERLUZA COMUN"
"VI","0","fish meal",2016,"MERLUZA COMUN"
"VI","0","fish meal",2016,"MERLUZA DE COLA"
"VI","0","fish meal",2016,"MERLUZA DE COLA"
"VI","0","fish meal",2016,"PAMPANITO"
"VI","0","fish meal",2016,"PAMPANITO"
"VI","0","fish meal",2016,"RONCACHO"
"VI","0","fish meal",2016,"RONCACHO"
"VI","0","fish meal",2016,"SARDINA AUSTRAL"
"VI","0","fish meal",2016,"SARDINA AUSTRAL"
"VI","0","fish meal",2016,"SARDINA COMUN"
"VI","0","fish meal",2016,"SARDINA COMUN"
"VI","0","fish meal",2016,"SARDINA ESPAÑOLA"
"VI","0","fish meal",2016,"SARDINA ESPAÑOLA"
"VI","0","fish meal",2016,"SIERRA"
"VI","0","fish meal",2016,"SIERRA"
"VI","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"VI","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"VI","0","fish meal",2016,"LANGOSTINO ENANO"
"VI","0","fish meal",2016,"LANGOSTINO ENANO"
"VII","0","fish meal",2016,"AGUJILLA"
"VII","0","fish meal",2016,"AGUJILLA"
"VII","0","fish meal",2016,"ANCHOVETA"
"VII","0","fish meal",2016,"ANCHOVETA"
"VII","0","fish meal",2016,"BACALADILLO O MOTE"
"VII","0","fish meal",2016,"BACALADILLO O MOTE"
"VII","0","fish meal",2016,"BONITO"
"VII","0","fish meal",2016,"BONITO"
"VII","0","fish meal",2016,"CABALLA"
"VII","0","fish meal",2016,"CABALLA"
"VII","0","fish meal",2016,"CHANCHARRO"
"VII","0","fish meal",2016,"CHANCHARRO"
"VII","0","fish meal",2016,"JUREL"
"VII","0","fish meal",2016,"JUREL"
"VII","0","fish meal",2016,"MACHUELO O TRITRE"
"VII","0","fish meal",2016,"MACHUELO O TRITRE"
"VII","0","fish meal",2016,"MERLUZA COMUN"
"VII","0","fish meal",2016,"MERLUZA COMUN"
"VII","0","fish meal",2016,"MERLUZA DE COLA"
"VII","0","fish meal",2016,"MERLUZA DE COLA"
"VII","0","fish meal",2016,"PAMPANITO"
"VII","0","fish meal",2016,"PAMPANITO"
"VII","0","fish meal",2016,"RONCACHO"
"VII","0","fish meal",2016,"RONCACHO"
"VII","0","fish meal",2016,"SARDINA AUSTRAL"
"VII","0","fish meal",2016,"SARDINA AUSTRAL"
"VII","0","fish meal",2016,"SARDINA COMUN"
"VII","0","fish meal",2016,"SARDINA COMUN"
"VII","0","fish meal",2016,"SARDINA ESPAÑOLA"
"VII","0","fish meal",2016,"SARDINA ESPAÑOLA"
"VII","0","fish meal",2016,"SIERRA"
"VII","0","fish meal",2016,"SIERRA"
"VII","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"VII","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"VII","0","fish meal",2016,"LANGOSTINO ENANO"
"VII","0","fish meal",2016,"LANGOSTINO ENANO"
"VIII","5","fish meal",2016,"AGUJILLA"
"VIII","1","fish meal",2016,"AGUJILLA"
"VIII","65873","fish meal",2016,"ANCHOVETA"
"VIII","13411","fish meal",2016,"ANCHOVETA"
"VIII","19345","fish meal",2016,"BACALADILLO O MOTE"
"VIII","3906","fish meal",2016,"BACALADILLO O MOTE"
"VIII","0","fish meal",2016,"BONITO"
"VIII","0","fish meal",2016,"BONITO"
"VIII","20135","fish meal",2016,"CABALLA"
"VIII","4818","fish meal",2016,"CABALLA"
"VIII","1","fish meal",2016,"CHANCHARRO"
"VIII","0","fish meal",2016,"CHANCHARRO"
"VIII","112141","fish meal",2016,"JUREL"
"VIII","27873","fish meal",2016,"JUREL"
"VIII","7831","fish meal",2016,"MACHUELO O TRITRE"
"VIII","1555","fish meal",2016,"MACHUELO O TRITRE"
"VIII","0","fish meal",2016,"MERLUZA COMUN"
"VIII","0","fish meal",2016,"MERLUZA COMUN"
"VIII","0","fish meal",2016,"MERLUZA DE COLA"
"VIII","0","fish meal",2016,"MERLUZA DE COLA"
"VIII","8960","fish meal",2016,"PAMPANITO"
"VIII","1863","fish meal",2016,"PAMPANITO"
"VIII","0","fish meal",2016,"RONCACHO"
"VIII","0","fish meal",2016,"RONCACHO"
"VIII","1573","fish meal",2016,"SARDINA AUSTRAL"
"VIII","263","fish meal",2016,"SARDINA AUSTRAL"
"VIII","202316","fish meal",2016,"SARDINA COMUN"
"VIII","40181","fish meal",2016,"SARDINA COMUN"
"VIII","0","fish meal",2016,"SARDINA ESPAÑOLA"
"VIII","0","fish meal",2016,"SARDINA ESPAÑOLA"
"VIII","0","fish meal",2016,"SIERRA"
"VIII","0","fish meal",2016,"SIERRA"
"VIII","110","fish meal",2016,"JIBIA O CALAMAR ROJO"
"VIII","16","fish meal",2016,"JIBIA O CALAMAR ROJO"
"VIII","0","fish meal",2016,"LANGOSTINO ENANO"
"VIII","0","fish meal",2016,"LANGOSTINO ENANO"
"IX","0","fish meal",2016,"AGUJILLA"
"IX","0","fish meal",2016,"AGUJILLA"
"IX","0","fish meal",2016,"ANCHOVETA"
"IX","0","fish meal",2016,"ANCHOVETA"
"IX","0","fish meal",2016,"BACALADILLO O MOTE"
"IX","0","fish meal",2016,"BACALADILLO O MOTE"
"IX","0","fish meal",2016,"BONITO"
"IX","0","fish meal",2016,"BONITO"
"IX","0","fish meal",2016,"CABALLA"
"IX","0","fish meal",2016,"CABALLA"
"IX","0","fish meal",2016,"CHANCHARRO"
"IX","0","fish meal",2016,"CHANCHARRO"
"IX","0","fish meal",2016,"JUREL"
"IX","0","fish meal",2016,"JUREL"
"IX","0","fish meal",2016,"MACHUELO O TRITRE"
"IX","0","fish meal",2016,"MACHUELO O TRITRE"
"IX","0","fish meal",2016,"MERLUZA COMUN"
"IX","0","fish meal",2016,"MERLUZA COMUN"
"IX","0","fish meal",2016,"MERLUZA DE COLA"
"IX","0","fish meal",2016,"MERLUZA DE COLA"
"IX","0","fish meal",2016,"PAMPANITO"
"IX","0","fish meal",2016,"PAMPANITO"
"IX","0","fish meal",2016,"RONCACHO"
"IX","0","fish meal",2016,"RONCACHO"
"IX","0","fish meal",2016,"SARDINA AUSTRAL"
"IX","0","fish meal",2016,"SARDINA AUSTRAL"
"IX","0","fish meal",2016,"SARDINA COMUN"
"IX","0","fish meal",2016,"SARDINA COMUN"
"IX","0","fish meal",2016,"SARDINA ESPAÑOLA"
"IX","0","fish meal",2016,"SARDINA ESPAÑOLA"
"IX","0","fish meal",2016,"SIERRA"
"IX","0","fish meal",2016,"SIERRA"
"IX","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"IX","0","fish meal",2016,"JIBIA O CALAMAR ROJO"
"IX","0","fish meal",2016,"LANGOSTINO ENANO"
"IX","0","fish meal",2016,"LANGOSTINO ENANO"
"XIV","0","fish meal",2016,"AGUJILLA"
"XIV","0","fish meal",2016,"AGUJILLA"
"XIV","4638","fish meal",2016,"ANCHOVETA"
"XIV","1020","fish meal",2016,"ANCHOVETA"
"XIV","120","fish meal",2016,"BACALADILLO O MOTE"
"XIV","28","fish meal",2016,"BACALADILLO O MOTE"
"XIV","0","fish meal",2016,"BONITO"
"XIV","0","fish meal",2016,"BONITO"
"XIV","0","fish meal",2016,"CABALLA"
"XIV","0","fish meal",2016,"CABALLA"
"XIV","0","fish meal",2016,"CHANCHARRO"
"XIV","0","fish meal",2016,"CHANCHARRO"
"XIV","0","fish meal",2016,"JUREL"
"XIV","0","fish meal",2016,"JUREL"
"XIV","0","fish meal",2016,"MACHUELO O TRITRE"
"XIV","0","fish meal",2016,"MACHUELO O TRITRE"
"XIV","5","fish meal",2016,"MERLUZA COMUN"
"XIV","1","fish meal",2016,"MERLUZA COMUN"
"XIV","0","fish meal",2016,"MERLUZA DE COLA"
"XIV","0","fish meal",2016,"MERLUZA DE COLA"
