"species","region","tons","product","year"
"ABALON JAPONES","XIV",0,"fresh",2013
"ABALON ROJO","XIV",0,"fresh",2013
"ALMEJA","XIV",0,"fresh",2013
"CARACOL LOCATE","XIV",0,"fresh",2013
"CARACOL PALO PALO","XIV",0,"fresh",2013
"CHOLGA","XIV",0,"fresh",2013
"CHORITO","XIV",0,"fresh",2013
"CHORO","XIV",0,"fresh",2013
"CULENGUE","XIV",0,"fresh",2013
"HUEPO O NAVAJA DE MAR","XIV",18,"fresh",2013
"JIBIA O CALAMAR ROJO","XIV",0,"fresh",2013
"LAPA NEGRA","XIV",0,"fresh",2013
"LOCO","XIV",0,"fresh",2013
"MACHA","XIV",0,"fresh",2013
"NAVAJUELA","XIV",113,"fresh",2013
"OSTION DEL NORTE","XIV",0,"fresh",2013
"OSTION DEL SUR","XIV",0,"fresh",2013
"PULPO","XIV",0,"fresh",2013
"PULPO DEL SUR","XIV",0,"fresh",2013
"TAQUILLA","XIV",0,"fresh",2013
"TUMBAO","XIV",0,"fresh",2013
"CAMARON NAILON","XIV",0,"fresh",2013
"CENTOLLA","XIV",23,"fresh",2013
"JAIBA MARMOLA","XIV",0,"fresh",2013
"JAIBA PELUDA O PACHONA","XIV",0,"fresh",2013
"ERIZO","XIV",0,"fresh",2013
"PIURE","XIV",0,"fresh",2013
"COCHAYUYO","X",0,"fresh",2013
"ALBACORA O PEZ ESPADA","X",0,"fresh",2013
"ATUN OJOS GRANDES","X",0,"fresh",2013
"AZULEJO","X",0,"fresh",2013
"BACALAO DE PROFUNDIDAD","X",73,"fresh",2013
"BESUGO","X",0,"fresh",2013
"CABALLA","X",0,"fresh",2013
"CONGRIO COLORADO","X",0,"fresh",2013
"CONGRIO DORADO","X",95,"fresh",2013
"CONGRIO NEGRO","X",0,"fresh",2013
"CORVINA","X",0,"fresh",2013
"JUREL","X",0,"fresh",2013
"MERLUZA COMUN","X",1,"fresh",2013
"MERLUZA DE COLA","X",0,"fresh",2013
"MERLUZA DEL SUR O AUSTRAL","X",3396,"fresh",2013
"PEJEGALLO","X",2,"fresh",2013
"PEJERREY DE MAR","X",8,"fresh",2013
"RAYA VOLANTIN","X",3,"fresh",2013
"REINETA","X",0,"fresh",2013
"ROBALO","X",0,"fresh",2013
"SALMON DEL ATLANTICO","X",313700,"fresh",2013
"SALMON PLATEADO","X",49008,"fresh",2013
"SALMON REY","X",268,"fresh",2013
"SARDINA COMUN","X",0,"fresh",2013
"SIERRA","X",21,"fresh",2013
"TIBURON O MARRAJO","X",0,"fresh",2013
"TOLLO","X",0,"fresh",2013
"TRUCHA ARCO IRIS","X",69101,"fresh",2013
"TURBOT","X",0,"fresh",2013
"ABALON JAPONES","X",0,"fresh",2013
"ABALON ROJO","X",0,"fresh",2013
"ALMEJA","X",18,"fresh",2013
"CARACOL LOCATE","X",0,"fresh",2013
"CARACOL PALO PALO","X",1,"fresh",2013
"CHOLGA","X",483,"fresh",2013
"CHORITO","X",1005,"fresh",2013
"CHORO","X",0,"fresh",2013
"CULENGUE","X",96,"fresh",2013
"HUEPO O NAVAJA DE MAR","X",10,"fresh",2013
"JIBIA O CALAMAR ROJO","X",45,"fresh",2013
"LAPA NEGRA","X",0,"fresh",2013
"LOCO","X",64,"fresh",2013
"MACHA","X",59,"fresh",2013
"NAVAJUELA","X",238,"fresh",2013
"OSTION DEL NORTE","X",0,"fresh",2013
"OSTION DEL SUR","X",0,"fresh",2013
"PULPO","X",0,"fresh",2013
"PULPO DEL SUR","X",20,"fresh",2013
"TAQUILLA","X",0,"fresh",2013
"TUMBAO","X",1,"fresh",2013
"CAMARON NAILON","X",0,"fresh",2013
"CENTOLLA","X",2,"fresh",2013
"JAIBA MARMOLA","X",3,"fresh",2013
"JAIBA PELUDA O PACHONA","X",0,"fresh",2013
"ERIZO","X",713,"fresh",2013
"PIURE","X",5,"fresh",2013
"COCHAYUYO","XI",0,"fresh",2013
"ALBACORA O PEZ ESPADA","XI",0,"fresh",2013
"ATUN OJOS GRANDES","XI",0,"fresh",2013
"AZULEJO","XI",0,"fresh",2013
"BACALAO DE PROFUNDIDAD","XI",0,"fresh",2013
"BESUGO","XI",0,"fresh",2013
"CABALLA","XI",0,"fresh",2013
"CONGRIO COLORADO","XI",0,"fresh",2013
"CONGRIO DORADO","XI",23,"fresh",2013
"CONGRIO NEGRO","XI",0,"fresh",2013
"CORVINA","XI",0,"fresh",2013
"JUREL","XI",0,"fresh",2013
"MERLUZA COMUN","XI",0,"fresh",2013
"MERLUZA DE COLA","XI",0,"fresh",2013
"MERLUZA DEL SUR O AUSTRAL","XI",2110,"fresh",2013
"PEJEGALLO","XI",0,"fresh",2013
"PEJERREY DE MAR","XI",0,"fresh",2013
"RAYA VOLANTIN","XI",0,"fresh",2013
"REINETA","XI",0,"fresh",2013
"ROBALO","XI",0,"fresh",2013
"SALMON DEL ATLANTICO","XI",6599,"fresh",2013
"SALMON PLATEADO","XI",0,"fresh",2013
"SALMON REY","XI",0,"fresh",2013
"SARDINA COMUN","XI",0,"fresh",2013
"SIERRA","XI",0,"fresh",2013
"TIBURON O MARRAJO","XI",0,"fresh",2013
"TOLLO","XI",0,"fresh",2013
"TRUCHA ARCO IRIS","XI",1,"fresh",2013
"TURBOT","XI",0,"fresh",2013
"ABALON JAPONES","XI",0,"fresh",2013
"ABALON ROJO","XI",0,"fresh",2013
"ALMEJA","XI",0,"fresh",2013
"CARACOL LOCATE","XI",0,"fresh",2013
"CARACOL PALO PALO","XI",0,"fresh",2013
"CHOLGA","XI",0,"fresh",2013
"CHORITO","XI",0,"fresh",2013
"CHORO","XI",0,"fresh",2013
"CULENGUE","XI",0,"fresh",2013
"HUEPO O NAVAJA DE MAR","XI",0,"fresh",2013
"JIBIA O CALAMAR ROJO","XI",0,"fresh",2013
"LAPA NEGRA","XI",0,"fresh",2013
"LOCO","XI",0,"fresh",2013
"MACHA","XI",0,"fresh",2013
"NAVAJUELA","XI",0,"fresh",2013
"OSTION DEL NORTE","XI",0,"fresh",2013
"OSTION DEL SUR","XI",0,"fresh",2013
"PULPO","XI",0,"fresh",2013
"PULPO DEL SUR","XI",0,"fresh",2013
"TAQUILLA","XI",0,"fresh",2013
"TUMBAO","XI",0,"fresh",2013
"CAMARON NAILON","XI",0,"fresh",2013
"CENTOLLA","XI",0,"fresh",2013
"JAIBA MARMOLA","XI",0,"fresh",2013
"JAIBA PELUDA O PACHONA","XI",0,"fresh",2013
"ERIZO","XI",59,"fresh",2013
"PIURE","XI",0,"fresh",2013
"COCHAYUYO","XII",0,"fresh",2013
"ALBACORA O PEZ ESPADA","XII",0,"fresh",2013
"ATUN OJOS GRANDES","XII",0,"fresh",2013
"AZULEJO","XII",0,"fresh",2013
"BACALAO DE PROFUNDIDAD","XII",0,"fresh",2013
"BESUGO","XII",0,"fresh",2013
"CABALLA","XII",0,"fresh",2013
"CONGRIO COLORADO","XII",0,"fresh",2013
"CONGRIO DORADO","XII",0,"fresh",2013
"CONGRIO NEGRO","XII",0,"fresh",2013
"CORVINA","XII",0,"fresh",2013
"JUREL","XII",0,"fresh",2013
"MERLUZA COMUN","XII",0,"fresh",2013
"MERLUZA DE COLA","XII",0,"fresh",2013
"MERLUZA DEL SUR O AUSTRAL","XII",12,"fresh",2013
"PEJEGALLO","XII",0,"fresh",2013
"PEJERREY DE MAR","XII",0,"fresh",2013
"RAYA VOLANTIN","XII",0,"fresh",2013
"REINETA","XII",0,"fresh",2013
"ROBALO","XII",0,"fresh",2013
"SALMON DEL ATLANTICO","XII",5328,"fresh",2013
"SALMON PLATEADO","XII",0,"fresh",2013
"SALMON REY","XII",0,"fresh",2013
"SARDINA COMUN","XII",0,"fresh",2013
"SIERRA","XII",0,"fresh",2013
"TIBURON O MARRAJO","XII",0,"fresh",2013
"TOLLO","XII",0,"fresh",2013
"TRUCHA ARCO IRIS","XII",0,"fresh",2013
"TURBOT","XII",0,"fresh",2013
"ABALON JAPONES","XII",0,"fresh",2013
"ABALON ROJO","XII",0,"fresh",2013
"ALMEJA","XII",30,"fresh",2013
"CARACOL LOCATE","XII",0,"fresh",2013
"CARACOL PALO PALO","XII",0,"fresh",2013
"CHOLGA","XII",0,"fresh",2013
"CHORITO","XII",0,"fresh",2013
"CHORO","XII",0,"fresh",2013
"CULENGUE","XII",0,"fresh",2013
"HUEPO O NAVAJA DE MAR","XII",90,"fresh",2013
"JIBIA O CALAMAR ROJO","XII",0,"fresh",2013
"LAPA NEGRA","XII",0,"fresh",2013
"LOCO","XII",1,"fresh",2013
"MACHA","XII",0,"fresh",2013
"NAVAJUELA","XII",0,"fresh",2013
"OSTION DEL NORTE","XII",0,"fresh",2013
"OSTION DEL SUR","XII",16,"fresh",2013
"PULPO","XII",0,"fresh",2013
"PULPO DEL SUR","XII",0,"fresh",2013
"TAQUILLA","XII",0,"fresh",2013
"TUMBAO","XII",0,"fresh",2013
"CAMARON NAILON","XII",0,"fresh",2013
"CENTOLLA","XII",11,"fresh",2013
"JAIBA MARMOLA","XII",0,"fresh",2013
"JAIBA PELUDA O PACHONA","XII",0,"fresh",2013
"ERIZO","XII",193,"fresh",2013
"PIURE","XII",0,"fresh",2013
"COCHAYUYO","RM",0,"fresh",2013
"ALBACORA O PEZ ESPADA","RM",372,"fresh",2013
"ATUN OJOS GRANDES","RM",0,"fresh",2013
"AZULEJO","RM",0,"fresh",2013
"BACALAO DE PROFUNDIDAD","RM",0,"fresh",2013
"BESUGO","RM",0,"fresh",2013
"CABALLA","RM",0,"fresh",2013
"CONGRIO COLORADO","RM",3,"fresh",2013
"CONGRIO DORADO","RM",4,"fresh",2013
"CONGRIO NEGRO","RM",2,"fresh",2013
"CORVINA","RM",27,"fresh",2013
"JUREL","RM",0,"fresh",2013
"MERLUZA COMUN","RM",158,"fresh",2013
"MERLUZA DE COLA","RM",0,"fresh",2013
"MERLUZA DEL SUR O AUSTRAL","RM",34,"fresh",2013
"PEJEGALLO","RM",9,"fresh",2013
"PEJERREY DE MAR","RM",0,"fresh",2013
"RAYA VOLANTIN","RM",0,"fresh",2013
"REINETA","RM",328,"fresh",2013
"ROBALO","RM",1,"fresh",2013
"SALMON DEL ATLANTICO","RM",2,"fresh",2013
"SALMON PLATEADO","RM",0,"fresh",2013
"SALMON REY","RM",0,"fresh",2013
"SARDINA COMUN","RM",0,"fresh",2013
"SIERRA","RM",0,"fresh",2013
"TIBURON O MARRAJO","RM",0,"fresh",2013
"TOLLO","RM",0,"fresh",2013
"TRUCHA ARCO IRIS","RM",0,"fresh",2013
"TURBOT","RM",0,"fresh",2013
"ABALON JAPONES","RM",0,"fresh",2013
"ABALON ROJO","RM",0,"fresh",2013
"ALMEJA","RM",0,"fresh",2013
"CARACOL LOCATE","RM",0,"fresh",2013
"CARACOL PALO PALO","RM",0,"fresh",2013
"CHOLGA","RM",0,"fresh",2013
"CHORITO","RM",0,"fresh",2013
"CHORO","RM",0,"fresh",2013
"CULENGUE","RM",0,"fresh",2013
"HUEPO O NAVAJA DE MAR","RM",0,"fresh",2013
"JIBIA O CALAMAR ROJO","RM",0,"fresh",2013
"LAPA NEGRA","RM",0,"fresh",2013
"LOCO","RM",0,"fresh",2013
"MACHA","RM",0,"fresh",2013
"NAVAJUELA","RM",0,"fresh",2013
"OSTION DEL NORTE","RM",0,"fresh",2013
"OSTION DEL SUR","RM",0,"fresh",2013
"PULPO","RM",0,"fresh",2013
"PULPO DEL SUR","RM",0,"fresh",2013
"TAQUILLA","RM",0,"fresh",2013
"TUMBAO","RM",0,"fresh",2013
"CAMARON NAILON","RM",0,"fresh",2013
"CENTOLLA","RM",0,"fresh",2013
"JAIBA MARMOLA","RM",0,"fresh",2013
"JAIBA PELUDA O PACHONA","RM",0,"fresh",2013
"ERIZO","RM",0,"fresh",2013
"PIURE","RM",0,"fresh",2013
"CHICOREA DE MAR","XV",0,"fresh",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","XV",0,"fresh",2014
"AZULEJO","XV",0,"fresh",2014
"BACALAO DE PROFUNDIDAD","XV",0,"fresh",2014
"BLANQUILLO","XV",0,"fresh",2014
"CABALLA","XV",0,"fresh",2014
"COJINOBA MOTEADA","XV",0,"fresh",2014
"CONGRIO COLORADO","XV",0,"fresh",2014
"CONGRIO DORADO","XV",0,"fresh",2014
"CONGRIO NEGRO","XV",0,"fresh",2014
"CORVINA","XV",0,"fresh",2014
"JUREL","XV",0,"fresh",2014
"MERLUZA COMUN","XV",0,"fresh",2014
"MERLUZA DE COLA","XV",0,"fresh",2014
"MERLUZA DEL SUR O AUSTRAL","XV",0,"fresh",2014
"PEJEGALLO","XV",0,"fresh",2014
"PEJERREY DE MAR","XV",0,"fresh",2014
"REINETA","XV",0,"fresh",2014
"ROBALO","XV",0,"fresh",2014
"SALMON DEL ATLANTICO","XV",0,"fresh",2014
"SALMON PLATEADO O COHO","XV",0,"fresh",2014
"SARDINA COMUN","XV",0,"fresh",2014
"SIERRA","XV",0,"fresh",2014
"TIBURON O MARRAJO DENTUDO","XV",0,"fresh",2014
"TOLLO","XV",0,"fresh",2014
"TOLLO DE CACHOS","XV",0,"fresh",2014
"TRUCHA ARCOIRIS","XV",0,"fresh",2014
"ABALON JAPONES","XV",0,"fresh",2014
"ABALON ROJO","XV",0,"fresh",2014
"ALMEJA","XV",0,"fresh",2014
"CARACOL LOCATE","XV",0,"fresh",2014
"CHOLGA","XV",0,"fresh",2014
"CHORITO","XV",0,"fresh",2014
"CHORO","XV",0,"fresh",2014
"CULENGUE","XV",0,"fresh",2014
"HUEPO O NAVAJA DE MAR","XV",0,"fresh",2014
"JIBIA O CALAMAR ROJO","XV",0,"fresh",2014
"LAPA NEGRA","XV",0,"fresh",2014
"LOCO","XV",0,"fresh",2014
"MACHA","XV",0,"fresh",2014
"NAVAJUELA","XV",0,"fresh",2014
"OSTION DEL NORTE","XV",0,"fresh",2014
"OSTION DEL SUR","XV",0,"fresh",2014
"OSTION PATAGONICO","XV",0,"fresh",2014
"OSTRA CHILENA","XV",0,"fresh",2014
"PULPO DEL NORTE","XV",0,"fresh",2014
"PULPO DEL SUR","XV",0,"fresh",2014
"TUMBAO","XV",0,"fresh",2014
"CAMARON NAILON","XV",0,"fresh",2014
"CENTOLLA","XV",0,"fresh",2014
"JAIBA MARMOLA","XV",0,"fresh",2014
"JAIBA PELUDA O PACHONA","XV",0,"fresh",2014
"ERIZO","XV",0,"fresh",2014
"PIURE","XV",0,"fresh",2014
"CHICOREA DE MAR","I",0,"fresh",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","I",0,"fresh",2014
"AZULEJO","I",0,"fresh",2014
"BACALAO DE PROFUNDIDAD","I",2,"fresh",2014
"BLANQUILLO","I",0,"fresh",2014
"CABALLA","I",0,"fresh",2014
"COJINOBA MOTEADA","I",0,"fresh",2014
"CONGRIO COLORADO","I",0,"fresh",2014
"CONGRIO DORADO","I",0,"fresh",2014
"CONGRIO NEGRO","I",0,"fresh",2014
"CORVINA","I",0,"fresh",2014
"JUREL","I",0,"fresh",2014
"MERLUZA COMUN","I",0,"fresh",2014
"MERLUZA DE COLA","I",0,"fresh",2014
"MERLUZA DEL SUR O AUSTRAL","I",0,"fresh",2014
"PEJEGALLO","I",0,"fresh",2014
"PEJERREY DE MAR","I",0,"fresh",2014
"REINETA","I",0,"fresh",2014
"ROBALO","I",0,"fresh",2014
"SALMON DEL ATLANTICO","I",0,"fresh",2014
"SALMON PLATEADO O COHO","I",0,"fresh",2014
"SARDINA COMUN","I",0,"fresh",2014
"SIERRA","I",0,"fresh",2014
"TIBURON O MARRAJO DENTUDO","I",5,"fresh",2014
"TOLLO","I",0,"fresh",2014
"TOLLO DE CACHOS","I",0,"fresh",2014
"TRUCHA ARCOIRIS","I",0,"fresh",2014
"ABALON JAPONES","I",0,"fresh",2014
"ABALON ROJO","I",0,"fresh",2014
"ALMEJA","I",0,"fresh",2014
"CARACOL LOCATE","I",31,"fresh",2014
"CHOLGA","I",0,"fresh",2014
"CHORITO","I",0,"fresh",2014
"CHORO","I",0,"fresh",2014
"CULENGUE","I",0,"fresh",2014
"HUEPO O NAVAJA DE MAR","I",0,"fresh",2014
"JIBIA O CALAMAR ROJO","I",0,"fresh",2014
"LAPA NEGRA","I",0,"fresh",2014
"LOCO","I",1,"fresh",2014
"MACHA","I",0,"fresh",2014
"NAVAJUELA","I",0,"fresh",2014
"OSTION DEL NORTE","I",0,"fresh",2014
"OSTION DEL SUR","I",0,"fresh",2014
"OSTION PATAGONICO","I",0,"fresh",2014
"OSTRA CHILENA","I",0,"fresh",2014
"PULPO DEL NORTE","I",10,"fresh",2014
"PULPO DEL SUR","I",0,"fresh",2014
"TUMBAO","I",0,"fresh",2014
"CAMARON NAILON","I",0,"fresh",2014
"CENTOLLA","I",0,"fresh",2014
"JAIBA MARMOLA","I",0,"fresh",2014
"JAIBA PELUDA O PACHONA","I",0,"fresh",2014
"ERIZO","I",25,"fresh",2014
"PIURE","I",0,"fresh",2014
"CHICOREA DE MAR","II",0,"fresh",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","II",0,"fresh",2014
"AZULEJO","II",0,"fresh",2014
"BACALAO DE PROFUNDIDAD","II",0,"fresh",2014
"BLANQUILLO","II",0,"fresh",2014
"CABALLA","II",0,"fresh",2014
"COJINOBA MOTEADA","II",0,"fresh",2014
"CONGRIO COLORADO","II",0,"fresh",2014
"CONGRIO DORADO","II",0,"fresh",2014
"CONGRIO NEGRO","II",0,"fresh",2014
"CORVINA","II",0,"fresh",2014
"JUREL","II",0,"fresh",2014
"MERLUZA COMUN","II",0,"fresh",2014
"MERLUZA DE COLA","II",0,"fresh",2014
"MERLUZA DEL SUR O AUSTRAL","II",0,"fresh",2014
"PEJEGALLO","II",0,"fresh",2014
"PEJERREY DE MAR","II",0,"fresh",2014
"REINETA","II",0,"fresh",2014
"ROBALO","II",0,"fresh",2014
"SALMON DEL ATLANTICO","II",0,"fresh",2014
"SALMON PLATEADO O COHO","II",0,"fresh",2014
"SARDINA COMUN","II",0,"fresh",2014
"SIERRA","II",0,"fresh",2014
"TIBURON O MARRAJO DENTUDO","II",0,"fresh",2014
"TOLLO","II",0,"fresh",2014
"TOLLO DE CACHOS","II",0,"fresh",2014
"TRUCHA ARCOIRIS","II",0,"fresh",2014
"ABALON JAPONES","II",0,"fresh",2014
"ABALON ROJO","II",0,"fresh",2014
"ALMEJA","II",0,"fresh",2014
"CARACOL LOCATE","II",0,"fresh",2014
"CHOLGA","II",0,"fresh",2014
"CHORITO","II",0,"fresh",2014
"CHORO","II",0,"fresh",2014
"CULENGUE","II",0,"fresh",2014
"HUEPO O NAVAJA DE MAR","II",0,"fresh",2014
"JIBIA O CALAMAR ROJO","II",0,"fresh",2014
"LAPA NEGRA","II",34,"fresh",2014
"LOCO","II",9,"fresh",2014
"MACHA","II",0,"fresh",2014
"NAVAJUELA","II",0,"fresh",2014
"OSTION DEL NORTE","II",0,"fresh",2014
"OSTION DEL SUR","II",0,"fresh",2014
"OSTION PATAGONICO","II",0,"fresh",2014
"OSTRA CHILENA","II",0,"fresh",2014
"PULPO DEL NORTE","II",0,"fresh",2014
"PULPO DEL SUR","II",0,"fresh",2014
"TUMBAO","II",0,"fresh",2014
"CAMARON NAILON","II",0,"fresh",2014
"CENTOLLA","II",0,"fresh",2014
"JAIBA MARMOLA","II",0,"fresh",2014
"JAIBA PELUDA O PACHONA","II",0,"fresh",2014
"ERIZO","II",2,"fresh",2014
"PIURE","II",0,"fresh",2014
"CHICOREA DE MAR","III",0,"fresh",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","III",6,"fresh",2014
"AZULEJO","III",0,"fresh",2014
"BACALAO DE PROFUNDIDAD","III",0,"fresh",2014
"BLANQUILLO","III",0,"fresh",2014
"CABALLA","III",0,"fresh",2014
"COJINOBA MOTEADA","III",0,"fresh",2014
"CONGRIO COLORADO","III",0,"fresh",2014
"CONGRIO DORADO","III",0,"fresh",2014
"CONGRIO NEGRO","III",0,"fresh",2014
"CORVINA","III",0,"fresh",2014
"JUREL","III",0,"fresh",2014
"MERLUZA COMUN","III",0,"fresh",2014
"MERLUZA DE COLA","III",0,"fresh",2014
"MERLUZA DEL SUR O AUSTRAL","III",0,"fresh",2014
"PEJEGALLO","III",0,"fresh",2014
"PEJERREY DE MAR","III",0,"fresh",2014
"REINETA","III",0,"fresh",2014
"ROBALO","III",0,"fresh",2014
"SALMON DEL ATLANTICO","III",0,"fresh",2014
"SALMON PLATEADO O COHO","III",0,"fresh",2014
"SARDINA COMUN","III",0,"fresh",2014
"SIERRA","III",0,"fresh",2014
"TIBURON O MARRAJO DENTUDO","III",0,"fresh",2014
"TOLLO","III",0,"fresh",2014
"TOLLO DE CACHOS","III",0,"fresh",2014
"TRUCHA ARCOIRIS","III",0,"fresh",2014
"ABALON JAPONES","III",5,"fresh",2014
"ABALON ROJO","III",27,"fresh",2014
"ALMEJA","III",0,"fresh",2014
"CARACOL LOCATE","III",0,"fresh",2014
"CHOLGA","III",0,"fresh",2014
"CHORITO","III",0,"fresh",2014
"CHORO","III",0,"fresh",2014
"CULENGUE","III",0,"fresh",2014
"HUEPO O NAVAJA DE MAR","III",0,"fresh",2014
"JIBIA O CALAMAR ROJO","III",0,"fresh",2014
"LAPA NEGRA","III",22,"fresh",2014
"LOCO","III",0,"fresh",2014
"MACHA","III",0,"fresh",2014
"NAVAJUELA","III",0,"fresh",2014
"OSTION DEL NORTE","III",0,"fresh",2014
"OSTION DEL SUR","III",0,"fresh",2014
"OSTION PATAGONICO","III",0,"fresh",2014
"OSTRA CHILENA","III",0,"fresh",2014
"PULPO DEL NORTE","III",0,"fresh",2014
"PULPO DEL SUR","III",0,"fresh",2014
"TUMBAO","III",0,"fresh",2014
"CAMARON NAILON","III",0,"fresh",2014
"CENTOLLA","III",0,"fresh",2014
"JAIBA MARMOLA","III",0,"fresh",2014
"JAIBA PELUDA O PACHONA","III",0,"fresh",2014
"ERIZO","III",11,"fresh",2014
"PIURE","III",0,"fresh",2014
"CHICOREA DE MAR","IV",0,"fresh",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","IV",788,"fresh",2014
"AZULEJO","IV",69,"fresh",2014
"BACALAO DE PROFUNDIDAD","IV",0,"fresh",2014
"BLANQUILLO","IV",0,"fresh",2014
"CABALLA","IV",0,"fresh",2014
"COJINOBA MOTEADA","IV",0,"fresh",2014
"CONGRIO COLORADO","IV",0,"fresh",2014
"CONGRIO DORADO","IV",0,"fresh",2014
"CONGRIO NEGRO","IV",0,"fresh",2014
"CORVINA","IV",0,"fresh",2014
"JUREL","IV",0,"fresh",2014
"MERLUZA COMUN","IV",0,"fresh",2014
"MERLUZA DE COLA","IV",0,"fresh",2014
"MERLUZA DEL SUR O AUSTRAL","IV",0,"fresh",2014
"PEJEGALLO","IV",0,"fresh",2014
"PEJERREY DE MAR","IV",0,"fresh",2014
"REINETA","IV",1,"fresh",2014
"ROBALO","IV",0,"fresh",2014
"SALMON DEL ATLANTICO","IV",0,"fresh",2014
"SALMON PLATEADO O COHO","IV",0,"fresh",2014
"SARDINA COMUN","IV",0,"fresh",2014
"SIERRA","IV",0,"fresh",2014
"TIBURON O MARRAJO DENTUDO","IV",33,"fresh",2014
"TOLLO","IV",0,"fresh",2014
"TOLLO DE CACHOS","IV",0,"fresh",2014
"TRUCHA ARCOIRIS","IV",1,"fresh",2014
"ABALON JAPONES","IV",0,"fresh",2014
"ABALON ROJO","IV",0,"fresh",2014
"ALMEJA","IV",0,"fresh",2014
"CARACOL LOCATE","IV",5,"fresh",2014
"CHOLGA","IV",0,"fresh",2014
"CHORITO","IV",0,"fresh",2014
"CHORO","IV",0,"fresh",2014
"CULENGUE","IV",0,"fresh",2014
"HUEPO O NAVAJA DE MAR","IV",0,"fresh",2014
"JIBIA O CALAMAR ROJO","IV",1760,"fresh",2014
"LAPA NEGRA","IV",40,"fresh",2014
"LOCO","IV",138,"fresh",2014
"MACHA","IV",0,"fresh",2014
"NAVAJUELA","IV",0,"fresh",2014
"OSTION DEL NORTE","IV",117,"fresh",2014
"OSTION DEL SUR","IV",0,"fresh",2014
"OSTION PATAGONICO","IV",0,"fresh",2014
"OSTRA CHILENA","IV",0,"fresh",2014
"PULPO DEL NORTE","IV",4,"fresh",2014
"PULPO DEL SUR","IV",0,"fresh",2014
"TUMBAO","IV",0,"fresh",2014
"CAMARON NAILON","IV",12,"fresh",2014
"CENTOLLA","IV",0,"fresh",2014
"JAIBA MARMOLA","IV",0,"fresh",2014
"JAIBA PELUDA O PACHONA","IV",1,"fresh",2014
"ERIZO","IV",0,"fresh",2014
"PIURE","IV",0,"fresh",2014
"CHICOREA DE MAR","V",0,"fresh",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","V",62,"fresh",2014
"AZULEJO","V",0,"fresh",2014
"BACALAO DE PROFUNDIDAD","V",2,"fresh",2014
"BLANQUILLO","V",0,"fresh",2014
"CABALLA","V",0,"fresh",2014
"COJINOBA MOTEADA","V",0,"fresh",2014
"CONGRIO COLORADO","V",0,"fresh",2014
"CONGRIO DORADO","V",0,"fresh",2014
"CONGRIO NEGRO","V",0,"fresh",2014
"CORVINA","V",0,"fresh",2014
"JUREL","V",0,"fresh",2014
"MERLUZA COMUN","V",0,"fresh",2014
"MERLUZA DE COLA","V",0,"fresh",2014
"MERLUZA DEL SUR O AUSTRAL","V",0,"fresh",2014
"PEJEGALLO","V",0,"fresh",2014
"PEJERREY DE MAR","V",0,"fresh",2014
"REINETA","V",20,"fresh",2014
"ROBALO","V",0,"fresh",2014
"SALMON DEL ATLANTICO","V",0,"fresh",2014
"SALMON PLATEADO O COHO","V",0,"fresh",2014
"SARDINA COMUN","V",0,"fresh",2014
"SIERRA","V",0,"fresh",2014
"TIBURON O MARRAJO DENTUDO","V",0,"fresh",2014
"TOLLO","V",0,"fresh",2014
"TOLLO DE CACHOS","V",0,"fresh",2014
"TRUCHA ARCOIRIS","V",0,"fresh",2014
"ABALON JAPONES","V",0,"fresh",2014
"ABALON ROJO","V",0,"fresh",2014
"ALMEJA","V",0,"fresh",2014
"CARACOL LOCATE","V",0,"fresh",2014
"CHOLGA","V",0,"fresh",2014
"CHORITO","V",0,"fresh",2014
"CHORO","V",0,"fresh",2014
"CULENGUE","V",0,"fresh",2014
"HUEPO O NAVAJA DE MAR","V",0,"fresh",2014
"JIBIA O CALAMAR ROJO","V",4317,"fresh",2014
"LAPA NEGRA","V",0,"fresh",2014
"LOCO","V",0,"fresh",2014
"MACHA","V",0,"fresh",2014
"NAVAJUELA","V",0,"fresh",2014
"OSTION DEL NORTE","V",0,"fresh",2014
"OSTION DEL SUR","V",0,"fresh",2014
"OSTION PATAGONICO","V",0,"fresh",2014
"OSTRA CHILENA","V",0,"fresh",2014
"PULPO DEL NORTE","V",0,"fresh",2014
"PULPO DEL SUR","V",0,"fresh",2014
"TUMBAO","V",0,"fresh",2014
"CAMARON NAILON","V",0,"fresh",2014
"CENTOLLA","V",0,"fresh",2014
"JAIBA MARMOLA","V",0,"fresh",2014
"JAIBA PELUDA O PACHONA","V",0,"fresh",2014
"ERIZO","V",0,"fresh",2014
"PIURE","V",0,"fresh",2014
"CHICOREA DE MAR","VI",0,"fresh",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","VI",0,"fresh",2014
"AZULEJO","VI",0,"fresh",2014
"BACALAO DE PROFUNDIDAD","VI",0,"fresh",2014
"BLANQUILLO","VI",0,"fresh",2014
"CABALLA","VI",0,"fresh",2014
"COJINOBA MOTEADA","VI",0,"fresh",2014
"CONGRIO COLORADO","VI",0,"fresh",2014
"CONGRIO DORADO","VI",0,"fresh",2014
"CONGRIO NEGRO","VI",0,"fresh",2014
"CORVINA","VI",0,"fresh",2014
