"species","region","tons","product","year","sc_name","en_name"
"PAMPANITO","IX",0,"fish meal",2016,"Stromateus stellatus","Starry butterfish"
"RONCACHO","IX",0,"fish meal",2016,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","IX",0,"fish meal",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","IX",0,"fish meal",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","IX",0,"fish meal",2016,"Sardinops sagax","South American pilchard"
"SIERRA","IX",0,"fish meal",2016,"Thyrsites atun","Snoek"
"JIBIA O CALAMAR ROJO","IX",0,"fish meal",2016,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO ENANO","IX",0,"fish meal",2016,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XIV",0,"fish meal",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XIV",1020,"fish meal",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XIV",28,"fish meal",2016,"Normanichthys crockeri","Mote sculpin"
"BONITO","XIV",0,"fish meal",2016,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","XIV",0,"fish meal",2016,"Scomber japonicus","Chub mackerel"
"CHANCHARRO","XIV",0,"fish meal",2016,"Helicolenus lengerichi","Rockfish helicolenus"
"JUREL","XIV",0,"fish meal",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XIV",0,"fish meal",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","XIV",1,"fish meal",2016,"Merluccius gayi gayi","South Pacific hake"
"MERLUZA DE COLA","XIV",0,"fish meal",2016,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","XIV",44,"fish meal",2016,"Stromateus stellatus","Starry butterfish"
"RONCACHO","XIV",0,"fish meal",2016,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","XIV",59,"fish meal",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XIV",15914,"fish meal",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XIV",0,"fish meal",2016,"Sardinops sagax","South American pilchard"
"SIERRA","XIV",0,"fish meal",2016,"Thyrsites atun","Snoek"
"JIBIA O CALAMAR ROJO","XIV",0,"fish meal",2016,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO ENANO","XIV",0,"fish meal",2016,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","X",0,"fish meal",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","X",240,"fish meal",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","X",1,"fish meal",2016,"Normanichthys crockeri","Mote sculpin"
"BONITO","X",0,"fish meal",2016,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","X",0,"fish meal",2016,"Scomber japonicus","Chub mackerel"
"CHANCHARRO","X",0,"fish meal",2016,"Helicolenus lengerichi","Rockfish helicolenus"
"JUREL","X",7,"fish meal",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","X",0,"fish meal",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","X",0,"fish meal",2016,"Merluccius gayi gayi","South Pacific hake"
"MERLUZA DE COLA","X",3,"fish meal",2016,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","X",0,"fish meal",2016,"Stromateus stellatus","Starry butterfish"
"RONCACHO","X",0,"fish meal",2016,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","X",3109,"fish meal",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","X",820,"fish meal",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","X",0,"fish meal",2016,"Sardinops sagax","South American pilchard"
"SIERRA","X",0,"fish meal",2016,"Thyrsites atun","Snoek"
"JIBIA O CALAMAR ROJO","X",0,"fish meal",2016,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO ENANO","X",0,"fish meal",2016,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XI",0,"fish meal",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XI",0,"fish meal",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XI",0,"fish meal",2016,"Normanichthys crockeri","Mote sculpin"
"BONITO","XI",0,"fish meal",2016,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","XI",0,"fish meal",2016,"Scomber japonicus","Chub mackerel"
"CHANCHARRO","XI",0,"fish meal",2016,"Helicolenus lengerichi","Rockfish helicolenus"
"JUREL","XI",0,"fish meal",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XI",0,"fish meal",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","XI",0,"fish meal",2016,"Merluccius gayi gayi","South Pacific hake"
"MERLUZA DE COLA","XI",0,"fish meal",2016,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","XI",0,"fish meal",2016,"Stromateus stellatus","Starry butterfish"
"RONCACHO","XI",0,"fish meal",2016,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","XI",620,"fish meal",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XI",0,"fish meal",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XI",0,"fish meal",2016,"Sardinops sagax","South American pilchard"
"SIERRA","XI",0,"fish meal",2016,"Thyrsites atun","Snoek"
"JIBIA O CALAMAR ROJO","XI",0,"fish meal",2016,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO ENANO","XI",0,"fish meal",2016,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XII",0,"fish meal",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XII",0,"fish meal",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XII",0,"fish meal",2016,"Normanichthys crockeri","Mote sculpin"
"BONITO","XII",0,"fish meal",2016,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","XII",0,"fish meal",2016,"Scomber japonicus","Chub mackerel"
"CHANCHARRO","XII",0,"fish meal",2016,"Helicolenus lengerichi","Rockfish helicolenus"
"JUREL","XII",0,"fish meal",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XII",0,"fish meal",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","XII",0,"fish meal",2016,"Merluccius gayi gayi","South Pacific hake"
"MERLUZA DE COLA","XII",0,"fish meal",2016,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","XII",0,"fish meal",2016,"Stromateus stellatus","Starry butterfish"
"RONCACHO","XII",0,"fish meal",2016,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","XII",0,"fish meal",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XII",0,"fish meal",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XII",0,"fish meal",2016,"Sardinops sagax","South American pilchard"
"SIERRA","XII",0,"fish meal",2016,"Thyrsites atun","Snoek"
"JIBIA O CALAMAR ROJO","XII",0,"fish meal",2016,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO ENANO","XII",0,"fish meal",2016,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","RM",0,"fish meal",2016,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","RM",0,"fish meal",2016,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","RM",0,"fish meal",2016,"Normanichthys crockeri","Mote sculpin"
"BONITO","RM",0,"fish meal",2016,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","RM",0,"fish meal",2016,"Scomber japonicus","Chub mackerel"
"CHANCHARRO","RM",0,"fish meal",2016,"Helicolenus lengerichi","Rockfish helicolenus"
"JUREL","RM",0,"fish meal",2016,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","RM",0,"fish meal",2016,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA COMUN","RM",0,"fish meal",2016,"Merluccius gayi gayi","South Pacific hake"
"MERLUZA DE COLA","RM",0,"fish meal",2016,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","RM",0,"fish meal",2016,"Stromateus stellatus","Starry butterfish"
"RONCACHO","RM",0,"fish meal",2016,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","RM",0,"fish meal",2016,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","RM",0,"fish meal",2016,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","RM",0,"fish meal",2016,"Sardinops sagax","South American pilchard"
"SIERRA","RM",0,"fish meal",2016,"Thyrsites atun","Snoek"
"JIBIA O CALAMAR ROJO","RM",0,"fish meal",2016,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO ENANO","RM",0,"fish meal",2016,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XV",1,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XV",31839,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","XV",0,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","XV",0,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","XV",0,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","XV",110,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","XV",0,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","XV",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","XV",369,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XV",1,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
"MORTALIDAD DE SALMONIDEOS","XV",0,"fish meal",2017,NA,NA
"PAMPANITO","XV",0,"fish meal",2017,"Stromateus stellatus","Starry butterfish"
"RONCACHO","XV",13,"fish meal",2017,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","XV",0,"fish meal",2017,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XV",0,"fish meal",2017,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XV",0,"fish meal",2017,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","XV",0,"fish meal",2017,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO DE LOS CANALES","XV",0,"fish meal",2017,"Munida subrugosa","Channel squat lobster"
"LANGOSTINO ENANO","XV",50,"fish meal",2017,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","I",2,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","I",67599,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","I",0,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","I",21,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","I",0,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","I",3447,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","I",0,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","I",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","I",4180,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","I",0,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
"MORTALIDAD DE SALMONIDEOS","I",0,"fish meal",2017,NA,NA
"PAMPANITO","I",0,"fish meal",2017,"Stromateus stellatus","Starry butterfish"
"RONCACHO","I",0,"fish meal",2017,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","I",0,"fish meal",2017,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","I",0,"fish meal",2017,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","I",6,"fish meal",2017,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","I",5,"fish meal",2017,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO DE LOS CANALES","I",0,"fish meal",2017,"Munida subrugosa","Channel squat lobster"
"LANGOSTINO ENANO","I",84,"fish meal",2017,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","II",1,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","II",20112,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","II",3,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","II",4,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","II",3,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","II",2377,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","II",1,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","II",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","II",3464,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","II",0,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
"MORTALIDAD DE SALMONIDEOS","II",0,"fish meal",2017,NA,NA
"PAMPANITO","II",0,"fish meal",2017,"Stromateus stellatus","Starry butterfish"
"RONCACHO","II",0,"fish meal",2017,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","II",0,"fish meal",2017,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","II",0,"fish meal",2017,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","II",85,"fish meal",2017,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","II",4,"fish meal",2017,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO DE LOS CANALES","II",0,"fish meal",2017,"Munida subrugosa","Channel squat lobster"
"LANGOSTINO ENANO","II",0,"fish meal",2017,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","III",0,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","III",1074,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","III",0,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","III",4,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","III",0,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","III",4149,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","III",0,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","III",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","III",2553,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","III",0,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
"MORTALIDAD DE SALMONIDEOS","III",0,"fish meal",2017,NA,NA
"PAMPANITO","III",0,"fish meal",2017,"Stromateus stellatus","Starry butterfish"
"RONCACHO","III",0,"fish meal",2017,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","III",0,"fish meal",2017,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","III",0,"fish meal",2017,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","III",0,"fish meal",2017,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","III",0,"fish meal",2017,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO DE LOS CANALES","III",0,"fish meal",2017,"Munida subrugosa","Channel squat lobster"
"LANGOSTINO ENANO","III",0,"fish meal",2017,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","IV",0,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","IV",2529,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","IV",0,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","IV",14,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","IV",0,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","IV",454,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","IV",0,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","IV",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","IV",510,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","IV",472,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
"MORTALIDAD DE SALMONIDEOS","IV",0,"fish meal",2017,NA,NA
"PAMPANITO","IV",1,"fish meal",2017,"Stromateus stellatus","Starry butterfish"
"RONCACHO","IV",0,"fish meal",2017,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","IV",0,"fish meal",2017,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","IV",0,"fish meal",2017,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","IV",13,"fish meal",2017,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","IV",0,"fish meal",2017,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO DE LOS CANALES","IV",0,"fish meal",2017,"Munida subrugosa","Channel squat lobster"
"LANGOSTINO ENANO","IV",0,"fish meal",2017,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","V",0,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","V",775,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","V",0,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","V",0,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","V",0,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","V",6,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","V",0,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","V",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","V",35,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","V",46,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
"MORTALIDAD DE SALMONIDEOS","V",0,"fish meal",2017,NA,NA
"PAMPANITO","V",2,"fish meal",2017,"Stromateus stellatus","Starry butterfish"
"RONCACHO","V",0,"fish meal",2017,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","V",0,"fish meal",2017,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","V",633,"fish meal",2017,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","V",0,"fish meal",2017,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","V",0,"fish meal",2017,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO DE LOS CANALES","V",0,"fish meal",2017,"Munida subrugosa","Channel squat lobster"
"LANGOSTINO ENANO","V",0,"fish meal",2017,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","VI",0,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VI",0,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","VI",0,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","VI",0,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","VI",0,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","VI",0,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","VI",0,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","VI",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","VI",0,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VI",0,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
"MORTALIDAD DE SALMONIDEOS","VI",0,"fish meal",2017,NA,NA
"PAMPANITO","VI",0,"fish meal",2017,"Stromateus stellatus","Starry butterfish"
"RONCACHO","VI",0,"fish meal",2017,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","VI",0,"fish meal",2017,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VI",0,"fish meal",2017,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","VI",0,"fish meal",2017,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","VI",0,"fish meal",2017,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO DE LOS CANALES","VI",0,"fish meal",2017,"Munida subrugosa","Channel squat lobster"
"LANGOSTINO ENANO","VI",0,"fish meal",2017,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","VII",0,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VII",0,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","VII",0,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","VII",0,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","VII",0,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","VII",0,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","VII",0,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","VII",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","VII",0,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VII",0,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
"MORTALIDAD DE SALMONIDEOS","VII",0,"fish meal",2017,NA,NA
"PAMPANITO","VII",0,"fish meal",2017,"Stromateus stellatus","Starry butterfish"
"RONCACHO","VII",0,"fish meal",2017,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","VII",0,"fish meal",2017,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VII",0,"fish meal",2017,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","VII",0,"fish meal",2017,"Sardinops sagax","South American pilchard"
"JIBIA O CALAMAR ROJO","VII",0,"fish meal",2017,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO DE LOS CANALES","VII",0,"fish meal",2017,"Munida subrugosa","Channel squat lobster"
"LANGOSTINO ENANO","VII",0,"fish meal",2017,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","VIII",0,"fish meal",2017,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VIII",9555,"fish meal",2017,"Engraulis ringens","Anchoveta"
"APANADO","VIII",0,"fish meal",2017,"Hemilutjanus macrophthalmos","Grape-eye seabass"
"BACALADILLO O MOTE","VIII",11224,"fish meal",2017,"Normanichthys crockeri","Mote sculpin"
"BONITO","VIII",0,"fish meal",2017,"Sarda chiliensis","Eastern Pacific bonito"
"CABALLA","VIII",3301,"fish meal",2017,"Scomber japonicus","Chub mackerel"
"CABINZA","VIII",0,"fish meal",2017,"Isacia conceptionis","Cabinza grunt"
"CABRILLA COMUN","VIII",0,"fish meal",2017,"Paralabrax humeralis","Peruvian rock seabass"
"JUREL","VIII",25520,"fish meal",2017,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VIII",5523,"fish meal",2017,"Ethmidium maculatum","Pacific menhaden"
