"species","region","tons","product","year"
"CABINZA","XIV",0,"fish meal",2017
"CABRILLA COMUN","XIV",0,"fish meal",2017
"JUREL","XIV",943,"fish meal",2017
"MACHUELO O TRITRE","XIV",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","XIV",0,"fish meal",2017
"PAMPANITO","XIV",514,"fish meal",2017
"RONCACHO","XIV",0,"fish meal",2017
"SARDINA AUSTRAL","XIV",0,"fish meal",2017
"SARDINA COMUN","XIV",51076,"fish meal",2017
"SARDINA ESPANOLA","XIV",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","XIV",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","XIV",0,"fish meal",2017
"LANGOSTINO ENANO","XIV",0,"fish meal",2017
"AGUJILLA","X",0,"fish meal",2017
"ANCHOVETA","X",1189,"fish meal",2017
"APANADO","X",0,"fish meal",2017
"BACALADILLO O MOTE","X",1626,"fish meal",2017
"BONITO","X",0,"fish meal",2017
"CABALLA","X",0,"fish meal",2017
"CABINZA","X",0,"fish meal",2017
"CABRILLA COMUN","X",0,"fish meal",2017
"JUREL","X",0,"fish meal",2017
"MACHUELO O TRITRE","X",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","X",0,"fish meal",2017
"PAMPANITO","X",164,"fish meal",2017
"RONCACHO","X",0,"fish meal",2017
"SARDINA AUSTRAL","X",11878,"fish meal",2017
"SARDINA COMUN","X",5814,"fish meal",2017
"SARDINA ESPANOLA","X",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","X",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","X",9,"fish meal",2017
"LANGOSTINO ENANO","X",19,"fish meal",2017
"AGUJILLA","XI",0,"fish meal",2017
"ANCHOVETA","XI",0,"fish meal",2017
"APANADO","XI",0,"fish meal",2017
"BACALADILLO O MOTE","XI",0,"fish meal",2017
"BONITO","XI",0,"fish meal",2017
"CABALLA","XI",0,"fish meal",2017
"CABINZA","XI",0,"fish meal",2017
"CABRILLA COMUN","XI",0,"fish meal",2017
"JUREL","XI",0,"fish meal",2017
"MACHUELO O TRITRE","XI",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","XI",0,"fish meal",2017
"PAMPANITO","XI",0,"fish meal",2017
"RONCACHO","XI",0,"fish meal",2017
"SARDINA AUSTRAL","XI",3193,"fish meal",2017
"SARDINA COMUN","XI",0,"fish meal",2017
"SARDINA ESPANOLA","XI",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","XI",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","XI",0,"fish meal",2017
"LANGOSTINO ENANO","XI",0,"fish meal",2017
"AGUJILLA","XII",0,"fish meal",2017
"ANCHOVETA","XII",0,"fish meal",2017
"APANADO","XII",0,"fish meal",2017
"BACALADILLO O MOTE","XII",0,"fish meal",2017
"BONITO","XII",0,"fish meal",2017
"CABALLA","XII",0,"fish meal",2017
"CABINZA","XII",0,"fish meal",2017
"CABRILLA COMUN","XII",0,"fish meal",2017
"JUREL","XII",0,"fish meal",2017
"MACHUELO O TRITRE","XII",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","XII",0,"fish meal",2017
"PAMPANITO","XII",0,"fish meal",2017
"RONCACHO","XII",0,"fish meal",2017
"SARDINA AUSTRAL","XII",0,"fish meal",2017
"SARDINA COMUN","XII",0,"fish meal",2017
"SARDINA ESPANOLA","XII",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","XII",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","XII",0,"fish meal",2017
"LANGOSTINO ENANO","XII",0,"fish meal",2017
"AGUJILLA","RM",0,"fish meal",2017
"ANCHOVETA","RM",0,"fish meal",2017
"APANADO","RM",0,"fish meal",2017
"BACALADILLO O MOTE","RM",0,"fish meal",2017
"BONITO","RM",0,"fish meal",2017
"CABALLA","RM",0,"fish meal",2017
"CABINZA","RM",0,"fish meal",2017
"CABRILLA COMUN","RM",0,"fish meal",2017
"JUREL","RM",0,"fish meal",2017
"MACHUELO O TRITRE","RM",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","RM",0,"fish meal",2017
"PAMPANITO","RM",0,"fish meal",2017
"RONCACHO","RM",0,"fish meal",2017
"SARDINA AUSTRAL","RM",0,"fish meal",2017
"SARDINA COMUN","RM",0,"fish meal",2017
"SARDINA ESPANOLA","RM",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","RM",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","RM",0,"fish meal",2017
"LANGOSTINO ENANO","RM",0,"fish meal",2017
"CHASCA","XV",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","XV",0,"dry algae",2013
"CHICOREA DE MAR","XV",0,"dry algae",2013
"COCHAYUYO","XV",0,"dry algae",2013
"HAEMATOCOCCUS","XV",0,"dry algae",2013
"HUIRO","XV",0,"dry algae",2013
"HUIRO PALO","XV",0,"dry algae",2013
"LUCHE","XV",0,"dry algae",2013
"LUGA CUCHARA O CORTA","XV",0,"dry algae",2013
"LUGA NEGRA O CRESPA","XV",0,"dry algae",2013
"LUGA-ROJA","XV",0,"dry algae",2013
"PELILLO","XV",0,"dry algae",2013
"SPIRULINA","XV",0,"dry algae",2013
"CHASCA","I",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","I",17262,"dry algae",2013
"CHICOREA DE MAR","I",0,"dry algae",2013
"COCHAYUYO","I",0,"dry algae",2013
"HAEMATOCOCCUS","I",41,"dry algae",2013
"HUIRO","I",6107,"dry algae",2013
"HUIRO PALO","I",2474,"dry algae",2013
"LUCHE","I",0,"dry algae",2013
"LUGA CUCHARA O CORTA","I",0,"dry algae",2013
"LUGA NEGRA O CRESPA","I",0,"dry algae",2013
"LUGA-ROJA","I",0,"dry algae",2013
"PELILLO","I",0,"dry algae",2013
"SPIRULINA","I",12,"dry algae",2013
"CHASCA","II",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","II",80919,"dry algae",2013
"CHICOREA DE MAR","II",0,"dry algae",2013
"COCHAYUYO","II",0,"dry algae",2013
"HAEMATOCOCCUS","II",0,"dry algae",2013
"HUIRO","II",7170,"dry algae",2013
"HUIRO PALO","II",5900,"dry algae",2013
"LUCHE","II",0,"dry algae",2013
"LUGA CUCHARA O CORTA","II",0,"dry algae",2013
"LUGA NEGRA O CRESPA","II",0,"dry algae",2013
"LUGA-ROJA","II",0,"dry algae",2013
"PELILLO","II",0,"dry algae",2013
"SPIRULINA","II",0,"dry algae",2013
"CHASCA","III",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","III",181604,"dry algae",2013
"CHICOREA DE MAR","III",0,"dry algae",2013
"COCHAYUYO","III",733,"dry algae",2013
"HAEMATOCOCCUS","III",0,"dry algae",2013
"HUIRO","III",4190,"dry algae",2013
"HUIRO PALO","III",14733,"dry algae",2013
"LUCHE","III",0,"dry algae",2013
"LUGA CUCHARA O CORTA","III",0,"dry algae",2013
"LUGA NEGRA O CRESPA","III",0,"dry algae",2013
"LUGA-ROJA","III",0,"dry algae",2013
"PELILLO","III",0,"dry algae",2013
"SPIRULINA","III",0,"dry algae",2013
"CHASCA","IV",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","IV",20687,"dry algae",2013
"CHICOREA DE MAR","IV",173,"dry algae",2013
"COCHAYUYO","IV",397,"dry algae",2013
"HAEMATOCOCCUS","IV",0,"dry algae",2013
"HUIRO","IV",6211,"dry algae",2013
"HUIRO PALO","IV",10667,"dry algae",2013
"LUCHE","IV",0,"dry algae",2013
"LUGA CUCHARA O CORTA","IV",0,"dry algae",2013
"LUGA NEGRA O CRESPA","IV",0,"dry algae",2013
"LUGA-ROJA","IV",0,"dry algae",2013
"PELILLO","IV",1521,"dry algae",2013
"SPIRULINA","IV",0,"dry algae",2013
"CHASCA","V",115,"dry algae",2013
"CHASCON O HUIRO NEGRO","V",8899,"dry algae",2013
"CHICOREA DE MAR","V",0,"dry algae",2013
"COCHAYUYO","V",708,"dry algae",2013
"HAEMATOCOCCUS","V",0,"dry algae",2013
"HUIRO","V",350,"dry algae",2013
"HUIRO PALO","V",3981,"dry algae",2013
"LUCHE","V",4,"dry algae",2013
"LUGA CUCHARA O CORTA","V",723,"dry algae",2013
"LUGA NEGRA O CRESPA","V",495,"dry algae",2013
"LUGA-ROJA","V",610,"dry algae",2013
"PELILLO","V",27643,"dry algae",2013
"SPIRULINA","V",0,"dry algae",2013
"CHASCA","VI",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","VI",378,"dry algae",2013
"CHICOREA DE MAR","VI",0,"dry algae",2013
"COCHAYUYO","VI",481,"dry algae",2013
"HAEMATOCOCCUS","VI",0,"dry algae",2013
"HUIRO","VI",107,"dry algae",2013
"HUIRO PALO","VI",0,"dry algae",2013
"LUCHE","VI",0,"dry algae",2013
"LUGA CUCHARA O CORTA","VI",0,"dry algae",2013
"LUGA NEGRA O CRESPA","VI",0,"dry algae",2013
"LUGA-ROJA","VI",0,"dry algae",2013
"PELILLO","VI",0,"dry algae",2013
"SPIRULINA","VI",0,"dry algae",2013
"CHASCA","VII",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","VII",0,"dry algae",2013
"CHICOREA DE MAR","VII",0,"dry algae",2013
"COCHAYUYO","VII",0,"dry algae",2013
"HAEMATOCOCCUS","VII",0,"dry algae",2013
"HUIRO","VII",0,"dry algae",2013
"HUIRO PALO","VII",0,"dry algae",2013
"LUCHE","VII",0,"dry algae",2013
"LUGA CUCHARA O CORTA","VII",0,"dry algae",2013
"LUGA NEGRA O CRESPA","VII",0,"dry algae",2013
"LUGA-ROJA","VII",0,"dry algae",2013
"PELILLO","VII",0,"dry algae",2013
"SPIRULINA","VII",0,"dry algae",2013
"CHASCA","VIII",2,"dry algae",2013
"CHASCON O HUIRO NEGRO","VIII",3432,"dry algae",2013
"CHICOREA DE MAR","VIII",2112,"dry algae",2013
"COCHAYUYO","VIII",5923,"dry algae",2013
"HAEMATOCOCCUS","VIII",0,"dry algae",2013
"HUIRO","VIII",315,"dry algae",2013
"HUIRO PALO","VIII",949,"dry algae",2013
"LUCHE","VIII",0,"dry algae",2013
"LUGA CUCHARA O CORTA","VIII",1791,"dry algae",2013
"LUGA NEGRA O CRESPA","VIII",24085,"dry algae",2013
"LUGA-ROJA","VIII",10576,"dry algae",2013
"PELILLO","VIII",1726,"dry algae",2013
"SPIRULINA","VIII",0,"dry algae",2013
"CHASCA","IX",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","IX",0,"dry algae",2013
"CHICOREA DE MAR","IX",0,"dry algae",2013
"COCHAYUYO","IX",0,"dry algae",2013
"HAEMATOCOCCUS","IX",0,"dry algae",2013
"HUIRO","IX",0,"dry algae",2013
"HUIRO PALO","IX",0,"dry algae",2013
"LUCHE","IX",0,"dry algae",2013
"LUGA CUCHARA O CORTA","IX",0,"dry algae",2013
"LUGA NEGRA O CRESPA","IX",0,"dry algae",2013
"LUGA-ROJA","IX",0,"dry algae",2013
"PELILLO","IX",0,"dry algae",2013
"SPIRULINA","IX",0,"dry algae",2013
"CHASCA","XIV",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","XIV",0,"dry algae",2013
"CHICOREA DE MAR","XIV",0,"dry algae",2013
"COCHAYUYO","XIV",0,"dry algae",2013
"HAEMATOCOCCUS","XIV",0,"dry algae",2013
"HUIRO","XIV",15,"dry algae",2013
"HUIRO PALO","XIV",0,"dry algae",2013
"LUCHE","XIV",0,"dry algae",2013
"LUGA CUCHARA O CORTA","XIV",0,"dry algae",2013
"LUGA NEGRA O CRESPA","XIV",0,"dry algae",2013
"LUGA-ROJA","XIV",0,"dry algae",2013
"PELILLO","XIV",0,"dry algae",2013
"SPIRULINA","XIV",0,"dry algae",2013
"CHASCA","X",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","X",0,"dry algae",2013
"CHICOREA DE MAR","X",178,"dry algae",2013
"COCHAYUYO","X",14,"dry algae",2013
"HAEMATOCOCCUS","X",0,"dry algae",2013
"HUIRO","X",0,"dry algae",2013
"HUIRO PALO","X",0,"dry algae",2013
"LUCHE","X",0,"dry algae",2013
"LUGA CUCHARA O CORTA","X",0,"dry algae",2013
"LUGA NEGRA O CRESPA","X",234,"dry algae",2013
"LUGA-ROJA","X",2741,"dry algae",2013
"PELILLO","X",0,"dry algae",2013
"SPIRULINA","X",0,"dry algae",2013
"CHASCA","XI",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","XI",0,"dry algae",2013
"CHICOREA DE MAR","XI",0,"dry algae",2013
"COCHAYUYO","XI",0,"dry algae",2013
"HAEMATOCOCCUS","XI",0,"dry algae",2013
"HUIRO","XI",0,"dry algae",2013
"HUIRO PALO","XI",0,"dry algae",2013
"LUCHE","XI",0,"dry algae",2013
"LUGA CUCHARA O CORTA","XI",0,"dry algae",2013
"LUGA NEGRA O CRESPA","XI",0,"dry algae",2013
"LUGA-ROJA","XI",0,"dry algae",2013
"PELILLO","XI",0,"dry algae",2013
"SPIRULINA","XI",0,"dry algae",2013
"CHASCA","XII",0,"dry algae",2013
"CHASCON O HUIRO NEGRO","XII",0,"dry algae",2013
"CHICOREA DE MAR","XII",0,"dry algae",2013
"COCHAYUYO","XII",0,"dry algae",2013
"HAEMATOCOCCUS","XII",0,"dry algae",2013
"HUIRO","XII",0,"dry algae",2013
"HUIRO PALO","XII",0,"dry algae",2013
"LUCHE","XII",0,"dry algae",2013
"LUGA CUCHARA O CORTA","XII",0,"dry algae",2013
"LUGA NEGRA O CRESPA","XII",0,"dry algae",2013
"LUGA-ROJA","XII",11642,"dry algae",2013
"PELILLO","XII",0,"dry algae",2013
"SPIRULINA","XII",0,"dry algae",2013
"CHASCA","RM",111,"dry algae",2013
"CHASCON O HUIRO NEGRO","RM",123,"dry algae",2013
"CHICOREA DE MAR","RM",0,"dry algae",2013
"COCHAYUYO","RM",0,"dry algae",2013
"HAEMATOCOCCUS","RM",0,"dry algae",2013
"HUIRO","RM",371,"dry algae",2013
"HUIRO PALO","RM",1,"dry algae",2013
"LUCHE","RM",0,"dry algae",2013
"LUGA CUCHARA O CORTA","RM",398,"dry algae",2013
"LUGA NEGRA O CRESPA","RM",7041,"dry algae",2013
"LUGA-ROJA","RM",744,"dry algae",2013
"PELILLO","RM",2034,"dry algae",2013
"SPIRULINA","RM",0,"dry algae",2013
"CHASCA","XV",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","XV",0,"dry algae",2014
"CHICOREA DE MAR","XV",0,"dry algae",2014
"COCHAYUYO","XV",0,"dry algae",2014
"HAEMATOCOCCUS","XV",0,"dry algae",2014
"HUIRO","XV",0,"dry algae",2014
"HUIRO PALO","XV",0,"dry algae",2014
"LUGA CUCHARA O CORTA","XV",0,"dry algae",2014
"LUGA NEGRA O CRESPA","XV",0,"dry algae",2014
"LUGA-ROJA","XV",0,"dry algae",2014
"PELILLO","XV",0,"dry algae",2014
"CHASCA","I",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","I",49966,"dry algae",2014
"CHICOREA DE MAR","I",0,"dry algae",2014
"COCHAYUYO","I",0,"dry algae",2014
"HAEMATOCOCCUS","I",26,"dry algae",2014
"HUIRO","I",3341,"dry algae",2014
"HUIRO PALO","I",3173,"dry algae",2014
"LUGA CUCHARA O CORTA","I",0,"dry algae",2014
"LUGA NEGRA O CRESPA","I",0,"dry algae",2014
"LUGA-ROJA","I",0,"dry algae",2014
"PELILLO","I",0,"dry algae",2014
"CHASCA","II",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","II",100742,"dry algae",2014
"CHICOREA DE MAR","II",0,"dry algae",2014
"COCHAYUYO","II",0,"dry algae",2014
"HAEMATOCOCCUS","II",0,"dry algae",2014
"HUIRO","II",3002,"dry algae",2014
"HUIRO PALO","II",13569,"dry algae",2014
"LUGA CUCHARA O CORTA","II",0,"dry algae",2014
"LUGA NEGRA O CRESPA","II",0,"dry algae",2014
"LUGA-ROJA","II",0,"dry algae",2014
"PELILLO","II",239,"dry algae",2014
"CHASCA","III",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","III",67004,"dry algae",2014
"CHICOREA DE MAR","III",0,"dry algae",2014
"COCHAYUYO","III",523,"dry algae",2014
"HAEMATOCOCCUS","III",0,"dry algae",2014
"HUIRO","III",4018,"dry algae",2014
"HUIRO PALO","III",20982,"dry algae",2014
"LUGA CUCHARA O CORTA","III",0,"dry algae",2014
"LUGA NEGRA O CRESPA","III",0,"dry algae",2014
"LUGA-ROJA","III",0,"dry algae",2014
"PELILLO","III",0,"dry algae",2014
"CHASCA","IV",16,"dry algae",2014
"CHASCON O HUIRO NEGRO","IV",21895,"dry algae",2014
"CHICOREA DE MAR","IV",309,"dry algae",2014
"COCHAYUYO","IV",241,"dry algae",2014
"HAEMATOCOCCUS","IV",0,"dry algae",2014
"HUIRO","IV",7514,"dry algae",2014
"HUIRO PALO","IV",16570,"dry algae",2014
"LUGA CUCHARA O CORTA","IV",0,"dry algae",2014
"LUGA NEGRA O CRESPA","IV",0,"dry algae",2014
"LUGA-ROJA","IV",0,"dry algae",2014
"PELILLO","IV",3203,"dry algae",2014
"CHASCA","V",254,"dry algae",2014
"CHASCON O HUIRO NEGRO","V",6172,"dry algae",2014
"CHICOREA DE MAR","V",0,"dry algae",2014
"COCHAYUYO","V",456,"dry algae",2014
"HAEMATOCOCCUS","V",0,"dry algae",2014
"HUIRO","V",319,"dry algae",2014
"HUIRO PALO","V",3444,"dry algae",2014
"LUGA CUCHARA O CORTA","V",853,"dry algae",2014
"LUGA NEGRA O CRESPA","V",588,"dry algae",2014
"LUGA-ROJA","V",706,"dry algae",2014
"PELILLO","V",7461,"dry algae",2014
"CHASCA","VI",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","VI",94,"dry algae",2014
"CHICOREA DE MAR","VI",0,"dry algae",2014
"COCHAYUYO","VI",434,"dry algae",2014
"HAEMATOCOCCUS","VI",0,"dry algae",2014
"HUIRO","VI",0,"dry algae",2014
"HUIRO PALO","VI",0,"dry algae",2014
"LUGA CUCHARA O CORTA","VI",0,"dry algae",2014
"LUGA NEGRA O CRESPA","VI",0,"dry algae",2014
"LUGA-ROJA","VI",0,"dry algae",2014
"PELILLO","VI",0,"dry algae",2014
"CHASCA","VII",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","VII",0,"dry algae",2014
"CHICOREA DE MAR","VII",0,"dry algae",2014
"COCHAYUYO","VII",197,"dry algae",2014
"HAEMATOCOCCUS","VII",0,"dry algae",2014
"HUIRO","VII",0,"dry algae",2014
"HUIRO PALO","VII",0,"dry algae",2014
"LUGA CUCHARA O CORTA","VII",0,"dry algae",2014
"LUGA NEGRA O CRESPA","VII",0,"dry algae",2014
"LUGA-ROJA","VII",0,"dry algae",2014
"PELILLO","VII",0,"dry algae",2014
"CHASCA","VIII",7,"dry algae",2014
"CHASCON O HUIRO NEGRO","VIII",997,"dry algae",2014
"CHICOREA DE MAR","VIII",2357,"dry algae",2014
"COCHAYUYO","VIII",6174,"dry algae",2014
"HAEMATOCOCCUS","VIII",0,"dry algae",2014
"HUIRO","VIII",323,"dry algae",2014
"HUIRO PALO","VIII",619,"dry algae",2014
"LUGA CUCHARA O CORTA","VIII",3531,"dry algae",2014
"LUGA NEGRA O CRESPA","VIII",24995,"dry algae",2014
"LUGA-ROJA","VIII",7472,"dry algae",2014
"PELILLO","VIII",2711,"dry algae",2014
"CHASCA","IX",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","IX",0,"dry algae",2014
"CHICOREA DE MAR","IX",0,"dry algae",2014
"COCHAYUYO","IX",0,"dry algae",2014
"HAEMATOCOCCUS","IX",0,"dry algae",2014
"HUIRO","IX",0,"dry algae",2014
"HUIRO PALO","IX",0,"dry algae",2014
"LUGA CUCHARA O CORTA","IX",0,"dry algae",2014
"LUGA NEGRA O CRESPA","IX",0,"dry algae",2014
"LUGA-ROJA","IX",0,"dry algae",2014
"PELILLO","IX",0,"dry algae",2014
"CHASCA","XIV",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","XIV",0,"dry algae",2014
"CHICOREA DE MAR","XIV",0,"dry algae",2014
"COCHAYUYO","XIV",1,"dry algae",2014
"HAEMATOCOCCUS","XIV",0,"dry algae",2014
"HUIRO","XIV",13,"dry algae",2014
"HUIRO PALO","XIV",0,"dry algae",2014
"LUGA CUCHARA O CORTA","XIV",0,"dry algae",2014
"LUGA NEGRA O CRESPA","XIV",0,"dry algae",2014
"LUGA-ROJA","XIV",0,"dry algae",2014
"PELILLO","XIV",0,"dry algae",2014
"CHASCA","X",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","X",4,"dry algae",2014
"CHICOREA DE MAR","X",17,"dry algae",2014
"COCHAYUYO","X",245,"dry algae",2014
"HAEMATOCOCCUS","X",0,"dry algae",2014
"HUIRO","X",0,"dry algae",2014
"HUIRO PALO","X",0,"dry algae",2014
"LUGA CUCHARA O CORTA","X",0,"dry algae",2014
"LUGA NEGRA O CRESPA","X",464,"dry algae",2014
"LUGA-ROJA","X",2838,"dry algae",2014
"PELILLO","X",0,"dry algae",2014
"CHASCA","XI",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","XI",0,"dry algae",2014
"CHICOREA DE MAR","XI",0,"dry algae",2014
"COCHAYUYO","XI",0,"dry algae",2014
"HAEMATOCOCCUS","XI",0,"dry algae",2014
"HUIRO","XI",0,"dry algae",2014
"HUIRO PALO","XI",0,"dry algae",2014
"LUGA CUCHARA O CORTA","XI",0,"dry algae",2014
"LUGA NEGRA O CRESPA","XI",134,"dry algae",2014
"LUGA-ROJA","XI",18,"dry algae",2014
"PELILLO","XI",0,"dry algae",2014
"CHASCA","XII",0,"dry algae",2014
"CHASCON O HUIRO NEGRO","XII",0,"dry algae",2014
"CHICOREA DE MAR","XII",0,"dry algae",2014
"COCHAYUYO","XII",0,"dry algae",2014
"HAEMATOCOCCUS","XII",0,"dry algae",2014
"HUIRO","XII",0,"dry algae",2014
"HUIRO PALO","XII",0,"dry algae",2014
"LUGA CUCHARA O CORTA","XII",0,"dry algae",2014
"LUGA NEGRA O CRESPA","XII",0,"dry algae",2014
"LUGA-ROJA","XII",12442,"dry algae",2014
"PELILLO","XII",0,"dry algae",2014
"CHASCA","RM",30,"dry algae",2014
"CHASCON O HUIRO NEGRO","RM",171,"dry algae",2014
"CHICOREA DE MAR","RM",0,"dry algae",2014
"COCHAYUYO","RM",0,"dry algae",2014
"HAEMATOCOCCUS","RM",0,"dry algae",2014
"HUIRO","RM",278,"dry algae",2014
"HUIRO PALO","RM",2162,"dry algae",2014
"LUGA CUCHARA O CORTA","RM",219,"dry algae",2014
"LUGA NEGRA O CRESPA","RM",8500,"dry algae",2014
"LUGA-ROJA","RM",3581,"dry algae",2014
"PELILLO","RM",518,"dry algae",2014
"CHASCA","XV",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","XV",0,"dry algae",2015
"CHICOREA DE MAR","XV",0,"dry algae",2015
"COCHAYUYO","XV",0,"dry algae",2015
"HUIRO","XV",0,"dry algae",2015
"HUIRO PALO","XV",0,"dry algae",2015
"LIQUEN GOMOSO","XV",0,"dry algae",2015
"LUCHE","XV",0,"dry algae",2015
"LUGA CUCHARA O CORTA","XV",0,"dry algae",2015
"LUGA NEGRA O CRESPA","XV",0,"dry algae",2015
"LUGA-ROJA","XV",0,"dry algae",2015
"PELILLO","XV",0,"dry algae",2015
"CHASCA","I",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","I",7830,"dry algae",2015
"CHICOREA DE MAR","I",0,"dry algae",2015
"COCHAYUYO","I",0,"dry algae",2015
"HUIRO","I",1879,"dry algae",2015
"HUIRO PALO","I",1,"dry algae",2015
"LIQUEN GOMOSO","I",0,"dry algae",2015
"LUCHE","I",0,"dry algae",2015
"LUGA CUCHARA O CORTA","I",0,"dry algae",2015
"LUGA NEGRA O CRESPA","I",0,"dry algae",2015
"LUGA-ROJA","I",0,"dry algae",2015
"PELILLO","I",0,"dry algae",2015
"CHASCA","II",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","II",18218,"dry algae",2015
"CHICOREA DE MAR","II",0,"dry algae",2015
"COCHAYUYO","II",0,"dry algae",2015
"HUIRO","II",2567,"dry algae",2015
"HUIRO PALO","II",1044,"dry algae",2015
"LIQUEN GOMOSO","II",0,"dry algae",2015
"LUCHE","II",0,"dry algae",2015
"LUGA CUCHARA O CORTA","II",0,"dry algae",2015
"LUGA NEGRA O CRESPA","II",0,"dry algae",2015
"LUGA-ROJA","II",0,"dry algae",2015
"PELILLO","II",1552,"dry algae",2015
"CHASCA","III",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","III",69593,"dry algae",2015
"CHICOREA DE MAR","III",0,"dry algae",2015
"COCHAYUYO","III",66,"dry algae",2015
"HUIRO","III",4136,"dry algae",2015
"HUIRO PALO","III",17765,"dry algae",2015
"LIQUEN GOMOSO","III",0,"dry algae",2015
"LUCHE","III",0,"dry algae",2015
"LUGA CUCHARA O CORTA","III",0,"dry algae",2015
"LUGA NEGRA O CRESPA","III",0,"dry algae",2015
"LUGA-ROJA","III",0,"dry algae",2015
"PELILLO","III",0,"dry algae",2015
"CHASCA","IV",8,"dry algae",2015
"CHASCON O HUIRO NEGRO","IV",16392,"dry algae",2015
"CHICOREA DE MAR","IV",136,"dry algae",2015
"COCHAYUYO","IV",935,"dry algae",2015
"HUIRO","IV",16138,"dry algae",2015
"HUIRO PALO","IV",47978,"dry algae",2015
"LIQUEN GOMOSO","IV",0,"dry algae",2015
"LUCHE","IV",0,"dry algae",2015
"LUGA CUCHARA O CORTA","IV",0,"dry algae",2015
"LUGA NEGRA O CRESPA","IV",0,"dry algae",2015
"LUGA-ROJA","IV",0,"dry algae",2015
"PELILLO","IV",3888,"dry algae",2015
"CHASCA","V",149,"dry algae",2015
"CHASCON O HUIRO NEGRO","V",3124,"dry algae",2015
"CHICOREA DE MAR","V",0,"dry algae",2015
"COCHAYUYO","V",554,"dry algae",2015
"HUIRO","V",474,"dry algae",2015
"HUIRO PALO","V",2555,"dry algae",2015
"LIQUEN GOMOSO","V",0,"dry algae",2015
"LUCHE","V",0,"dry algae",2015
"LUGA CUCHARA O CORTA","V",226,"dry algae",2015
"LUGA NEGRA O CRESPA","V",354,"dry algae",2015
"LUGA-ROJA","V",0,"dry algae",2015
"PELILLO","V",713,"dry algae",2015
"CHASCA","VI",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","VI",0,"dry algae",2015
"CHICOREA DE MAR","VI",0,"dry algae",2015
"COCHAYUYO","VI",275,"dry algae",2015
"HUIRO","VI",0,"dry algae",2015
"HUIRO PALO","VI",0,"dry algae",2015
"LIQUEN GOMOSO","VI",0,"dry algae",2015
"LUCHE","VI",2,"dry algae",2015
"LUGA CUCHARA O CORTA","VI",0,"dry algae",2015
"LUGA NEGRA O CRESPA","VI",0,"dry algae",2015
"LUGA-ROJA","VI",0,"dry algae",2015
"PELILLO","VI",0,"dry algae",2015
"CHASCA","VII",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","VII",0,"dry algae",2015
"CHICOREA DE MAR","VII",192,"dry algae",2015
"COCHAYUYO","VII",282,"dry algae",2015
"HUIRO","VII",0,"dry algae",2015
"HUIRO PALO","VII",0,"dry algae",2015
"LIQUEN GOMOSO","VII",0,"dry algae",2015
"LUCHE","VII",0,"dry algae",2015
"LUGA CUCHARA O CORTA","VII",0,"dry algae",2015
"LUGA NEGRA O CRESPA","VII",0,"dry algae",2015
"LUGA-ROJA","VII",0,"dry algae",2015
"PELILLO","VII",374,"dry algae",2015
"CHASCA","VIII",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","VIII",135,"dry algae",2015
"CHICOREA DE MAR","VIII",1362,"dry algae",2015
