"","subsector","species","region","international_waters","tons"
"2867","fabric_vessel","RAYA AGUILA","VI",1,NA
"2868","fabric_vessel","RAYA AGUILA","VII",1,NA
"2869","fabric_vessel","RAYA AGUILA","VIII",1,NA
"2870","fabric_vessel","RAYA AGUILA","X",1,NA
"2871","fabric_vessel","RAYA AGUILA","XI",1,NA
"2872","fabric_vessel","RAYA AGUILA","XII",1,9
"2873","fabric_vessel","RAYA AGUILA","XIV",1,NA
"2874","fabric_vessel","RAYA AGUILA","XV",1,NA
"2875","fabric_vessel","RAYA ESPINOSA","AI",1,NA
"2876","fabric_vessel","RAYA ESPINOSA","I",0,NA
"2877","fabric_vessel","RAYA ESPINOSA","I",1,NA
"2878","fabric_vessel","RAYA ESPINOSA","II",0,NA
"2879","fabric_vessel","RAYA ESPINOSA","II",1,NA
"2880","fabric_vessel","RAYA ESPINOSA","III",0,NA
"2881","fabric_vessel","RAYA ESPINOSA","III",1,NA
"2882","fabric_vessel","RAYA ESPINOSA","IV",0,NA
"2883","fabric_vessel","RAYA ESPINOSA","IV",1,NA
"2884","fabric_vessel","RAYA ESPINOSA","IX",0,NA
"2885","fabric_vessel","RAYA ESPINOSA","IX",1,NA
"2886","fabric_vessel","RAYA ESPINOSA","V",0,NA
"2887","fabric_vessel","RAYA ESPINOSA","V",1,NA
"2888","fabric_vessel","RAYA ESPINOSA","VI",0,NA
"2889","fabric_vessel","RAYA ESPINOSA","VI",1,NA
"2890","fabric_vessel","RAYA ESPINOSA","VII",0,NA
"2891","fabric_vessel","RAYA ESPINOSA","VII",1,NA
"2892","fabric_vessel","RAYA ESPINOSA","VIII",0,NA
"2893","fabric_vessel","RAYA ESPINOSA","VIII",1,NA
"2894","fabric_vessel","RAYA ESPINOSA","X",0,NA
"2895","fabric_vessel","RAYA ESPINOSA","X",1,NA
"2896","fabric_vessel","RAYA ESPINOSA","XI",0,1
"2897","fabric_vessel","RAYA ESPINOSA","XI",1,NA
"2898","fabric_vessel","RAYA ESPINOSA","XII",0,0
"2899","fabric_vessel","RAYA ESPINOSA","XII",1,45.5
"2900","fabric_vessel","RAYA ESPINOSA","XIV",0,NA
"2901","fabric_vessel","RAYA ESPINOSA","XIV",1,NA
"2902","fabric_vessel","RAYA ESPINOSA","XV",0,NA
"2903","fabric_vessel","RAYA ESPINOSA","XV",1,NA
"2904","fabric_vessel","RAYA MOTEADA O NEGRA","AI",1,NA
"2905","fabric_vessel","RAYA MOTEADA O NEGRA","I",1,NA
"2906","fabric_vessel","RAYA MOTEADA O NEGRA","II",1,NA
"2907","fabric_vessel","RAYA MOTEADA O NEGRA","III",1,NA
"2908","fabric_vessel","RAYA MOTEADA O NEGRA","IV",1,NA
"2909","fabric_vessel","RAYA MOTEADA O NEGRA","IX",1,NA
"2910","fabric_vessel","RAYA MOTEADA O NEGRA","V",1,NA
"2911","fabric_vessel","RAYA MOTEADA O NEGRA","VI",1,NA
"2912","fabric_vessel","RAYA MOTEADA O NEGRA","VII",1,NA
"2913","fabric_vessel","RAYA MOTEADA O NEGRA","VIII",1,NA
"2914","fabric_vessel","RAYA MOTEADA O NEGRA","X",1,NA
"2915","fabric_vessel","RAYA MOTEADA O NEGRA","XI",1,NA
"2916","fabric_vessel","RAYA MOTEADA O NEGRA","XII",1,6
"2917","fabric_vessel","RAYA MOTEADA O NEGRA","XIV",1,NA
"2918","fabric_vessel","RAYA MOTEADA O NEGRA","XV",1,NA
"2919","fabric_vessel","RAYA VOLANTIN","AI",1,NA
"2920","fabric_vessel","RAYA VOLANTIN","I",1,NA
"2921","fabric_vessel","RAYA VOLANTIN","II",1,NA
"2922","fabric_vessel","RAYA VOLANTIN","III",1,NA
"2923","fabric_vessel","RAYA VOLANTIN","IV",1,NA
"2924","fabric_vessel","RAYA VOLANTIN","IX",1,NA
"2925","fabric_vessel","RAYA VOLANTIN","V",1,NA
"2926","fabric_vessel","RAYA VOLANTIN","VI",1,NA
"2927","fabric_vessel","RAYA VOLANTIN","VII",1,NA
"2928","fabric_vessel","RAYA VOLANTIN","VIII",1,NA
"2929","fabric_vessel","RAYA VOLANTIN","X",1,NA
"2930","fabric_vessel","RAYA VOLANTIN","XI",1,NA
"2931","fabric_vessel","RAYA VOLANTIN","XII",1,2
"2932","fabric_vessel","RAYA VOLANTIN","XIV",1,NA
"2933","fabric_vessel","RAYA VOLANTIN","XV",1,NA
"2934","fabric_vessel","REINETA","I",0,NA
"2935","fabric_vessel","REINETA","II",0,NA
"2936","fabric_vessel","REINETA","III",0,NA
"2937","fabric_vessel","REINETA","IV",0,NA
"2938","fabric_vessel","REINETA","IX",0,NA
"2939","fabric_vessel","REINETA","V",0,NA
"2940","fabric_vessel","REINETA","VI",0,NA
"2941","fabric_vessel","REINETA","VII",0,NA
"2942","fabric_vessel","REINETA","VIII",0,NA
"2943","fabric_vessel","REINETA","X",0,NA
"2944","fabric_vessel","REINETA","XI",0,55.6666666666667
"2945","fabric_vessel","REINETA","XII",0,103
"2946","fabric_vessel","REINETA","XIV",0,NA
"2947","fabric_vessel","REINETA","XV",0,NA
"2948","fabric_vessel","TOLLO","I",0,NA
"2949","fabric_vessel","TOLLO","II",0,NA
"2950","fabric_vessel","TOLLO","III",0,NA
"2951","fabric_vessel","TOLLO","IV",0,NA
"2952","fabric_vessel","TOLLO","IX",0,NA
"2953","fabric_vessel","TOLLO","V",0,NA
"2954","fabric_vessel","TOLLO","VI",0,NA
"2955","fabric_vessel","TOLLO","VII",0,NA
"2956","fabric_vessel","TOLLO","VIII",0,NA
"2957","fabric_vessel","TOLLO","X",0,NA
"2958","fabric_vessel","TOLLO","XI",0,166.333333333333
"2959","fabric_vessel","TOLLO","XII",0,170
"2960","fabric_vessel","TOLLO","XIV",0,NA
"2961","fabric_vessel","TOLLO","XV",0,NA
"2962","industrial","AGUJILLA","I",0,1536.66666666667
"2963","industrial","AGUJILLA","II",0,762.666666666667
"2964","industrial","AGUJILLA","III",0,NA
"2965","industrial","AGUJILLA","IV",0,NA
"2966","industrial","AGUJILLA","IX",0,NA
"2967","industrial","AGUJILLA","V",0,NA
"2968","industrial","AGUJILLA","VI",0,NA
"2969","industrial","AGUJILLA","VII",0,NA
"2970","industrial","AGUJILLA","VIII",0,5.66666666666667
"2971","industrial","AGUJILLA","X",0,NA
"2972","industrial","AGUJILLA","XI",0,NA
"2973","industrial","AGUJILLA","XII",0,NA
"2974","industrial","AGUJILLA","XIV",0,NA
"2975","industrial","AGUJILLA","XV",0,25.6666666666667
"2976","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","I",0,NA
"2977","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","I",1,NA
"2978","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","II",0,NA
"2979","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","II",1,NA
"2980","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","III",0,NA
"2981","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","III",1,NA
"2982","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","IV",0,94.3333333333333
"2983","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","IV",1,100.333333333333
"2984","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","IX",0,NA
"2985","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","IX",1,NA
"2986","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","V",0,NA
"2987","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","V",1,NA
"2988","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VI",0,NA
"2989","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VI",1,NA
"2990","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VII",0,NA
"2991","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VII",1,NA
"2992","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VIII",0,NA
"2993","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VIII",1,NA
"2994","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","X",0,NA
"2995","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","X",1,NA
"2996","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XI",0,NA
"2997","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XI",1,NA
"2998","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XII",0,NA
"2999","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XII",1,NA
"3000","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XIV",0,NA
"3001","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XIV",1,NA
"3002","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XV",0,NA
"3003","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XV",1,NA
"3004","industrial","ANCHOVETA","I",0,175656.333333333
"3005","industrial","ANCHOVETA","II",0,40948
"3006","industrial","ANCHOVETA","III",0,NA
"3007","industrial","ANCHOVETA","IV",0,NA
"3008","industrial","ANCHOVETA","IX",0,NA
"3009","industrial","ANCHOVETA","V",0,NA
"3010","industrial","ANCHOVETA","VI",0,NA
"3011","industrial","ANCHOVETA","VII",0,NA
"3012","industrial","ANCHOVETA","VIII",0,4206.66666666667
"3013","industrial","ANCHOVETA","X",0,NA
"3014","industrial","ANCHOVETA","XI",0,NA
"3015","industrial","ANCHOVETA","XII",0,NA
"3016","industrial","ANCHOVETA","XIV",0,277.333333333333
"3017","industrial","ANCHOVETA","XV",0,63083.6666666667
"3018","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","I",0,NA
"3019","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","II",0,NA
"3020","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","III",0,NA
"3021","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","IV",0,3
"3022","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","IX",0,NA
"3023","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","V",0,NA
"3024","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","VI",0,NA
"3025","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","VII",0,NA
"3026","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","VIII",0,NA
"3027","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","X",0,NA
"3028","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","XI",0,NA
"3029","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","XII",0,NA
"3030","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","XIV",0,NA
"3031","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","XV",0,NA
"3032","industrial","AZULEJO","I",0,NA
"3033","industrial","AZULEJO","I",1,NA
"3034","industrial","AZULEJO","II",0,NA
"3035","industrial","AZULEJO","II",1,NA
"3036","industrial","AZULEJO","III",0,NA
"3037","industrial","AZULEJO","III",1,NA
"3038","industrial","AZULEJO","IV",0,18.3333333333333
"3039","industrial","AZULEJO","IV",1,40
"3040","industrial","AZULEJO","IX",0,NA
"3041","industrial","AZULEJO","IX",1,NA
"3042","industrial","AZULEJO","V",0,NA
"3043","industrial","AZULEJO","V",1,NA
"3044","industrial","AZULEJO","VI",0,NA
"3045","industrial","AZULEJO","VI",1,NA
"3046","industrial","AZULEJO","VII",0,NA
"3047","industrial","AZULEJO","VII",1,NA
"3048","industrial","AZULEJO","VIII",0,NA
"3049","industrial","AZULEJO","VIII",1,NA
"3050","industrial","AZULEJO","X",0,NA
"3051","industrial","AZULEJO","X",1,NA
"3052","industrial","AZULEJO","XI",0,NA
"3053","industrial","AZULEJO","XI",1,NA
"3054","industrial","AZULEJO","XII",0,NA
"3055","industrial","AZULEJO","XII",1,NA
"3056","industrial","AZULEJO","XIV",0,NA
"3057","industrial","AZULEJO","XIV",1,NA
"3058","industrial","AZULEJO","XV",0,NA
"3059","industrial","AZULEJO","XV",1,NA
"3060","industrial","BACALADILLO O MOTE","I",0,NA
"3061","industrial","BACALADILLO O MOTE","II",0,NA
"3062","industrial","BACALADILLO O MOTE","III",0,NA
"3063","industrial","BACALADILLO O MOTE","IV",0,NA
"3064","industrial","BACALADILLO O MOTE","IX",0,NA
"3065","industrial","BACALADILLO O MOTE","V",0,NA
"3066","industrial","BACALADILLO O MOTE","VI",0,NA
"3067","industrial","BACALADILLO O MOTE","VII",0,NA
"3068","industrial","BACALADILLO O MOTE","VIII",0,564.333333333333
"3069","industrial","BACALADILLO O MOTE","X",0,NA
"3070","industrial","BACALADILLO O MOTE","XI",0,NA
"3071","industrial","BACALADILLO O MOTE","XII",0,NA
"3072","industrial","BACALADILLO O MOTE","XIV",0,20
"3073","industrial","BACALADILLO O MOTE","XV",0,NA
"3074","industrial","BACALAO DE PROFUNDIDAD","I",0,NA
"3075","industrial","BACALAO DE PROFUNDIDAD","II",0,NA
"3076","industrial","BACALAO DE PROFUNDIDAD","III",0,NA
"3077","industrial","BACALAO DE PROFUNDIDAD","IV",0,NA
"3078","industrial","BACALAO DE PROFUNDIDAD","IX",0,NA
"3079","industrial","BACALAO DE PROFUNDIDAD","V",0,NA
"3080","industrial","BACALAO DE PROFUNDIDAD","VI",0,NA
"3081","industrial","BACALAO DE PROFUNDIDAD","VII",0,NA
"3082","industrial","BACALAO DE PROFUNDIDAD","VIII",0,NA
"3083","industrial","BACALAO DE PROFUNDIDAD","X",0,32
"3084","industrial","BACALAO DE PROFUNDIDAD","XI",0,NA
"3085","industrial","BACALAO DE PROFUNDIDAD","XII",0,NA
"3086","industrial","BACALAO DE PROFUNDIDAD","XIV",0,NA
"3087","industrial","BACALAO DE PROFUNDIDAD","XV",0,NA
"3088","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","I",0,NA
"3089","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","I",1,NA
"3090","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","II",0,NA
"3091","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","II",1,NA
"3092","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","III",0,NA
"3093","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","III",1,NA
"3094","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IV",0,4.33333333333333
"3095","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IV",1,3.66666666666667
"3096","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IX",0,NA
"3097","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IX",1,NA
"3098","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","V",0,NA
"3099","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","V",1,NA
"3100","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VI",0,NA
"3101","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VI",1,NA
"3102","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VII",0,NA
"3103","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VII",1,NA
"3104","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VIII",0,NA
"3105","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VIII",1,NA
"3106","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","X",0,NA
"3107","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","X",1,NA
"3108","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XI",0,NA
"3109","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XI",1,NA
"3110","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XII",0,NA
"3111","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XII",1,NA
"3112","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XIV",0,NA
"3113","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XIV",1,NA
"3114","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XV",0,NA
"3115","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XV",1,NA
"3116","industrial","BLANQUILLO","I",0,NA
"3117","industrial","BLANQUILLO","II",0,NA
"3118","industrial","BLANQUILLO","III",0,NA
"3119","industrial","BLANQUILLO","IV",0,NA
"3120","industrial","BLANQUILLO","IX",0,NA
"3121","industrial","BLANQUILLO","V",0,14.6666666666667
"3122","industrial","BLANQUILLO","VI",0,NA
"3123","industrial","BLANQUILLO","VII",0,NA
"3124","industrial","BLANQUILLO","VIII",0,NA
"3125","industrial","BLANQUILLO","X",0,NA
"3126","industrial","BLANQUILLO","XI",0,NA
"3127","industrial","BLANQUILLO","XII",0,NA
"3128","industrial","BLANQUILLO","XIV",0,NA
"3129","industrial","BLANQUILLO","XV",0,NA
"3130","industrial","BONITO","I",0,70
"3131","industrial","BONITO","II",0,63
"3132","industrial","BONITO","III",0,NA
"3133","industrial","BONITO","IV",0,NA
"3134","industrial","BONITO","IX",0,NA
"3135","industrial","BONITO","V",0,NA
"3136","industrial","BONITO","VI",0,NA
"3137","industrial","BONITO","VII",0,NA
"3138","industrial","BONITO","VIII",0,NA
"3139","industrial","BONITO","X",0,NA
"3140","industrial","BONITO","XI",0,NA
"3141","industrial","BONITO","XII",0,NA
"3142","industrial","BONITO","XIV",0,NA
"3143","industrial","BONITO","XV",0,NA
"3144","industrial","CABALLA","I",0,4592.66666666667
"3145","industrial","CABALLA","I",1,NA
"3146","industrial","CABALLA","II",0,1915.33333333333
"3147","industrial","CABALLA","II",1,NA
"3148","industrial","CABALLA","III",0,NA
"3149","industrial","CABALLA","III",1,NA
"3150","industrial","CABALLA","IV",0,31
"3151","industrial","CABALLA","IV",1,NA
"3152","industrial","CABALLA","IX",0,NA
"3153","industrial","CABALLA","IX",1,NA
"3154","industrial","CABALLA","V",0,NA
"3155","industrial","CABALLA","V",1,NA
"3156","industrial","CABALLA","VI",0,NA
"3157","industrial","CABALLA","VI",1,NA
"3158","industrial","CABALLA","VII",0,NA
"3159","industrial","CABALLA","VII",1,NA
"3160","industrial","CABALLA","VIII",0,15947.6666666667
"3161","industrial","CABALLA","VIII",1,888.333333333333
"3162","industrial","CABALLA","X",0,NA
"3163","industrial","CABALLA","X",1,NA
"3164","industrial","CABALLA","XI",0,NA
"3165","industrial","CABALLA","XI",1,NA
"3166","industrial","CABALLA","XII",0,NA
"3167","industrial","CABALLA","XII",1,NA
"3168","industrial","CABALLA","XIV",0,NA
"3169","industrial","CABALLA","XIV",1,NA
"3170","industrial","CABALLA","XV",0,259
"3171","industrial","CABALLA","XV",1,NA
"3172","industrial","CABRILLA COMUN","I",0,NA
"3173","industrial","CABRILLA COMUN","II",0,NA
"3174","industrial","CABRILLA COMUN","III",0,NA
"3175","industrial","CABRILLA COMUN","IV",0,NA
"3176","industrial","CABRILLA COMUN","IX",0,NA
"3177","industrial","CABRILLA COMUN","V",0,NA
"3178","industrial","CABRILLA COMUN","VI",0,NA
"3179","industrial","CABRILLA COMUN","VII",0,NA
"3180","industrial","CABRILLA COMUN","VIII",0,1
"3181","industrial","CABRILLA COMUN","X",0,NA
"3182","industrial","CABRILLA COMUN","XI",0,NA
"3183","industrial","CABRILLA COMUN","XII",0,NA
"3184","industrial","CABRILLA COMUN","XIV",0,NA
"3185","industrial","CABRILLA COMUN","XV",0,NA
"3186","industrial","CAMARON NAILON","I",0,NA
"3187","industrial","CAMARON NAILON","II",0,NA
"3188","industrial","CAMARON NAILON","III",0,NA
"3189","industrial","CAMARON NAILON","IV",0,116
"3190","industrial","CAMARON NAILON","IX",0,NA
"3191","industrial","CAMARON NAILON","V",0,1959.66666666667
"3192","industrial","CAMARON NAILON","VI",0,NA
"3193","industrial","CAMARON NAILON","VII",0,NA
"3194","industrial","CAMARON NAILON","VIII",0,1329.66666666667
"3195","industrial","CAMARON NAILON","X",0,NA
"3196","industrial","CAMARON NAILON","XI",0,NA
"3197","industrial","CAMARON NAILON","XII",0,NA
"3198","industrial","CAMARON NAILON","XIV",0,NA
"3199","industrial","CAMARON NAILON","XV",0,NA
"3200","industrial","CAMARON NAVAJA","I",0,NA
"3201","industrial","CAMARON NAVAJA","II",0,NA
"3202","industrial","CAMARON NAVAJA","III",0,NA
"3203","industrial","CAMARON NAVAJA","IV",0,NA
"3204","industrial","CAMARON NAVAJA","IX",0,NA
"3205","industrial","CAMARON NAVAJA","V",0,1
"3206","industrial","CAMARON NAVAJA","VI",0,NA
"3207","industrial","CAMARON NAVAJA","VII",0,NA
"3208","industrial","CAMARON NAVAJA","VIII",0,NA
"3209","industrial","CAMARON NAVAJA","X",0,NA
"3210","industrial","CAMARON NAVAJA","XI",0,NA
"3211","industrial","CAMARON NAVAJA","XII",0,NA
"3212","industrial","CAMARON NAVAJA","XIV",0,NA
"3213","industrial","CAMARON NAVAJA","XV",0,NA
"3214","industrial","CENTOLLA","I",0,NA
"3215","industrial","CENTOLLA","II",0,NA
"3216","industrial","CENTOLLA","III",0,NA
"3217","industrial","CENTOLLA","IV",0,NA
"3218","industrial","CENTOLLA","IX",0,NA
"3219","industrial","CENTOLLA","V",0,NA
"3220","industrial","CENTOLLA","VI",0,NA
"3221","industrial","CENTOLLA","VII",0,NA
"3222","industrial","CENTOLLA","VIII",0,NA
"3223","industrial","CENTOLLA","X",0,23.6666666666667
"3224","industrial","CENTOLLA","XI",0,NA
"3225","industrial","CENTOLLA","XII",0,NA
"3226","industrial","CENTOLLA","XIV",0,NA
"3227","industrial","CENTOLLA","XV",0,NA
"3228","industrial","CENTOLLA DEL NORTE","I",0,NA
"3229","industrial","CENTOLLA DEL NORTE","II",0,NA
"3230","industrial","CENTOLLA DEL NORTE","III",0,NA
"3231","industrial","CENTOLLA DEL NORTE","IV",0,NA
"3232","industrial","CENTOLLA DEL NORTE","IX",0,NA
"3233","industrial","CENTOLLA DEL NORTE","V",0,NA
"3234","industrial","CENTOLLA DEL NORTE","VI",0,NA
"3235","industrial","CENTOLLA DEL NORTE","VII",0,NA
"3236","industrial","CENTOLLA DEL NORTE","VIII",0,NA
"3237","industrial","CENTOLLA DEL NORTE","X",0,2
"3238","industrial","CENTOLLA DEL NORTE","XI",0,NA
"3239","industrial","CENTOLLA DEL NORTE","XII",0,NA
"3240","industrial","CENTOLLA DEL NORTE","XIV",0,NA
"3241","industrial","CENTOLLA DEL NORTE","XV",0,NA
"3242","industrial","CHANCHARRO","I",0,NA
"3243","industrial","CHANCHARRO","II",0,NA
"3244","industrial","CHANCHARRO","III",0,NA
"3245","industrial","CHANCHARRO","IV",0,NA
"3246","industrial","CHANCHARRO","IX",0,NA
"3247","industrial","CHANCHARRO","V",0,NA
"3248","industrial","CHANCHARRO","VI",0,NA
"3249","industrial","CHANCHARRO","VII",0,NA
"3250","industrial","CHANCHARRO","VIII",0,8.33333333333333
"3251","industrial","CHANCHARRO","X",0,NA
"3252","industrial","CHANCHARRO","XI",0,5
"3253","industrial","CHANCHARRO","XII",0,NA
"3254","industrial","CHANCHARRO","XIV",0,NA
"3255","industrial","CHANCHARRO","XV",0,NA
"3256","industrial","COJINOBA DEL NORTE / PIAFRI","I",0,NA
"3257","industrial","COJINOBA DEL NORTE / PIAFRI","II",0,NA
"3258","industrial","COJINOBA DEL NORTE / PIAFRI","III",0,NA
"3259","industrial","COJINOBA DEL NORTE / PIAFRI","IV",0,NA
"3260","industrial","COJINOBA DEL NORTE / PIAFRI","IX",0,NA
"3261","industrial","COJINOBA DEL NORTE / PIAFRI","V",0,NA
"3262","industrial","COJINOBA DEL NORTE / PIAFRI","VI",0,NA
"3263","industrial","COJINOBA DEL NORTE / PIAFRI","VII",0,NA
"3264","industrial","COJINOBA DEL NORTE / PIAFRI","VIII",0,1
"3265","industrial","COJINOBA DEL NORTE / PIAFRI","X",0,NA
"3266","industrial","COJINOBA DEL NORTE / PIAFRI","XI",0,NA
"3267","industrial","COJINOBA DEL NORTE / PIAFRI","XII",0,NA
"3268","industrial","COJINOBA DEL NORTE / PIAFRI","XIV",0,NA
"3269","industrial","COJINOBA DEL NORTE / PIAFRI","XV",0,NA
"3270","industrial","COJINOBA DEL SUR O AZUL","I",0,NA
"3271","industrial","COJINOBA DEL SUR O AZUL","II",0,NA
"3272","industrial","COJINOBA DEL SUR O AZUL","III",0,NA
"3273","industrial","COJINOBA DEL SUR O AZUL","IV",0,NA
"3274","industrial","COJINOBA DEL SUR O AZUL","IX",0,NA
"3275","industrial","COJINOBA DEL SUR O AZUL","V",0,NA
"3276","industrial","COJINOBA DEL SUR O AZUL","VI",0,NA
"3277","industrial","COJINOBA DEL SUR O AZUL","VII",0,NA
"3278","industrial","COJINOBA DEL SUR O AZUL","VIII",0,2
"3279","industrial","COJINOBA DEL SUR O AZUL","X",0,NA
"3280","industrial","COJINOBA DEL SUR O AZUL","XI",0,9
"3281","industrial","COJINOBA DEL SUR O AZUL","XII",0,NA
"3282","industrial","COJINOBA DEL SUR O AZUL","XIV",0,NA
"3283","industrial","COJINOBA DEL SUR O AZUL","XV",0,NA
"3284","industrial","COJINOBA MOTEADA","I",0,NA
"3285","industrial","COJINOBA MOTEADA","II",0,NA
"3286","industrial","COJINOBA MOTEADA","III",0,NA
"3287","industrial","COJINOBA MOTEADA","IV",0,NA
"3288","industrial","COJINOBA MOTEADA","IX",0,NA
"3289","industrial","COJINOBA MOTEADA","V",0,NA
"3290","industrial","COJINOBA MOTEADA","VI",0,NA
"3291","industrial","COJINOBA MOTEADA","VII",0,NA
"3292","industrial","COJINOBA MOTEADA","VIII",0,72
"3293","industrial","COJINOBA MOTEADA","X",0,NA
"3294","industrial","COJINOBA MOTEADA","XI",0,1654.66666666667
"3295","industrial","COJINOBA MOTEADA","XII",0,NA
"3296","industrial","COJINOBA MOTEADA","XIV",0,NA
"3297","industrial","COJINOBA MOTEADA","XV",0,NA
"3298","industrial","CONGRIO DORADO","I",0,NA
"3299","industrial","CONGRIO DORADO","II",0,NA
"3300","industrial","CONGRIO DORADO","III",0,NA
"3301","industrial","CONGRIO DORADO","IV",0,NA
"3302","industrial","CONGRIO DORADO","IX",0,NA
"3303","industrial","CONGRIO DORADO","V",0,NA
"3304","industrial","CONGRIO DORADO","VI",0,NA
"3305","industrial","CONGRIO DORADO","VII",0,NA
"3306","industrial","CONGRIO DORADO","VIII",0,3
"3307","industrial","CONGRIO DORADO","X",0,NA
"3308","industrial","CONGRIO DORADO","XI",0,69
"3309","industrial","CONGRIO DORADO","XII",0,NA
"3310","industrial","CONGRIO DORADO","XIV",0,NA
"3311","industrial","CONGRIO DORADO","XV",0,NA
"3312","industrial","CONGRIO NEGRO","I",0,NA
"3313","industrial","CONGRIO NEGRO","II",0,NA
"3314","industrial","CONGRIO NEGRO","III",0,NA
"3315","industrial","CONGRIO NEGRO","IV",0,NA
"3316","industrial","CONGRIO NEGRO","IX",0,NA
"3317","industrial","CONGRIO NEGRO","V",0,NA
"3318","industrial","CONGRIO NEGRO","VI",0,NA
"3319","industrial","CONGRIO NEGRO","VII",0,NA
"3320","industrial","CONGRIO NEGRO","VIII",0,3
"3321","industrial","CONGRIO NEGRO","X",0,NA
"3322","industrial","CONGRIO NEGRO","XI",0,NA
"3323","industrial","CONGRIO NEGRO","XII",0,NA
"3324","industrial","CONGRIO NEGRO","XIV",0,NA
"3325","industrial","CONGRIO NEGRO","XV",0,NA
"3326","industrial","GAMBA","I",0,NA
"3327","industrial","GAMBA","II",0,NA
"3328","industrial","GAMBA","III",0,NA
"3329","industrial","GAMBA","IV",0,NA
"3330","industrial","GAMBA","IX",0,NA
