PRECIOS DE PRIMERA TRANSACCI年 ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2015,,,,,,,,,,,,
,,,,,,,,,,,,
A絨,MES,REGI年,Codigo Caleta,Nom_caleta,Codigo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2015,5,10,494,QUELL年,406,Almeja,"400,000",,8,B,BN,CHD
2015,5,10,494,QUELL年,406,Almeja,"350,000",,4.5,B - L,BN,CHD - PP
2015,5,10,494,QUELL年,406,Almeja,"300,000",,13,B,BN,CHD - PP
2015,5,10,494,QUELL年,258,Pejegallo,"700,000",,0.95,B,BN,CHD - PP
2015,5,10,494,QUELL年,486,Pulpo del Sur,"1,000,000",,0.07,B,BN,CHD
2015,5,10,494,QUELL年,810,Erizo,"200,000",,2.01,B - L,BN,CHD - PP
2015,5,10,474,DALCAHUE,654,Jaiba marmola,"300,000",,1.14,,,PP
2015,5,10,474,DALCAHUE,616,Centolla,"2,700,000",,0.605,,,PP
2015,5,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,1.298,,,PP
2015,5,10,474,DALCAHUE,616,Centolla,"2,900,000",,0.028,,,PP
2015,5,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,0.535,,,PP
2015,5,10,474,DALCAHUE,260,Pejerrey de mar,"300,000",,0.312,,,CHD
2015,5,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,0.11,,,PP
2015,5,10,474,DALCAHUE,405,Juliana o tawera,"140,000",,8,,,PP
2015,5,10,474,DALCAHUE,810,Erizo,"400,000",,15,,,PP
2015,5,10,474,DALCAHUE,244,Merluza del sur,"1,000,000",,3.5,,,PP
2015,5,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,486,Pulpo del Sur,"900,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,228,Congrio dorado,"1,000,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,268,Raya,"900,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,137,Luga negra,"160,000",30,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,136,Luga roja,"290,000",30,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,810,Erizo,"210,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,486,Pulpo del Sur,"900,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,228,Congrio dorado,"1,000,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,268,Raya,"1,000,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,137,Luga negra,"160,000",30,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,136,Luga roja,"290,000",30,,L,BN,PP
2015,5,11,514,PUERTO AYSEN,810,Erizo,"210,000",,,L,BN,PP
2015,5,12,536,PUERTO NATALES,810,Erizo,"400,000",,0.7,B,,
2015,5,12,536,PUERTO NATALES,260,Pejerrey de mar,"3,000,000",,0.12,L,,
2015,5,12,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,2.9,B - L,,
2015,5,12,536,PUERTO NATALES,810,Erizo,"400,000",,0.5,B - L,,
2015,5,12,536,PUERTO NATALES,270,Robalo,"2,500,000",,0.32,B,,
2015,5,12,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,0.2,B,,
2015,5,12,536,PUERTO NATALES,810,Erizo,"659,000",,8.16,L,,
2015,5,12,536,PUERTO NATALES,810,Erizo,"383,000",,7.77,L,,
2015,5,12,536,PUERTO NATALES,620,Centollon,"750,000",,10.42,B,BN,
2015,5,12,536,PUERTO NATALES,620,Centollon,"700,000",,0.72,L,BN,
2015,5,12,536,PUERTO NATALES,444,Huepo o navaja de mar,"650,000",,5.31,B,,
2015,5,12,534,PUNTA ARENAS,810,Erizo,"555,000",,3.55,B - L,,
2015,5,12,534,PUNTA ARENAS,810,Erizo,"444,000",,3.83,B -L,,
2015,5,12,534,PUNTA ARENAS,810,Erizo,"556,000",,3.56,B,,
2015,5,12,534,PUNTA ARENAS,810,Erizo,"388,000",,14.83,B - L,,
2015,5,12,534,PUNTA ARENAS,620,Centollon,"750,000",,4.98,B,BN,
2015,5,12,534,PUNTA ARENAS,620,Centollon,"700,000",,1.65,L,BN,
2015,5,12,534,PUNTA ARENAS,291,Vilagay,"1,200,000",,0.04,L,,
2015,5,12,534,PUNTA ARENAS,252,Vieja o mulata,"1,000,000",,0.03,L,,
2015,5,12,534,PUNTA ARENAS,406,Almeja,"700,000",,0.07,L,,
2015,5,12,534,PUNTA ARENAS,820,Piure,"800,000",,0.05,L,,
2015,5,12,534,PUNTA ARENAS,214,Bonito,"1,500,000",,0.06,,,
2015,6,15,4,ARICA,810,Erizo,"600,000",,0.1,,,
2015,6,15,4,ARICA,451,Lapa negra,"600,000",,0.05,,,
2015,6,15,4,ARICA,285,Tomoyo,"1,000,000",,0.03,,,
2015,6,15,4,ARICA,820,Piure,"700,000",,0.07,,,
2015,6,15,4,ARICA,406,Almeja,"700,000",,0.04,,,
2015,6,15,4,ARICA,266,Albacora o pez espada,"2,400,000",,2.3,,,
2015,6,15,4,ARICA,208,Atun aleta amarilla,"1,500,000",,0.2,,,
2015,6,15,4,ARICA,201,Marlin,"800,000",,0.15,,,
2015,6,15,4,ARICA,266,Albacora o pez espada,"2,300,000",,1.3,,,
2015,6,15,4,ARICA,229,Congrio negro,"2,000,000",,0.07,,,
2015,6,1,10,CAVANCHA,221,Cabrilla comun,"1,500,000",,0.02,,,
2015,6,1,10,CAVANCHA,141,Huiro negro,"140,000",30,0.5,,,
2015,6,1,10,CAVANCHA,142,Huiro palo,"340,000",30,2,,,
2015,6,1,10,CAVANCHA,145,Huiro,"70,000",30,1,L,,
2015,6,1,10,CAVANCHA,230,Corvina,"3,000,000",,0.06,B,,
2015,6,1,10,CAVANCHA,226,Cojinoba del norte,"1,600,000",,0.03,L,,
2015,6,2,46,TOCOPILLA,221,Cabrilla comun,"1,500,000",,0.02,L,,
2015,6,2,46,TOCOPILLA,207,Apanado,"1,500,000",,0.05,B,,
2015,6,2,46,TOCOPILLA,231,Dorado,"2,000,000",,0.12,L,,
2015,6,2,46,TOCOPILLA,142,Huiro palo,"260,000",30,5.6,O,,
2015,6,2,46,TOCOPILLA,130,Pelillo,"70,000",30,17.131,O,,
2015,6,2,46,TOCOPILLA,141,Huiro negro,"150,000",30,10,O,,
2015,6,2,46,TOCOPILLA,130,Pelillo,"70,000",30,18.166,O,,
2015,6,2,46,TOCOPILLA,141,Huiro negro,"130,000",30,2.3,O,,
2015,6,2,60,MEJILLONES,142,Huiro palo,"270,000",30,0.95,O,,
2015,6,2,60,MEJILLONES,451,Lapa negra,"500,000",,0.2,O,,
2015,6,2,60,MEJILLONES,226,Cojinoba del norte,"2,000,000",,0.25,O,,
2015,6,2,60,MEJILLONES,207,Apanado,"2,800,000",,0.03,O,BN,CHD - PP
2015,6,2,56,TALTAL,230,Corvina,"2,000,000",,0.04,O,BN,CHD - PP
2015,6,2,56,TALTAL,227,Congrio colorado,"3,000,000",,0.1,O,BN,CHD
2015,6,2,56,TALTAL,231,Dorado,"3,000,000",,0.12,B,BN,CHD
2015,6,2,56,TALTAL,810,Erizo,"480,000",,0.375,B,BN,CHD - PP
2015,6,2,56,TALTAL,236,Lenguado,"3,500,000",,0.06,B,BN,CHD
2015,6,2,56,TALTAL,141,Huiro negro,"130,000",30,5,B,BN,PP
2015,6,2,56,TALTAL,142,Huiro palo,"270,000",30,1,B,BN,PP
2015,6,2,56,TALTAL,451,Lapa negra,"500,000",,0.03,B,BN,CHD - PP
2015,6,2,56,TALTAL,227,Congrio colorado,"3,000,000",,0.2,B,BN,CHD - PP
2015,6,2,56,TALTAL,231,Dorado,"3,000,000",,0.05,B,BN,CHD
2015,6,2,56,TALTAL,810,Erizo,"480,000",,0.25,B,BN,CHD - PP
2015,6,2,56,TALTAL,141,Huiro negro,"110,000",30,1,B,BN,CHD
2015,6,2,56,TALTAL,142,Huiro palo,"230,000",30,1,L,BN,PP
2015,6,2,56,TALTAL,141,Huiro negro,"110,000",30,1,L,BN,CHD
2015,6,2,56,TALTAL,142,Huiro palo,"230,000",30,1,L,BN,PP
2015,6,2,56,TALTAL,242,Merluza comun,"1,500,000",,0.24,L,,CHD
2015,6,2,50,ANTOFAGASTA,227,Congrio colorado,"3,500,000",,0.104,B,,CHD
2015,6,2,50,ANTOFAGASTA,445,Jibia o calamar rojo,"120,000",,0.592,B,,CHD
2015,6,2,50,ANTOFAGASTA,242,Merluza comun,"1,800,000",,0.1,O,,CHD
2015,6,2,50,ANTOFAGASTA,227,Congrio colorado,"3,200,000",,0.034,O,,CHD
2015,6,4,122,COQUIMBO,242,Merluza comun,"428,571",,0.28,O,,PP
2015,6,4,122,COQUIMBO,242,Merluza comun,"1,487,777",,4.017,B,,PP
2015,6,4,122,COQUIMBO,242,Merluza comun,"874,814",,2.362,B,,PP
2015,6,4,122,COQUIMBO,644,Picoroco,"500,000",,0.35,B,,PP
2015,6,4,122,COQUIMBO,820,Piure,"250,000",,0.55,B,,PP
2015,6,5,230,SAN ANTONIO,445,Jibia o calamar rojo,"900,000",,,B - L,BN,PP
2015,6,5,230,SAN ANTONIO,651,Jaiba limon,"900,000",,,B,BN,CHD
2015,6,5,230,SAN ANTONIO,242,Merluza comun,"950,000",,,B - L,BN,CHD
2015,6,5,230,SAN ANTONIO,229,Congrio negro,"1,200,000",,,,,
2015,6,5,230,SAN ANTONIO,227,Congrio colorado,"4,000,000",,,B,BN,CHD
2015,6,5,230,SAN ANTONIO,282,Sierra,"1,200,000",,,B - L,BN,CHD
2015,6,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,100,000",,,L,BN,CHD
2015,6,5,230,SAN ANTONIO,266,Albacora o pez espada,"1,900,000",,,L,BN,PP
2015,6,5,230,SAN ANTONIO,202,Atun ojos grandes,"1,200,000",,,L,BN,CHD
2015,6,5,230,SAN ANTONIO,230,Corvina,"2,500,000",,,B,BN,CHD
2015,6,6,254,BUCALEMU,425,Cholga,"400,000",,0.5,B,BN,PP
2015,6,6,286,CURANIPE,820,Piure,"200,000",,0.4,O,,PP
2015,6,6,286,CURANIPE,230,Corvina,"2,500,000",,0.01,O,,CHD
2015,6,8,336,SAN VICENTE,282,Sierra,"1,000,000",,0.025,O,BN,PP
2015,6,8,336,SAN VICENTE,227,Congrio colorado,"2,000,000",,0.02,O,,PP
2015,6,8,336,SAN VICENTE,270,Robalo,"3,000,000",,0.09,O,,PP
2015,6,8,336,SAN VICENTE,227,Congrio colorado,"2,000,000",,0.21,O,,CHD
2015,6,8,308,COCHOLGUE,282,Sierra,"415,000",,1.2,O,BN,PP
2015,6,8,308,COCHOLGUE,655,Jaiba remadora,"820,000",,0.4,B,,PP
2015,6,8,308,COCHOLGUE,260,Pejerrey de mar,"220,000",,3.8,B,BN,PP
2015,6,8,308,COCHOLGUE,227,Congrio colorado,"3,300,000",,0.2,B,BN,CHD
2015,6,8,308,COCHOLGUE,229,Congrio negro,"1,800,000",,0.5,B,BN,PP
2015,6,8,308,COCHOLGUE,654,Jaiba marmola,"960,000",,1.8,O,BN,PP
2015,6,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,154,000",,5,O,BN,CHD
2015,6,8,350,LO ROJAS,465,Navajuela,"690,000",,15,B,BN,PP
2015,6,8,350,LO ROJAS,234,Jurel,"400,000",,2,O,BN,PP
2015,6,8,350,LO ROJAS,407,Taquilla,"165,000",,4,O,BN,PP
2015,6,8,350,LO ROJAS,242,Merluza comun,"900,000",,2,O,BN,PP
2015,6,8,350,LO ROJAS,230,Corvina,"2,900,000",,0.1,B,BN,PP
2015,6,8,350,LO ROJAS,658,Jaiba reina,"980,000",,1.5,B,BN,PP
2015,6,8,350,LO ROJAS,276,Sardina comun,"158,000",,8,B,BN,PP
2015,6,8,350,LO ROJAS,205,Anchoveta,"158,000",,2,O,BN,PP
2015,6,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,1.5,O,BN,PP
2015,6,8,350,LO ROJAS,274,Reineta,"1,200,000",,3.5,O,BN,PP
2015,6,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.6,O,BN,PP
2015,6,8,350,LO ROJAS,260,Pejerrey de mar,"220,000",,3.5,B,BN,PP
2015,6,8,350,LO ROJAS,227,Congrio colorado,"3,300,000",,0.1,B,BN,CHD
2015,6,8,350,LO ROJAS,229,Congrio negro,"1,800,000",,0.2,B,BN,CHD
2015,6,8,350,LO ROJAS,274,Reineta,"960,000",,0.9,B,BN,CHD
2015,6,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,154,000",,7.5,B,BN,CHD
2015,6,8,350,LO ROJAS,465,Navajuela,"690,000",,9,B,BN,CHD
2015,6,8,350,LO ROJAS,234,Jurel,"400,000",,3,B,BN,CHD
2015,6,8,350,LO ROJAS,407,Taquilla,"165,000",,4,B,BN,CHD
2015,6,8,350,LO ROJAS,242,Merluza comun,"700,000",,4,B,BN,CHD
2015,6,8,350,LO ROJAS,230,Corvina,"2,900,000",,0.1,B,BN,CHD
2015,6,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.2,B,BN,CHD
2015,6,8,350,LO ROJAS,276,Sardina comun,"158,000",,6,B,BN,CHD
2015,6,8,350,LO ROJAS,205,Anchoveta,"158,000",,2.5,B,BN,CHD
2015,6,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,1.7,B,BN,CHD
2015,6,8,350,LO ROJAS,274,Reineta,"1,200,000",,4.2,B,BN,CHD
2015,6,8,350,LO ROJAS,274,Reineta,"2,200,000",,7,B,BN,CHD
2015,6,8,350,LO ROJAS,445,Jibia o calamar rojo,"100,000",,64,B,BN,CHD
2015,6,8,350,LO ROJAS,445,Jibia o calamar rojo,"100,000",,90,B,BN,PP
2015,6,8,350,LO ROJAS,282,Sierra,"373,000",,1,B - L,BN,PP
2015,6,8,350,LO ROJAS,230,Corvina,"1,800,000",,1,B - L,BN,PP
2015,6,8,336,LEBU,226,Cojinoba del norte,"1,000,000",,1,B,BN,CHD
2015,6,8,336,LEBU,258,Pejegallo,"800,000",,1,B,BN,CHD
2015,6,8,336,LEBU,286,Tollo o Fume,"800,000",,1,B - L,BN,CHD
2015,6,9,388,QUEULE,810,Erizo,"220,000",,1.68,B,BN,CHD
2015,6,9,388,QUEULE,406,Almeja,"350,000",,4.5,B,BN,CHD
2015,6,9,388,QUEULE,406,Almeja,"320,000",,8,B - L,BN,PP
2015,6,9,388,QUEULE,810,Erizo,"200,000",,2.05,B,BN,PP
2015,6,9,388,QUEULE,430,Chorito,"300,000",,1,L,BN,PP
2015,6,10,494,QUELL年,406,Almeja,"400,000",,14,B - L,BN,PP
2015,6,10,494,QUELL年,810,Erizo,"300,000",,8.128,B,BN,PP
2015,6,10,494,QUELL年,810,Erizo,"227,000",,1.08,L,BN,PP
2015,6,10,494,QUELL年,258,Pejegallo,"300,000",,0.08,L,BN,PP
2015,6,10,494,QUELL年,810,Erizo,"400,000",,0.6,B,BN,CHD
2015,6,10,494,QUELL年,228,Congrio dorado,"1,000,000",,0.7,B - L,BN,CHD
2015,6,10,494,QUELL年,270,Robalo,"2,500,000",,0.5,B - L,BN,CHD
2015,6,10,494,QUELL年,244,Merluza del sur,"1,000,000",,0.1,B - L,BN,CHD
2015,6,10,494,QUELL年,810,Erizo,"400,000",,0.3,B,BN,CHD
2015,6,10,474,DALCAHUE,616,Centolla,"2,700,000",,0.236,,,PP
2015,6,10,474,DALCAHUE,486,Pulpo del Sur,"1,300,000",,0.04,,,PP
2015,6,10,474,DALCAHUE,616,Centolla,"2,700,000",,0.348,,,PP
2015,6,10,474,DALCAHUE,244,Merluza del sur,"1,000,000",,0.15,,,PP
2015,6,10,474,DALCAHUE,616,Centolla,"2,800,000",,0.98,,,PP
2015,6,10,474,DALCAHUE,244,Merluza del sur,"1,000,000",,0.2,,,PP
2015,6,10,474,DALCAHUE,244,Merluza del sur,"1,500,000",,0.083,,,PP
2015,6,10,474,DALCAHUE,405,Juliana o tawera,"140,000",,4.5,,,PP
2015,6,10,474,DALCAHUE,274,Reineta,"1,200,000",,5,,,CHD
2015,6,10,474,DALCAHUE,274,Reineta,"1,500,000",,7,,,CHD
2015,6,10,474,DALCAHUE,406,Almeja,"400,000",,0.5,,,PP
2015,6,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,486,Pulpo del Sur,"900,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,1.15,L,BN,PP
2015,6,11,514,PUERTO AYSEN,228,Congrio dorado,"1,000,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,268,Raya,"900,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,137,Luga negra,"160,000",30,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,136,Luga roja,"290,000",30,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,810,Erizo,"210,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,486,Pulpo del Sur,"900,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,228,Congrio dorado,"1,000,000",,0.02,L,BN,PP
2015,6,11,514,PUERTO AYSEN,268,Raya,"1,000,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,137,Luga negra,"160,000",30,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,136,Luga roja,"290,000",30,,L,BN,PP
2015,6,11,514,PUERTO AYSEN,810,Erizo,"210,000",,,L,BN,PP
2015,6,12,536,PUERTO NATALES,270,Robalo,"2,500,000",,0.4,B,BN,PP
2015,6,12,536,PUERTO NATALES,260,Pejerrey de mar,"3,000,000",,0.1,B - L,BN,CHD
2015,6,12,536,PUERTO NATALES,810,Erizo,"728,000",,6.12,B,BN,PP
2015,6,12,536,PUERTO NATALES,810,Erizo,"444,000",,7.32,B,BN,PP
2015,6,12,536,PUERTO NATALES,810,Erizo,"489,000",,4.18,B - L,BN,PP
2015,6,12,536,PUERTO NATALES,444,Huepo o navaja de mar,"650,000",,4.58,B,BN,CHD
2015,6,12,536,PUERTO NATALES,620,Centollon,"600,000",,0.89,L,BN,CHD
2015,6,12,534,PUNTA ARENAS,810,Erizo,"638,000",,7.2,B - L,BN,CHD
2015,6,12,534,PUNTA ARENAS,810,Erizo,"592,000",,3.78,B,BN,PP
2015,6,12,534,PUNTA ARENAS,810,Erizo,"709,000",,2.87,L,BN,PP
2015,6,12,534,PUNTA ARENAS,810,Erizo,"461,000",,3.25,L,BN,PP
2015,6,12,534,PUNTA ARENAS,620,Centollon,"600,000",,4.77,B,BN,PP
2015,6,12,534,PUNTA ARENAS,406,Almeja,"700,000",,0.06,B - L,BN,CHD
2015,6,12,534,PUNTA ARENAS,382,Pichibueno,"2,000,000",,0.05,B - L,BN,CHD
2015,6,12,534,PUNTA ARENAS,820,Piure,"800,000",,0.08,B,BN,PP
2015,6,12,534,PUNTA ARENAS,280,Sargo,"2,500,000",,0.03,B,BN,CHD
2015,6,12,534,PUNTA ARENAS,271,Rococo,"1,500,000",,0.03,L,BN,CHD
2015,7,15,4,ARICA,348,Lenguado,"3,000,000",,0.02,L,BN,CHD
2015,7,15,4,ARICA,451,Lapa negra,"600,000",,0.05,L,BN,CHD
2015,7,15,4,ARICA,226,Cojinoba del norte,"2,000,000",,0.06,L,BN,CHD
2015,7,15,4,ARICA,406,Almeja,"700,000",,0.04,L,BN,CHD
2015,7,15,4,ARICA,231,Dorado,"4,000,000",,0.01,,BN,CHD
2015,7,15,4,ARICA,820,Piure,"800,000",,0.06,,BN,CHD
2015,7,15,4,ARICA,214,Bonito,"2,500,000",,0.04,,BN,CHD
2015,7,15,4,ARICA,266,Albacora o pez espada,"2,500,000",,2,,BN,CHD
2015,7,15,4,ARICA,201,Marlin,"1,000,000",,0.3,,BN,CHD
2015,7,15,4,ARICA,284,Tiburon o marrajo,"1,700,000",,0.1,,BN,CHD
2015,7,15,4,ARICA,291,Vilagay,"1,700,000",,0.03,,BN,CHD
2015,7,15,4,ARICA,211,Azulejo,"800,000",,1.2,,BN,CHD
2015,7,1,10,CAVANCHA,284,Tiburon o marrajo,"1,700,000",,0.05,,BN,CHD
2015,7,1,10,CAVANCHA,266,Albacora o pez espada,"3,000,000",,0.08,L,BN,CHD - PP
2015,7,1,10,CAVANCHA,266,Albacora o pez espada,"2,800,000",,0.12,L,BN,CHD - PP
2015,7,1,10,CAVANCHA,141,Huiro negro,"160,000",30,0.7,B,BN,CHD
2015,7,1,10,CAVANCHA,142,Huiro palo,"350,000",30,2.5,B,BN,CHD
2015,7,1,10,CAVANCHA,145,Huiro,"150,000",30,1.5,L,BN,CHD - PP
2015,7,1,8,RIQUELME,230,Corvina,"3,000,000",,0.06,B,BN,CHD - PP
2015,7,1,8,RIQUELME,226,Cojinoba del norte,"3,000,000",,0.2,B,BN,CHD - PP
2015,7,2,46,TOCOPILLA,280,Sargo,"900,000",,0.02,O,BN,CHD - PP
2015,7,2,46,TOCOPILLA,286,Tollo o Fume,"1,500,000",,0.025,O,BN,CHD - PP
2015,7,2,46,TOCOPILLA,231,Dorado,"3,000,000",,0.2,O,BN,CHD - PP
2015,7,2,46,TOCOPILLA,141,Huiro negro,"180,000",30,3.76,O,BN,CHD
2015,7,2,46,TOCOPILLA,130,Pelillo,"73,000",50,10.46,O,BN,CHD - PP
2015,7,2,46,TOCOPILLA,142,Huiro palo,"300,000",30,4.28,O,BN,PP
2015,7,2,46,TOCOPILLA,142,Huiro palo,"170,000",30,5,O,BN,PP
2015,7,2,46,TOCOPILLA,130,Pelillo,"73,000",50,9.17,O,BN,CHD - PP
2015,7,2,60,MEJILLONES,141,Huiro negro,"150,000",30,5,O,BN,CHD - PP
2015,7,2,60,MEJILLONES,141,Huiro negro,"130,000",30,5,O,BN,CHD - PP
2015,7,2,60,MEJILLONES,142,Huiro palo,"270,000",30,1,B,BN,CHD - PP
2015,7,2,60,MEJILLONES,451,Lapa negra,"500,000",,0.03,B,BN,CHD
2015,7,2,60,MEJILLONES,227,Congrio colorado,"3,000,000",,0.2,B,BN,CHD
2015,7,2,60,MEJILLONES,231,Dorado,"3,000,000",,0.05,B,BN,CHD - PP
2015,7,2,56,TAL TAL,810,Erizo,"480,000",,0.25,B,BN,CHD - PP
2015,7,2,56,TAL TAL,141,Huiro negro,"130,000",30,2.3,B,BN,CHD - PP
2015,7,2,56,TAL TAL,142,Huiro palo,"270,000",30,0.95,B,BN,CHD - PP
2015,7,2,56,TAL TAL,451,Lapa negra,"500,000",,0.2,B,BN,CHD - PP
2015,7,2,56,TAL TAL,226,Cojinoba del norte,"2,000,000",,0.25,B,BN,CHD - PP
2015,7,2,56,TAL TAL,207,Apanado,"2,800,000",,0.03,B,BN,CHD
2015,7,2,56,TAL TAL,230,Corvina,"2,000,000",,0.04,B,BN,CHD - PP
2015,7,2,56,TAL TAL,227,Congrio colorado,"3,000,000",,0.1,B,BN,PP
2015,7,2,56,TAL TAL,231,Dorado,"3,000,000",,0.12,L,BN,PP
2015,7,2,56,TAL TAL,810,Erizo,"480,000",,0.375,L,BN,CHD - PP
2015,7,2,56,TAL TAL,236,Lenguado,"3,500,000",,0.06,L,BN,CHD - PP
2015,7,2,56,TAL TAL,141,Huiro negro,"120,000",30,1,B,BN,CHD
2015,7,2,56,TAL TAL,142,Huiro palo,"235,000",30,1,L,BN,PP
2015,7,2,56,TAL TAL,141,Huiro negro,"110,000",30,1,L,BN,PP
2015,7,2,56,TAL TAL,142,Huiro palo,"230,000",30,1,L,,CHD
2015,7,2,56,TAL TAL,266,Albacora o pez espada,"2,000,000",,2.55,L,,CHD
2015,7,2,50,ANTOFAGASTA,406,Almeja,"1,000,000",,2.5,O,,CHD
2015,7,2,50,ANTOFAGASTA,207,Apanado,"1,200,000",,0.44,O,,CHD
2015,7,2,50,ANTOFAGASTA,451,Lapa negra,"1,000,000",,2.491,O,,CHD
2015,7,2,50,ANTOFAGASTA,653,Jaiba peluda,"300,000",,5.449,B,BN,PP
2015,7,3,78,HUASCO,820,Piure,"120,000",,18.214,B,,PP
2015,7,3,78,HUASCO,234,Jurel,"1,000,000",,16.442,B,BN,PP
2015,7,3,78,HUASCO,227,Congrio colorado,"2,000,000",,0.246,B,,PP
2015,7,3,78,HUASCO,282,Sierra,"1,100,000",,1.165,B,BN,PP
