PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AÑO,MES,REGIÓN,Caleta,Nom_caleta,Especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,,,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,,,
2008,2,II,38,HUACHAN,266,Albacora,"3,000,000",,0.150,L,BN,CHD,,,
2008,2,II,38,HUACHAN,254,Palometa,"800,000",,0.050,L,BN,CHD,,,
2008,2,II,38,HUACHAN,220,Cabrilla,"1,000,000",,0.075,B,BN,CHD,,,
2008,2,II,38,HUACHAN,284,Tiburon o marrajo,"1,000,000",,0.300,L,BN,CHD,,,
2008,2,III,78,HUASCO,229,Congrio negro,"1,000,000",,0.040,B,BN,CHD,,,
2008,2,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.526,B,BN,CHD,,,
2008,2,III,78,HUASCO,231,Dorado,"1,800,000",,0.510,B,BN,CHD,,,
2008,2,III,78,HUASCO,226,Cojinoba del norte,"1,500,000",,0.006,B,BN,CHD,,,
2008,2,III,78,HUASCO,652,Jaiba mora,"750,000",,4.242,L,BN,PP,,,
2008,2,III,78,HUASCO,450,Lapa,"800,000",,0.050,B,BN,CHD,,,
2008,2,III,78,HUASCO,262,Pejeperro,"900,000",,0.025,B,BN,CHD,,,
2008,2,III,78,HUASCO,236,Lenguado,"2,500,000",,0.030,B,BN,CHD,,,
2008,2,III,78,HUASCO,820,Piure,"120,000",,1.750,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,230,Corvina,"2,500,000",,0.250,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,234,Jurel,"800,000",,0.540,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,242,Merluza común,"800,000",,1.450,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,219,Cabinza,"250,000",,0.100,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,227,Congrio colorado,"3,500,000",,0.058,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,220,Cabrilla,"1,500,000",,0.040,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,226,Cojinoba del norte,"1,800,000",,0.015,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,230,Corvina,"2,500,000",,0.050,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,234,Jurel,"300,000",,0.450,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,242,Merluza común,"500,000",,0.745,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,282,Sierra,"1,200,000",,0.280,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,227,Congrio colorado,"3,000,000",,0.013,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,213,Blanquillo,"2,000,000",,0.002,B,BN,CHD,,,
2008,2,IV,122,COQUIMBO,206,Anguila,"800,000",,0.011,B,BN,CHD,,,
2008,2,V,190,HORCON,652,Jaiba mora,"1,250,000",,0.015,B,BN,CHD,,,
2008,2,V,190,HORCON,653,Jaiba peluda,"1,300,000",,0.025,B,BN,CHD,,,
2008,2,V,190,HORCON,282,Sierra,"1,500,000",,0.040,B,BN,CHD,,,
2008,2,V,192,VENTANAS,282,Sierra,"1,300,000",,0.030,B,BN,CHD,,,
2008,2,V,192,VENTANAS,221,Cabrilla común,"1,000,000",,0.020,B,BN,CHD,,,
2008,2,V,192,VENTANAS,258,Pejegallo,"800,000",,0.015,B,BN,CHD,,,
2008,2,V,192,VENTANAS,412,Caracol tegula,"500,000",,0.025,B,BN,CHD,,,
2008,2,V,230,SAN ANTONIO,242,Merluza común,"500,000",,0.210,B,BN,CHD,,,
2008,2,V,230,SAN ANTONIO,242,Merluza común,"750,000",,0.070,B,BN,CHD,,,
2008,2,V,210,EL MEMBRILLO,242,Merluza común,"800,000",,1.480,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,202,Atún ojos grandes,"4,000,000",,0.060,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.280,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,226,Cojinoba del norte,"3,500,000",,0.030,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,250,Popoo,"3,500,000",,0.015,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,251,Ruhi,"3,500,000",,0.035,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,269,Remoremo,"3,500,000",,0.030,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,282,Sierra,"3,500,000",,0.030,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,288,Toremo,"4,000,000",,0.065,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.028,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,243,Konso,"2,000,000",,0.055,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,247,Matahuira,"3,500,000",,0.040,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,269,Remoremo,"4,000,000",,0.020,B,BN,CHD,,,
2008,2,V,222,HANGA ROA,282,Sierra,"3,500,000",,0.130,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,202,Atún ojos grandes,"4,000,000",,0.060,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,208,Atún aleta amarilla,"4,000,000",,0.150,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,243,Konso,"2,000,000",,0.020,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,250,Popoo,"3,500,000",,0.030,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,251,Ruhi,"3,500,000",,0.075,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,269,Remoremo,"4,000,000",,0.075,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,282,Sierra,"3,500,000",,0.050,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,226,Cojinoba del norte,"3,500,000",,0.020,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,247,Matahuira,"3,500,000",,0.060,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,250,Popoo,"3,500,000",,0.010,B,BN,CHD,,,
2008,2,V,224,HANGA PIKO,269,Remoremo,"4,000,000",,0.020,B,BN,CHD,,,
2008,2,V,225,LA PEROUSSE,245,Nanué,"3,500,000",,0.080,B,BN,CHD,,,
2008,2,V,225,LA PEROUSSE,243,Konso,"1,500,000",,0.025,B,BN,CHD,,,
2008,2,V,225,LA PEROUSSE,250,Popoo,"3,500,000",,0.015,B,BN,CHD,,,
2008,2,V,225,LA PEROUSSE,282,Sierra,"3,500,000",,0.030,B,BN,CHD,,,
2008,2,V,225,LA PEROUSSE,208,Atún aleta amarilla,"4,000,000",,0.040,B,BN,CHD,,,
2008,2,V,225,LA PEROUSSE,243,Konso,"2,000,000",,0.025,B,BN,CHD,,,
2008,2,V,225,LA PEROUSSE,245,Nanué,"3,500,000",,0.240,B,BN,CHD,,,
2008,2,V,225,LA PEROUSSE,282,Sierra,"3,500,000",,0.065,B,BN,CHD,,,
2008,2,V,221,VAIHÚ,245,Nanué,"3,500,000",,0.120,B,BN,CHD,,,
2008,2,V,221,VAIHÚ,245,Nanué,"3,500,000",,0.110,B,BN,CHD,,,
2008,2,V,223,HOTU ITI,208,Atún aleta amarilla,"4,000,000",,0.040,B,BN,CHD,,,
2008,2,V,223,HOTU ITI,269,Remoremo,"4,000,000",,0.025,B,BN,CHD,,,
2008,2,V,223,HOTU ITI,250,Popoo,"3,500,000",,0.020,B,BN,CHD,,,
2008,2,V,223,HOTU ITI,245,Nanué,"3,500,000",,0.140,B,BN,CHD,,,
2008,2,VI,256,BOCA DE RAPEL,238,Lisa,"1,000,000",,0.060,B,BN,CHD,,,
2008,2,VI,256,BOCA DE RAPEL,270,Róbalo,"1,200,000",,0.055,B,BN,CHD,,,
2008,2,VI,256,BOCA DE RAPEL,145,Huiro  (Macrocystis spp),"100,000",,5.000,O,BN,CHD,,,
2008,2,VI,256,BOCA DE RAPEL,138,Luga cuchara o corta,"450,000",,0.020,O,BN,PP,,,
2008,2,VI,256,BOCA DE RAPEL,115,Chasca,"800,000",,0.010,O,BN,PP,,,
2008,2,VI,254,BUCALEMU,242,Merluza común,"535,000",,1.680,B,BN,CHD,,,
2008,2,VI,250,MATANZAS,236,Lenguado,"5,000,000",,0.010,B,BN,CHD,,,
2008,2,VI,250,MATANZAS,230,Corvina,"2,200,000",,0.030,B,BN,CHD,,,
2008,2,VI,250,MATANZAS,258,Pejegallo,"1,000,000",,0.089,B,BN,CHD,,,
2008,2,VI,250,MATANZAS,286,Tollo,"500,000",,0.059,B,BN,CHD,,,
2008,2,VI,250,MATANZAS,268,Raya volantín,"900,000",,0.019,B,BN,CHD,,,
2008,2,VI,246,PICHILEMU,110,Cochayuyo,"642,000",,0.329,O,AM,CHD,,,
2008,2,VI,246,PICHILEMU,138,Luga cuchara o corta,"180,000",,0.664,O,AM,PP,,,
2008,2,VI,246,PICHILEMU,242,Merluza común,"714,000",,0.240,B,BN,CHD,,,
2008,2,VI,246,PICHILEMU,227,Congrio colorado,"2,000,000",,0.150,B,BN,CHD,,,
2008,2,VI,246,PICHILEMU,282,Sierra,"1,000,000",,0.008,B,BN,CHD,,,
2008,2,VI,246,PICHILEMU,820,Piure,"2,917,000",,0.105,O,BN,CHD,,,
2008,2,VII,636,LOS MAGUILLINES,234,Jurel,"333,000",,5.880,O,BN,CHD,,,
2008,2,VII,636,LOS MAGUILLINES,242,Merluza común,"444,000",,5.553,O,BN,CHD,,,
2008,2,VIII,350,LO ROJAS,282,Sierra,"1,200,000",,0.200,B,,CHD,,,
2008,2,VIII,350,LO ROJAS,242,Merluza común,"1,000,000",,0.300,L,,CHD,,,
2008,2,VIII,350,LO ROJAS,640,Jaiba,"700,000",,0.150,B,,CHD,,,
2008,2,VIII,350,LO ROJAS,260,Pejerrey de mar,"800,000",,0.100,B,,CHD,,,
2008,2,VIII,350,LO ROJAS,242,Merluza común,"1,000,000",,0.150,B,,CHD,,,
2008,2,VIII,350,LO ROJAS,820,Piure,"500,000",,0.600,B,,CHD,,,
2008,2,VIII,324,TALCAHUANO,656,Jaiba panchote o Cangrejo,"600,000",,0.015,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,425,Cholga,"500,000",,0.050,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,450,Lapa,"1,000,000",,0.010,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,242,Merluza común,"1,700,000",,0.080,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,234,Jurel,"850,000",,0.050,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,282,Sierra,"1,600,000",,0.010,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,820,Piure,"200,000",,0.040,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,406,Almeja,"1,500,000",,0.015,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,425,Cholga,"500,000",,0.030,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,465,Navajuela,"800,000",,0.040,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,260,Pejerrey de mar,"1,000,000",,0.010,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,652,Jaiba mora,"1,200,000",,0.020,B,BN,CHD,,,
2008,2,VIII,324,TALCAHUANO,820,Piure,"300,000",,0.080,B,BN,CHD,,,
2008,2,VIII,336,LEBU,228,Congrio dorado,"600,000",,7.036,L,BN,CHD-PP,,,
2008,2,VIII,336,LEBU,217,Bacalao de profundidad,"3,850,000",,2.048,L,BN,PP,,,
2008,2,VIII,336,LEBU,268,Raya volantín,"1,000,000",,6.000,B,BN,PP,,,
2008,2,VIII,310,TOMÉ,820,Piure,"300,000",,5.200,B,BN,CHD,,,
2008,2,VIII,310,TOMÉ,242,Merluza común,"500,000",,3.300,B,BN,CHD,,,
2008,2,VIII,310,TOMÉ,651,Jaiba limón,"300,000",,1.900,B,BN,CHD,,,
2008,2,VIII,310,TOMÉ,229,Congrio negro,"1,500,000",,0.400,B,BN,CHD,,,
2008,2,VIII,310,TOMÉ,820,Piure,"300,000",,1.800,B,BN,CHD,,,
2008,2,VIII,310,TOMÉ,227,Congrio colorado,"1,800,000",,0.800,B,BN,CHD,,,
2008,2,VIII,310,TOMÉ,242,Merluza común,"325,000",,2.300,B,BN,CHD,,,
2008,2,VIII,310,TOMÉ,653,Jaiba peluda,"500,000",,0.400,B,BN,CHD,,,
2008,2,X,494,QUELLÓN,258,Pejegallo,"700,000",,0.400,O,,CHD,,,
2008,2,X,494,QUELLÓN,654,Jaiba marmola,"165,000",,3.600,O,,PP,,,
2008,2,X,494,QUELLÓN,406,Almeja,"190,000",,1.500,O,BN,PP,,,
2008,2,X,494,QUELLÓN,136,Luga roja,"150,000",,2.900,O,BN,PP,,,
2008,2,X,494,QUELLÓN,230,Corvina,"1,300,000",,1.300,O,,CHD,,,
2008,2,X,494,QUELLÓN,286,Tollo,"350,000",,0.040,O,,CHD,,,
2008,2,X,494,QUELLÓN,258,Pejegallo,"700,000",,0.120,O,,CHD,,,
2008,2,X,494,QUELLÓN,270,Róbalo,"350,000",,0.020,O,,CHD,,,
2008,2,X,494,QUELLÓN,440,Culengue,"330,000",,0.240,O,BN,PP,,,
2008,2,X,494,QUELLÓN,406,Almeja,"200,000",,1.100,O,BN,CHD,,,
2008,2,XI,514,PTO. CHACABUCO,244,Merluza del sur o austral,"1,017,000",,2.801,B,,PP,,,
2008,2,XI,514,PTO. CHACABUCO,228,Congrio dorado,"600,000",,0.055,B,,PP,,,
2008,2,XI,514,PTO. CHACABUCO,244,Merluza del sur o austral,"1,200,000",,3.014,B,,PP,,,
2008,2,XI,514,PTO. CHACABUCO,228,Congrio dorado,"600,000",,0.040,B,,PP,,,
2008,2,XI,514,PTO. CHACABUCO,244,Merluza del sur o austral,"1,200,000",,5.294,B,,PP,,,
2008,2,XI,514,PTO. CHACABUCO,228,Congrio dorado,"800,000",,0.080,B,,PP,,,
2008,2,XI,514,PTO. CHACABUCO,244,Merluza del sur o austral,"1,200,000",,1.347,B,,PP,,,
2008,2,XI,514,PTO. CHACABUCO,228,Congrio dorado,"800,000",,0.444,B,,PP,,,
2008,2,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,000,000",,4.650,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,000,000",,0.740,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,300,000",,0.760,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,0.270,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,444,Huepo o navaja de mar,"900,000",,5.570,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,620,Centollón,"470,000",,4.330,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,620,Centollón,"500,000",,2.040,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,413,Caracol trophon,"400,000",,2.677,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,200,000",,4.590,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,000,000",,2.050,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,300,000",,0.470,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,1.350,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,413,Caracol trophon,"400,000",,7.530,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,620,Centollón,"420,000",,2.900,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,620,Centollón,"550,000",,6.034,O,BN,PP,,,
2008,2,XII,534,PUNTA ARENAS,620,Centollón,"560,000",,10.100,O,BN,PP,,,
2008,2,XII,536,PUERTO NATALES,244,Merluza del sur o austral,"1,000,000",,9.800,L,BN,PP,,,
2008,2,XII,536,PUERTO NATALES,228,Congrio dorado,"1,000,000",,0.300,L,BN,CHD,,,
2008,2,XII,536,PUERTO NATALES,430,Chorito,"80,000",,2.000,B,BN,CHD,,,
2008,2,XII,536,PUERTO NATALES,228,Congrio dorado,"1,000,000",,0.500,L,BN,CHD,,,
2008,2,XII,536,PUERTO NATALES,430,Chorito,"80,000",,60.100,B,BN,PP,,,
2008,2,XIV,412,NIEBLA,228,Congrio dorado,"1,000,000",,0.090,B,,CHD,,,
2008,2,XIV,412,NIEBLA,230,Corvina,"1,500,000",,0.200,B,,CHD,,,
2008,2,XIV,412,NIEBLA,258,Pejegallo,"650,000",,0.090,B,,CHD,,,
2008,2,XIV,412,NIEBLA,406,Almeja,"300,000",,0.350,B,AM,CHD,,,
2008,2,XIV,412,NIEBLA,425,Cholga,"300,000",,0.070,B,AM,CHD,,,
2008,2,XIV,412,NIEBLA,430,Chorito,"250,000",,0.250,B,AM,CHD,,,
2008,2,XIV,412,NIEBLA,435,Choro,"350,000",,0.400,B,AM,CHD,,,
2008,2,XIV,412,NIEBLA,465,Navajuela,"300,000",,0.030,B,AM,CHD,,,
2008,2,XIV,412,NIEBLA,227,Congrio colorado,"1,500,000",,0.200,B,,PP,,,
2008,2,XIV,412,NIEBLA,242,Merluza común,"900,000",,0.200,B,,PP,,,
2008,2,XIV,412,NIEBLA,270,Róbalo,"1,000,000",,0.200,B,,PP,,,
2008,2,XIV,412,NIEBLA,406,Almeja,"500,000",,0.200,B,BN,PP,,,
2008,2,XIV,412,NIEBLA,430,Chorito,"250,000",,0.150,B,BN,PP,,,
2008,2,XIV,412,NIEBLA,435,Choro,"250,000",,0.250,B,BN,PP,,,
2008,2,XIV,412,NIEBLA,465,Navajuela,"700,000",,0.030,B,BN,PP,,,
2008,2,XIV,410,LOS MOLINOS,227,Congrio colorado,"2,000,000",,0.250,O,,CHD,,,
2008,2,XIV,410,LOS MOLINOS,242,Merluza común,"1,000,000",,0.350,O,,CHD,,,
2008,2,XIV,410,LOS MOLINOS,260,Pejerrey de mar,"600,000",,0.100,O,,CHD,,,
2008,2,XIV,410,LOS MOLINOS,270,Róbalo,"1,000,000",,0.200,O,,CHD,,,
2008,2,XIV,410,LOS MOLINOS,406,Almeja,"600,000",,0.090,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,425,Cholga,"500,000",,0.150,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,430,Chorito,"250,000",,0.300,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,435,Choro,"700,000",,0.250,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,465,Navajuela,"700,000",,0.360,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,227,Congrio colorado,"2,000,000",,0.250,O,,CHD,,,
2008,2,XIV,410,LOS MOLINOS,242,Merluza común,"1,500,000",,0.300,O,,CHD,,,
2008,2,XIV,410,LOS MOLINOS,274,Reineta,"1,500,000",,0.150,O,,CHD,,,
2008,2,XIV,410,LOS MOLINOS,270,Róbalo,"800,000",,0.125,O,,CHD,,,
2008,2,XIV,410,LOS MOLINOS,406,Almeja,"700,000",,0.060,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,430,Chorito,"250,000",,0.300,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,435,Choro,"350,000",,0.300,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,465,Navajuela,"300,000",,0.240,O,BN,CHD,,,
2008,2,XIV,410,LOS MOLINOS,465,Navajuela,"700,000",,0.240,O,BN,CHD,,,
2008,Marzo,I,8,RIQUELME,284,Tiburon o marrajo,"1,300,000",,9.000,L,BN,CHD,,,
2008,3,I,8,RIQUELME,217,Bacalao de profundidad,"5,500,000",,0.800,L,BN,CHD,,,
2008,3,I,8,RIQUELME,226,Cojinoba del norte,"2,800,000",,0.360,L,BN,CHD,,,
2008,3,I,8,RIQUELME,230,Corvina,"2,000,000",,0.080,B,BN,CHD,,,
2008,3,I,8,RIQUELME,260,Pejerrey de mar,"1,000,000",,0.240,B,BN,CHD,,,
2008,3,I,8,RIQUELME,219,Cabinza,"1,000,000",,0.280,B,BN,CHD,,,
2008,3,I,8,RIQUELME,260,Pejerrey de mar,"1,000,000",,0.500,B,BN,CHD,,,
2008,3,I,8,RIQUELME,219,Cabinza,"1,000,000",,0.180,B,BN,CHD,,,
2008,3,I,8,RIQUELME,221,Cabrilla común,"1,800,000",,0.320,B,BN,CHD,,,
2008,3,I,8,RIQUELME,450,Lapa,"1,000,000",,0.080,B,BN,CHD,,,
2008,3,I,10,CAVANCHA,226,Cojinoba del norte,"1,000,000",,0.500,B,BN,CHD,,,
2008,3,I,10,CAVANCHA,230,Corvina,"1,100,000",,0.140,B,BN,CHD,,,
2008,3,I,10,CAVANCHA,280,Sargo,"500,000",,0.100,B,BN,CHD,,,
2008,3,I,10,CAVANCHA,284,Tiburon o marrajo,"1,100,000",,2.200,L,BN,CHD,,,
2008,3,I,10,CAVANCHA,284,Tiburon o marrajo,"1,100,000",,1.500,L,BN,CHD,,,
2008,3,I,10,CAVANCHA,230,Corvina,"1,100,000",,0.300,B,BN,CHD,,,
2008,3,I,10,CAVANCHA,226,Cojinoba del norte,"1,000,000",,0.500,B,BN,CHD,,,
2008,3,I,10,CAVANCHA,280,Sargo,"500,000",,0.030,B,BN,CHD,,,
2008,3,I,10,CAVANCHA,291,Bilagay,"400,000",,0.050,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,406,Almeja,"100,000",,0.010,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,450,Lapa,"150,000",,0.010,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,425,Cholga,"100,000",,0.010,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,465,Navajuela,"100,000",,0.010,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,435,Choro,"50,000",,0.010,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,406,Almeja,"100,000",,0.010,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,450,Lapa,"150,000",,0.010,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,425,Cholga,"100,000",,0.010,B,BN,CHD,,,
2008,3,II,60,MEJILLONES,465,Navajuela,"10,000",,0.010,B,BN,CHD,,,
2008,3,II,56,TALTAL,231,Dorado,"1,000,000",,0.022,B,,CHD,,,
2008,3,II,56,TALTAL,284,Tiburon o marrajo,"1,000,000",,0.012,B,,CHD,,,
2008,3,II,56,TALTAL,220,Cabrilla,"700,000",,0.008,B,,CHD,,,
2008,3,II,56,TALTAL,280,Sargo,"1,000,000",,0.006,B,,CHD,,,
2008,3,II,56,TALTAL,145,Huiro  (Macrocystis spp),"70,000",,7.000,O,,PP,,,
2008,3,II,56,TALTAL,227,Congrio colorado,"2,800,000",,0.040,B,,CHD,,,
2008,3,II,56,TALTAL,145,Huiro  (Macrocystis spp),"80,000",,5.000,O,,PP,,,
2008,3,II,56,TALTAL,226,Cojinoba del norte,"1,500,000",,0.023,B,,CHD,,,
2008,3,II,56,TALTAL,485,Pulpo,"1,450,000",,1.800,O,,PP,,,
2008,3,II,56,TALTAL,231,Dorado,"2,700,000",,0.036,B,,CHD,,,
2008,3,II,56,TALTAL,207,Apañado,"1,800,000",,0.010,B,,CHD,,,
2008,3,II,56,TALTAL,226,Cojinoba del norte,"2,000,000",,0.025,B,,CHD,,,
2008,3,II,56,TALTAL,227,Congrio colorado,"2,400,000",,0.030,B,,CHD,,,
2008,3,II,56,TALTAL,280,Sargo,"1,000,000",,0.012,B,,CHD,,,
2008,3,II,60,ANTOFAGASTA,234,Jurel,"600,000",,0.060,B,BN,CHD,,,
2008,3,II,60,ANTOFAGASTA,220,Cabrilla,"1,800,000",,0.012,B,BN,CHD,,,
2008,3,II,60,ANTOFAGASTA,219,Cabinza,"150,000",,0.080,B,BN,CHD,,,
2008,3,II,60,ANTOFAGASTA,218,Caballa,"100,000",,1.590,L,BN,PP,,,
2008,3,II,60,ANTOFAGASTA,234,Jurel,"80,000",,0.770,L,BN,PP,,,
2008,3,II,56,TALTAL,227,Congrio colorado,"2,800,000",,0.040,B,,CHD,,,
2008,3,II,56,TALTAL,145,Huiro  (Macrocystis spp),"80,000",,5.000,O,,PP,,,
2008,3,II,56,TALTAL,226,Cojinoba del norte,"1,500,000",,0.023,B,,CHD,,,
2008,3,II,56,TALTAL,485,Pulpo,"1,450,000",,1.800,O,,PP,,,
2008,3,II,56,TALTAL,231,Dorado,"2,700,000",,0.036,B,,CHD,,,
2008,3,II,56,TALTAL,207,Apañado,"1,800,000",,0.010,B,,CHD,,,
2008,3,II,56,TALTAL,226,Cojinoba del norte,"2,000,000",,0.025,B,,CHD,,,
2008,3,II,56,TALTAL,227,Congrio colorado,"2,400,000",,0.030,B,,CHD,,,
2008,3,II,56,TALTAL,280,Sargo,"1,000,000",,0.012,B,,CHD,,,
2008,3,II,38,HUACHAN,450,Lapa,"550,000",,0.120,B,BN,PP,,,
2008,3,II,38,HUACHAN,653,Jaiba peluda,"400,000",,0.045,B,BN,CHD,,,
2008,3,II,38,HUACHAN,274,Reineta,"1,500,000",,0.080,O,BN,CHD,,,
2008,3,II,38,HUACHAN,274,Reineta,"1,800,000",,0.200,O,BN,CHD,,,
2008,3,II,38,HUACHAN,226,Cojinoba del norte,"1,200,000",,0.100,L,BN,CHD,,,
2008,3,II,38,HUACHAN,229,Congrio negro,"1,500,000",,0.035,B,BN,CHD,,,
2008,3,II,38,HUACHAN,406,Almeja,"250,000",,0.250,B,BN,CHD,,,
2008,3,III,78,HUASCO,227,Congrio colorado,"2,000,000",,1.150,B,BN,CHD,,,
2008,3,III,78,HUASCO,450,Lapa,"600,000",,0.420,B,BN,CHD,,,
2008,3,III,78,HUASCO,252,Vieja o mulata,"900,000",,0.018,B,BN,CHD,,,
2008,3,III,78,HUASCO,231,Dorado,"2,500,000",,0.140,B,BN,CHD,,,
2008,3,III,78,HUASCO,226,Cojinoba del norte,"2,000,000",,0.030,B,BN,CHD,,,
2008,3,III,78,HUASCO,234,Jurel,"900,000",,0.130,B,BN,CHD,,,
2008,3,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.692,B,BN,CHD,,,
2008,3,III,78,HUASCO,229,Congrio negro,"1,000,000",,0.038,B,BN,CHD,,,
2008,3,III,78,HUASCO,282,Sierra,"1,000,000",,0.040,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,445,Jibia,"30,000",,10.120,B,BN,PP,,,
2008,3,IV,122,COQUIMBO,230,Corvina,"2,000,000",,0.035,B,BN,PP,,,
2008,3,IV,122,COQUIMBO,236,Lenguado,"3,500,000",,0.044,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,234,Jurel,"300,000",,0.170,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,242,Merluza común,"500,000",,0.860,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,258,Pejegallo,"1,200,000",,0.040,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,219,Cabinza,"200,000",,0.080,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,268,Raya volantín,"400,000",,0.025,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,227,Congrio colorado,"3,000,000",,0.040,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,213,Blanquillo,"2,000,000",,0.200,B,BN,CHD,,,
2008,3,IV,122,COQUIMBO,445,Jibia,"30,000",,11.451,B,BN,PP,,,
