PRECIOS DE PRIMERA TRANSACCIîN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2017,,,,,,,,,,,,
,,,,,,,,,,,,
A„O,MES,REGIîN,C—digo Caleta,Nom_caleta,C—digo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2017,10,11,514,PUERTO AYSEN,810,Erizo,"380,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,616,Centolla,"1,800,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,10,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,10,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"70,000",,,L,BN,PP
2017,10,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,10,11,514,PUERTO AYSEN,810,Erizo,"380,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,616,Centolla,"1,800,000",,,L,,PP
2017,10,12,534,PUNTA ARENAS,616,Centolla,"6,600,000",,2.52,O,BN,PP
2017,10,12,534,PUNTA ARENAS,616,Centolla,"5,600,000",,0.53,O,BN,PP
2017,10,12,534,PUNTA ARENAS,620,Centoll—n,"850,000",,9.53,O,BN,PP
2017,10,12,534,PUNTA ARENAS,616,Centolla,"7,400,000",,1.29,O,BN,PP
2017,10,12,534,PUNTA ARENAS,616,Centolla,"6,048,000",,4.39,O,BN,PP
2017,10,12,534,PUNTA ARENAS,616,Centolla,"5,700,000",,1.09,O,BN,PP
2017,10,12,534,PUNTA ARENAS,620,Centoll—n,"850,000",,7.37,O,BN,PP
2017,10,12,534,PUNTA ARENAS,620,Centoll—n,"800,000",,0.52,O,BN,PP
2017,10,12,536,PUERTO NATALES,616,Centolla,"6,000,000",,2.7,L,BN,PP
2017,10,12,536,PUERTO NATALES,616,Centolla,"6,000,000",,4.3,L,BN,PP
2017,10,12,536,PUERTO NATALES,228,Congrio dorado,"2,500,000",,0.34,B,BN,CHD
2017,11,15,4,ARICA,284,Tibur—n o marrajo,"2,000,000",,0.2,B,BN,CHD
2017,11,15,4,ARICA,211,Azulejo,"1,000,000",,0.15,B,BN,CHD
2017,11,15,4,ARICA,406,Almeja,"1,000,000",,0.05,B,BN,CHD
2017,11,15,4,ARICA,440,Culengue,"800,000",,0.04,B,BN,CHD
2017,11,15,4,ARICA,271,Rococo,"1,500,000",,0.07,B,BN,CHD
2017,11,15,4,ARICA,219,Cabinza,"1,000,000",,0.04,B,BN,CHD
2017,11,15,4,ARICA,218,Caballa,"800,000",,0.07,B,BN,CHD
2017,11,15,4,ARICA,221,Cabrilla comœn,"2,500,000",,0.03,B,BN,CHD
2017,11,15,4,ARICA,348,Lenguado,"3,000,000",,0.03,B,BN,CHD
2017,11,15,4,ARICA,214,Bonito,"1,100,000",,0.1,B,BN,CHD
2017,11,15,4,ARICA,219,Cabinza,"500,000",,0.04,B,BN,CHD
2017,11,15,4,ARICA,234,Jurel,"850,000",,0.07,B,BN,CHD
2017,11,15,4,ARICA,218,Caballa,"500,000",,0.05,B,BN,CHD
2017,11,15,4,ARICA,348,Lenguado,"3,000,000",,0.04,B,BN,CHD
2017,11,15,4,ARICA,229,Congrio negro,"3,000,000",,0.04,B,BN,CHD
2017,11,1,8,RIQUELME,221,Cabrilla comœn,"2,500,000",,0.08,B,BN,CHD
2017,11,1,8,RIQUELME,229,Congrio negro,"2,000,000",,0.01,B,BN,CHD
2017,11,1,8,RIQUELME,207,Apa–ado,"4,100,000",,0.1,B,BN,CHD
2017,11,1,8,RIQUELME,280,Sargo,"2,000,000",,0.1,B,BN,CHD
2017,11,1,8,RIQUELME,217,Bacalao de profundidad,"11,200,000",,0.62,L,BN,PP
2017,11,1,8,RIQUELME,221,Cabrilla comœn,"2,400,000",,0.03,B,BN,CHD
2017,11,1,8,RIQUELME,207,Apa–ado,"4,000,000",,0.04,B,BN,CHD
2017,11,2,41,PUNTA ATALA,227,Congrio colorado,"4,500,000",,0.03,B,BN,CHD
2017,11,2,38,HUACHAN,141,Chasc—n o huiro negro,"450,000",50,4,O,BN,PP
2017,11,2,38,HUACHAN,142,Huiro palo,"350,000",,4.8,O,BN,PP
2017,11,2,38,HUACHAN,145,Huiro,"200,000",20,21.9,O,BN,PP
2017,11,2,50,ANTOFAGASTA,280,Sargo,"1,600,000",,0.02,B,BN,PP
2017,11,2,50,ANTOFAGASTA,229,Congrio negro,"3,500,000",,0.05,B,BN,PP
2017,11,2,50,ANTOFAGASTA,227,Congrio colorado,"4,000,000",,0.06,B,BN,PP
2017,11,2,50,ANTOFAGASTA,435,Choro,"300,000",,0.15,B,BN,PP
2017,11,2,50,ANTOFAGASTA,141,Chasc—n o huiro negro,"300,000",50,1,O,BN,PP
2017,11,2,50,ANTOFAGASTA,142,Huiro palo,"320,000",,1,O,BN,PP
2017,11,2,56,TALTAL,141,Chasc—n o huiro negro,"380,000",50,1,O,BN,PP
2017,11,2,56,TALTAL,142,Huiro palo,"250,000",,1,O,BN,PP
2017,11,2,56,TALTAL,451,Lapa negra,"600,000",,1,O,BN,PP
2017,11,2,56,TALTAL,262,Pejeperro,"4,500,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,207,Apa–ado,"4,000,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,227,Congrio colorado,"3,800,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,231,Dorado de altura,"2,500,000",,1,B - L,BN,CHD
2017,11,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD
2017,11,2,56,TALTAL,221,Cabrilla comœn,"2,000,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,252,Vieja o mulata,"3,500,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,236,Lenguado de ojos chicos,"4,000,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,141,Chasc—n o huiro negro,"380,000",50,1,O,BN,PP
2017,11,2,56,TALTAL,142,Huiro palo,"250,000",,1,O,BN,PP
2017,11,2,56,TALTAL,451,Lapa negra,"600,000",,1,B - O,BN,PP
2017,11,2,56,TALTAL,262,Pejeperro,"4,500,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,207,Apa–ado,"4,000,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,227,Congrio colorado,"4,000,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,231,Dorado de altura,"2,500,000",,1,B - L,BN,CHD
2017,11,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD
2017,11,2,56,TALTAL,221,Cabrilla comœn,"2,000,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,252,Vieja o mulata,"3,500,000",,1,B,BN,CHD
2017,11,2,56,TALTAL,236,Lenguado de ojos chicos,"4,000,000",,1,B,BN,CHD
2017,11,3,74,CHA„ARAL,227,Congrio colorado,"4,500,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,229,Congrio negro,"2,000,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,226,Cojinoba del norte,"4,500,000",,0.02,B,BN,CHD
2017,11,3,74,CHA„ARAL,231,Dorado de altura,"4,500,000",,0.02,B,BN,CHD
2017,11,3,74,CHA„ARAL,220,Cabrilla,"3,000,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,213,Blanquillo,"2,000,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,236,Lenguado de ojos chicos,"5,000,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,258,Pejegallo,"1,500,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,262,Pejeperro,"3,500,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,218,Caballa,"1,000,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,273,Rollizo,"2,500,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,204,Breca o Vilagay,"2,000,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,220,Cabrilla,"2,000,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,207,Apa–ado,"3,500,000",,0.02,B,BN,CHD
2017,11,3,74,CHA„ARAL,227,Congrio colorado,"2,500,000",,0.01,B,BN,CHD
2017,11,3,74,CHA„ARAL,220,Cabrilla,"2,500,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,226,Cojinoba del norte,"3,000,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,229,Congrio negro,"2,000,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,207,Apa–ado,"3,000,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,220,Cabrilla,"1,000,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,286,Tollo,"2,000,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,273,Rollizo,"2,000,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,258,Pejegallo,"2,000,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,236,Lenguado de ojos chicos,"5,900,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,214,Bonito,"1,000,000",,0.05,B,BN,CHD
2017,11,3,74,CHA„ARAL,252,Vieja o mulata,"3,500,000",,0.05,B,BN,CHD
2017,11,3,76,CALDERA,141,Chasc—n o huiro negro,"340,000",50,12.72,O,BN,PP
2017,11,3,76,CALDERA,145,Huiro,"200,000",20,1,O,BN,PP
2017,11,3,76,CALDERA,207,Apa–ado,"2,500,000",,0.05,B,BN,CHD
2017,11,3,76,CALDERA,213,Blanquillo,"2,500,000",,0.02,B,BN,CHD
2017,11,3,76,CALDERA,214,Bonito,"2,500,000",,0.05,B,BN,CHD
2017,11,3,76,CALDERA,217,Bacalao de profundidad,"12,800,000",,7.45,L,BN,PP
2017,11,3,76,CALDERA,219,Cabinza,"2,500,000",,0.54,B,BN,CHD
2017,11,3,76,CALDERA,221,Cabrilla comœn,"2,500,000",,0.07,B,BN,CHD
2017,11,3,76,CALDERA,226,Cojinoba del norte,"2,500,000",,0.7,B,BN,CHD
2017,11,3,76,CALDERA,227,Congrio colorado,"3,500,000",,0.63,B,BN,CHD
2017,11,3,76,CALDERA,231,Dorado de altura,"3,000,000",,1.06,B,BN,CHD
2017,11,3,76,CALDERA,242,Merluza comœn,"2,500,000",,0.25,B,BN,CHD
2017,11,3,76,CALDERA,252,Vieja o mulata,"3,500,000",,0.07,B,BN,CHD
2017,11,3,76,CALDERA,258,Pejegallo,"2,500,000",,0.05,B,BN,CHD
2017,11,3,76,CALDERA,262,Pejeperro,"3,500,000",,0.06,B,BN,CHD
2017,11,3,76,CALDERA,207,Apa–ado,"2,500,000",,0.01,B,BN,CHD
2017,11,3,76,CALDERA,214,Bonito,"2,500,000",,0.04,B,BN,CHD
2017,11,3,76,CALDERA,217,Bacalao de profundidad,"12,800,000",,8.89,L,BN,CHD
2017,11,3,76,CALDERA,218,Caballa,"2,500,000",,0.07,B,BN,CHD
2017,11,3,76,CALDERA,221,Cabrilla comœn,"2,500,000",,0.11,B,BN,CHD
2017,11,3,76,CALDERA,226,Cojinoba del norte,"3,000,000",,0.76,B,BN,CHD
2017,11,3,76,CALDERA,227,Congrio colorado,"3,500,000",,0.74,B,BN,CHD
2017,11,3,76,CALDERA,229,Congrio negro,"3,000,000",,0.04,B,BN,CHD
2017,11,3,76,CALDERA,231,Dorado de altura,"3,000,000",,0.34,B,BN,CHD
2017,11,3,76,CALDERA,234,Jurel,"2,000,000",,0.02,B,BN,CHD
2017,11,3,76,CALDERA,242,Merluza comœn,"2,500,000",,0.25,B,BN,CHD
2017,11,3,76,CALDERA,252,Vieja o mulata,"3,000,000",,0.06,B,BN,CHD
2017,11,3,76,CALDERA,262,Pejeperro,"3,000,000",,0.01,B,BN,CHD
2017,11,3,76,CALDERA,280,Sargo,"2,000,000",,0.02,B,BN,CHD
2017,11,3,76,CALDERA,282,Sierra,"2,000,000",,0.03,B,BN,CHD
2017,11,3,76,CALDERA,286,Tollo,"2,500,000",,0.01,B,BN,CHD
2017,11,3,76,CALDERA,337,Babunco o baunco,"2,000,000",,0.01,B,BN,CHD
2017,11,3,76,CALDERA,348,Lenguado,"5,000,000",,0.15,B,BN,CHD
2017,11,3,78,HUASCO,820,Piure,"125,000",,0.6,B,BN,CHD
2017,11,3,78,HUASCO,820,Piure,"125,000",,0.37,B,BN,CHD
2017,11,3,76,CALDERA,652,Jaiba mora,"1,500,000",,0.02,B,BN,CHD
2017,11,3,78,HUASCO,141,Chasc—n o huiro negro,"340,000",50,2.43,O,BN,PP
2017,11,3,78,HUASCO,141,Chasc—n o huiro negro,"340,000",50,34.97,O,BN,PP
2017,11,3,78,HUASCO,207,Apa–ado,"2,000,000",,0.01,B,BN,CHD
2017,11,3,78,HUASCO,412,Caracol tegula,"300,000",,0.3,B,BN,CHD
2017,11,3,78,HUASCO,226,Cojinoba del norte,"1,500,000",,0.04,B,BN,CHD
2017,11,3,78,HUASCO,227,Congrio colorado,"3,500,000",,0.04,B,BN,CHD
2017,11,3,78,HUASCO,229,Congrio negro,"2,000,000",,0.08,B,BN,CHD
2017,11,3,78,HUASCO,652,Jaiba mora,"1,000,000",,0.47,B,BN,CHD
2017,11,3,78,HUASCO,234,Jurel,"1,000,000",,0.02,B,BN,CHD
2017,11,3,78,HUASCO,451,Lapa negra,"1,000,000",,0.19,B,BN,CHD
2017,11,3,78,HUASCO,348,Lenguado,"3,000,000",,0.01,B,BN,CHD
2017,11,3,78,HUASCO,258,Pejegallo,"2,000,000",,0.02,B,BN,CHD
2017,11,3,78,HUASCO,282,Sierra,"1,000,000",,0.3,B,BN,CHD
2017,11,3,78,HUASCO,406,Almeja,"1,000,000",,0.21,B,BN,CHD
2017,11,3,78,HUASCO,207,Apa–ado,"2,000,000",,0.01,B,BN,CHD
2017,11,3,78,HUASCO,204,Breca o Vilagay,"2,000,000",,0.01,B,BN,PP
2017,11,3,78,HUASCO,221,Cabrilla comœn,"2,000,000",,0.01,B,BN,CHD
2017,11,3,78,HUASCO,220,Cabrilla,"2,000,000",,0.01,B,BN,CHD
2017,11,3,78,HUASCO,412,Caracol tegula,"300,000",,0.1,B,BN,CHD
2017,11,3,78,HUASCO,226,Cojinoba del norte,"1,500,000",,0.27,B,BN,CHD - PP
2017,11,3,78,HUASCO,227,Congrio colorado,"3,500,000",,0.44,B,BN,CHD
2017,11,3,78,HUASCO,229,Congrio negro,"2,000,000",,0.03,B,BN,CHD
2017,11,3,78,HUASCO,652,Jaiba mora,"1,000,000",,0.81,B,BN,CHD
2017,11,3,78,HUASCO,234,Jurel,"1,000,000",,0.07,B,BN,CHD
2017,11,3,78,HUASCO,451,Lapa negra,"1,000,000",,0.16,B,BN,CHD
2017,11,3,78,HUASCO,348,Lenguado,"3,000,000",,0.02,B,BN,CHD
2017,11,3,78,HUASCO,258,Pejegallo,"2,000,000",,0.04,B,BN,CHD
2017,11,3,78,HUASCO,265,Pejesapo,"2,000,000",,0.01,B,BN,CHD
2017,5,3,78,HUASCO,820,Piure,"120,000",,1.45,B,BN,CHD
2017,11,3,78,HUASCO,273,Rollizo,"2,000,000",,0.06,B,BN,CHD
2017,11,3,78,HUASCO,252,Vieja o mulata,"2,000,000",,0.04,B,BN,CHD
2017,11,5,216,QUINTAY,284,Tibur—n o marrajo,"1,600,000",,0.01,B,BN,CHD
2017,11,5,216,QUINTAY,227,Congrio colorado,"4,500,000",,0.01,B,BN,CHD
2017,11,5,216,QUINTAY,242,Merluza comœn,"3,000,000",,0.01,B,BN,CHD
2017,11,7,636,MAGUILLINES,242,Merluza comœn,"925,925",,1,B,BN,CHD
2017,11,7,268,DUAO,242,Merluza comœn,"870,000",,1,B,BN,CHD
2017,11,8,336,SAN VICENTE,242,Merluza comœn,"536,000",,1,L,BN,CHD
2017,6,3,78,HUASCO,820,Piure,"120,000",,0.01,B,BN,CHD
2017,11,8,336,SAN VICENTE,651,Jaiba lim—n,"1,500,000",,0.3,B,BN,CHD
2017,7,3,78,HUASCO,820,Piure,"120,000",,1.87,B,BN,CHD
2017,11,8,306,COLIUMO,242,Merluza comœn,"535,000",,0.3,L,BN,CHD
2017,11,8,306,COLIUMO,653,Jaiba peluda,"1,500,000",,0.02,B,BN,CHD
2017,11,8,298,COBQUECURA,145,Huiro,"100,000",20,2,O,BN,PP
2017,11,8,350,LO ROJAS,465,Navajuela,"500,000",,0.15,B,BN,CHD - PP
2017,11,8,350,LO ROJAS,234,Jurel,"550,000",,6,B-L,BN,CHD - PP
2017,11,8,336,SAN VICENTE,820,Piure,"250,000",,0.5,B,BN,CHD
2017,11,8,350,LO ROJAS,407,Juliana o tawera,"120,000",,0.09,B,BN,CHD - PP
2017,11,8,350,LO ROJAS,242,Merluza comœn,"500,000",,,L,BN,CHD - PP
2017,11,8,350,LO ROJAS,276,Sardina comœn,"100,000",,3.3,L,BN,PP
2017,11,8,350,LO ROJAS,205,Anchoveta,"100,000",,2.5,L,BN,PP
2017,11,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP
2017,11,8,350,LO ROJAS,445,Jibia o calamar rojo,"300,000",,0.5,L,BN,CHD - PP
2017,11,8,350,LO ROJAS,274,Reineta,"2,500,000",,0.6,B - L,BN,CHD - PP
2017,11,8,350,LO ROJAS,465,Navajuela,"500,000",,0.07,B,BN,CHD - PP
2017,11,8,350,LO ROJAS,234,Jurel,"550,000",,1,B - L,BN,CHD - PP
2017,11,8,350,LO ROJAS,407,Juliana o tawera,"120,000",,40,B,BN,CHD - PP
2017,11,8,350,LO ROJAS,242,Merluza comœn,"500,000",,,L,BN,CHD - PP
2017,11,8,350,LO ROJAS,276,Sardina comœn,"100,000",,2.4,L,BN,PP
2017,11,8,350,LO ROJAS,205,Anchoveta,"100,000",,2.2,L,BN,PP
2017,11,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP
2017,11,8,350,LO ROJAS,445,Jibia o calamar rojo,"300,000",,1,L,BN,CHD - PP
2017,11,8,350,LO ROJAS,274,Reineta,"3,400,000",,2,B - L,BN,CHD - PP
2017,11,8,374,LEBU,274,Reineta,"800,000",,0.24,B - L,BN,CHD 
2017,11,8,374,LEBU,274,Reineta,"1,200,000",,7,B - L,BN,CHD 
2017,11,9,388,QUEULE,282,Sierra,"260,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,230,Corvina,"1,500,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,236,Lenguado de ojos chicos,"2,000,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,258,Pejegallo,"500,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,274,Reineta,"1,010,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,282,Sierra,"260,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,230,Corvina,"1,500,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,226,Cojinoba del norte,"1,000,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,258,Pejegallo,"500,000",,1,L,BN,CHD
2017,11,9,388,QUEULE,274,Reineta,"1,010,000",,1,L,BN,CHD
2017,11,14,404,VALDIVIA,217,Bacalao de profundidad,"11,700,000",,1.86,L,BN,PP
2017,11,14,699,EL PIOJO,812,Pepino de mar,"250,000",,1.52,B,BN,PP
2017,11,14,699,EL PIOJO,110,Cochayuyo,"500,000",30,2.27,B,BN,PP
2017,11,14,699,EL PIOJO,435,Choro,"500,000",,0.15,B,BN,CHD
2017,11,14,699,EL PIOJO,430,Chorito,"400,000",,0.15,B,BN,CHD
2017,11,14,412,NIEBLA,616,Centolla,"3,500,000",,2.15,L,BN,PP
2017,11,14,412,NIEBLA,228,Congrio dorado,"2,500,000",,0.4,B,BN,CHD
2017,11,10,494,QUELLîN,406,Almeja,"350,000",,9.6,L,BN,CHD
2017,11,10,494,QUELLîN,406,Almeja,"300,000",,26.19,L,BN,CHD
2017,11,10,494,QUELLîN,217,Bacalao de profundidad,"10,000,000",,2.69,L,BN,PP
2017,11,10,494,QUELLîN,406,Almeja,"350,000",,7.76,L,BN,CHD
2017,11,10,474,DALCAHUE,440,Culengue,"450,000",,3,L,BN,CHD
2017,11,10,474,DALCAHUE,228,Congrio dorado,"1,100,000",,0.03,L,BN,PP
2017,11,10,474,DALCAHUE,244,Merluza del sur o austral,"1,000,000",,0.15,L,BN,PP
2017,11,10,474,DALCAHUE,616,Centolla,"4,800,000",,0.42,L,BN,PP
2017,11,10,474,DALCAHUE,145,Huiro,"52,000",50,10.03,L,BN,CHD
2017,11,10,474,DALCAHUE,270,Robalo,"600,000",,0.1,L,BN,CHD
2017,11,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,0.6,L,BN,CHD
2017,11,10,474,DALCAHUE,406,Almeja,"110,000",,8.15,L,BN,PP
2017,11,10,474,DALCAHUE,136,Luga roja,"350,000",20,3.1,L,BN,CHD
2017,11,10,474,DALCAHUE,408,Tumbao,"300,000",,0.7,L,BN,CHD
2017,11,10,474,DALCAHUE,465,Navajuela,"500,000",,1.13,L,BN,PP
2017,11,10,474,DALCAHUE,430,Chorito,"180,000",,0.27,L,BN,CHD
2017,11,10,474,DALCAHUE,130,Pelillo,"50,000",50,16.79,L,BN,PP
2017,11,11,514,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,11,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,11,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"70,000",,,L,BN,PP
2017,11,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,11,11,514,PUERTO AYSEN,810,Erizo,"380,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,616,Centolla,"1,800,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,11,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,11,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"70,000",,,L,BN,PP
2017,11,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,11,11,514,PUERTO AYSEN,810,Erizo,"380,000",,,L,,PP
2017,11,11,514,PUERTO AYSEN,616,Centolla,"1,800,000",,,L,,PP
2017,11,12,534,PUNTA ARENAS,616,Centolla,"8,600,000",,1.32,O,BN,PP
2017,11,12,534,PUNTA ARENAS,616,Centolla,"8,800,000",,0.64,O,BN,PP
2017,11,12,534,PUNTA ARENAS,620,Centoll—n,"850,000",,11.9,O,BN,PP
2017,11,12,534,PUNTA ARENAS,616,Centolla,"8,400,000",,0.32,O,BN,PP
2017,11,12,534,PUNTA ARENAS,616,Centolla,"8,600,000",,1.46,O,BN,PP
2017,11,12,534,PUNTA ARENAS,616,Centolla,"8,800,000",,0.51,O,BN,PP
2017,11,12,534,PUNTA ARENAS,620,Centoll—n,"850,000",,7.25,O,BN,PP
2017,11,12,536,PUERTO NATALES,616,Centolla,"6,700,000",,7.5,L,BN,PP
2017,11,12,536,PUERTO NATALES,616,Centolla,"6,700,000",,5.5,L,BN,PP
2017,11,12,536,PUERTO NATALES,228,Congrio dorado,"2,500,000",,5.33,L,BN,PP
2017,12,15,4,ARICA,260,Pejerrey de mar,"1,500,000",,0.09,B,BN,CHD
2017,12,15,4,ARICA,652,Jaiba mora,"2,000,000",,0.07,B,BN,CHD
2017,12,15,4,ARICA,221,Cabrilla comœn,"2,500,000",,0.05,B,BN,CHD
2017,12,15,4,ARICA,218,Caballa,"1,000,000",,0.06,B,BN,CHD
2017,12,15,4,ARICA,451,Lapa negra,"2,000,000",,0.12,B,BN,CHD
2017,12,15,4,ARICA,211,Azulejo,"1,000,000",,0.2,B,BN,CHD
2017,12,15,4,ARICA,284,Tibur—n o marrajo,"2,000,000",,0.3,B,BN,CHD
2017,12,15,4,ARICA,406,Almeja,"800,000",,0.1,B,BN,CHD
2017,12,15,4,ARICA,211,Azulejo,"1,000,000",,0.08,B,BN,CHD
2017,12,15,4,ARICA,284,Tibur—n o marrajo,"2,000,000",,0.12,B,BN,CHD
2017,12,15,4,ARICA,219,Cabinza,"1,000,000",,0.06,B,BN,CHD
2017,12,15,4,ARICA,218,Caballa,"800,000",,0.07,B,BN,CHD
2017,12,1,8,RIQUELME,211,Azulejo,"1,000,000",,0.19,B,BN,CHD
2017,12,1,8,RIQUELME,284,Tibur—n o marrajo,"2,500,000",,0.21,B,BN,CHD
2017,12,1,8,RIQUELME,286,Tollo,"1,500,000",,0.04,B,BN,CHD
2017,12,1,8,RIQUELME,260,Pejerrey de mar,"3,000,000",,0.06,B,BN,CHD
2017,12,1,10,CAVANCHA,211,Azulejo,"1,000,000",,0.75,L,BN,CHD
2017,12,1,10,CAVANCHA,231,Dorado de altura,"3,500,000",,0.6,L,BN,CHD
2017,12,1,10,CAVANCHA,284,Tibur—n o marrajo,"2,500,000",,0.45,L,BN,CHD
2017,12,1,10,CAVANCHA,266,Albacora o pez espada,"4,000,000",,0.13,L,BN,CHD
2017,12,2,46,TOCOPILLA,451,Lapa negra,"1,000,000",,0.85,O,BN,PP
2017,12,2,42,CALETA BUENA,141,Chasc—n o huiro negro,"400,000",50,7.5,O,BN,PP
2017,12,2,42,CALETA BUENA,142,Huiro palo,"300,000",,3.2,O,BN,PP
2017,12,2,50,ANTOFAGASTA,229,Congrio negro,"3,500,000",,0.05,B,BN,PP
2017,12,2,50,ANTOFAGASTA,227,Congrio colorado,"4,000,000",,0.06,B,BN,PP
2017,12,2,50,ANTOFAGASTA,141,Chasc—n o huiro negro,"300,000",50,1,O,BN,PP
2017,12,2,50,ANTOFAGASTA,142,Huiro palo,"320,000",,1,O,BN,PP
2017,12,2,56,TALTAL,141,Chasc—n o huiro negro,"380,000",50,1,O,BN,PP
