PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2014,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Codigo Caleta,Nom_caleta,Codigo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2014,10,8,350,LO ROJAS,229,Congrio negro,"1,400,000",,2.1,B,BN,CHD
2014,10,8,350,LO ROJAS,270,Robalo,"600,000",,0.1,B,BN,CHD
2014,10,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,1,B - L,BN,CHD - PP
2014,10,8,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,2.1,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,465,Navajuela,"500,000",,5.2,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,406,Almeja,"250,000",,0.2,B,BN,CHD
2014,10,8,350,LO ROJAS,213,Blanquillo,"400,000",,0.1,B,BN,CHD
2014,10,8,350,LO ROJAS,407,Taquilla,"80,000",,3.1,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,242,Merluza común,"1,200,000",,,L,BN,CHD - PP
2014,10,8,350,LO ROJAS,258,Pejegallo,"900,000",,0.2,L,BN,CHD - PP
2014,10,8,350,LO ROJAS,230,Corvina,"3,100,000",,1.8,B - L,BN,CHD
2014,10,8,350,LO ROJAS,282,Sierra,"920,000",,0.1,B - L,BN,CHD
2014,10,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.4,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,820,Piure,"500,000",,2.2,B,BN,CHD
2014,10,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,0.6,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,425,Cholga,"500,000",,0.2,L,BN,CHD
2014,10,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,27.3,L,BN,CHD - PP
2014,10,8,350,LO ROJAS,236,Lenguado de ojos chicos,"3,300,000",,0.4,B,BN,CHD
2014,10,8,350,LO ROJAS,274,Reineta,"1,200,000",,6.6,B - L,BN,CHD - PP
2014,10,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.6,B - L,BN,CHD - PP
2014,10,8,350,LO ROJAS,260,Pejerrey de mar,"600,000",,0.3,B - L,BN,CHD - PP
2014,10,8,350,LO ROJAS,227,Congrio colorado,"3,000,000",,0.2,B,BN,CHD
2014,10,8,350,LO ROJAS,229,Congrio negro,"1,400,000",,1,B,BN,CHD
2014,10,8,350,LO ROJAS,270,Robalo,"600,000",,0.1,B,BN,CHD
2014,10,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.2,B - L,BN,CHD - PP
2014,10,8,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,0.6,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,465,Navajuela,"510,000",,3.1,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,406,Almeja,"300,000",,0.1,B,BN,CHD
2014,10,8,350,LO ROJAS,213,Blanquillo,"400,000",,0.2,B,BN,CHD
2014,10,8,350,LO ROJAS,407,Taquilla,"80,000",,4.2,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,242,Merluza común,"1,000,000",,,L,BN,CHD - PP
2014,10,8,350,LO ROJAS,258,Pejegallo,"800,000",,0.1,L,BN,CHD - PP
2014,10,8,350,LO ROJAS,230,Corvina,"3,000,000",,0.9,B - L,BN,CHD
2014,10,8,350,LO ROJAS,282,Sierra,"700,000",,0.2,B - L,BN,CHD
2014,10,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.1,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,820,Piure,"500,000",,0.1,B,BN,CHD
2014,10,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,0.3,B,BN,CHD - PP
2014,10,8,350,LO ROJAS,425,Cholga,"500,000",,0.2,L,BN,CHD
2014,10,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,10,L,BN,CHD - PP
2014,10,8,350,LO ROJAS,236,Lenguado de ojos chicos,"3,300,000",,0.1,B,BN,CHD
2014,10,8,350,LO ROJAS,274,Reineta,"1,200,000",,2.7,B - L,BN,CHD - PP
2014,10,8,374,LEBU,445,Jibia o calamar rojo,"100,000",,2,B,BN,PP
2014,10,8,374,LEBU,274,Reineta,"800,000",,14,L,BN,CHD
2014,10,9,388,QUEULE,282,Sierra,"250,000",,1,L,,CHD
2014,10,9,388,QUEULE,230,Corvina,"1,100,000",,1,L,,CHD
2014,10,9,388,QUEULE,258,Pejegallo,"700,000",,1,L,,CHD
2014,10,9,388,QUEULE,274,Reineta,"700,000",,1,L,,CHD
2014,10,14,412,NIEBLA,230,Corvina,"2,000,000",,0.05,B,,CHD
2014,10,14,412,NIEBLA,270,Robalo,"700,000",,0.4,B,,CHD
2014,10,14,412,NIEBLA,260,Pejerrey de mar,"400,000",,0.4,B,,CHD
2014,10,14,412,NIEBLA,258,Pejegallo,"700,000",,0.5,B,,CHD
2014,10,14,412,NIEBLA,228,Congrio dorado,"2,000,000",,0.3,B,,CHD
2014,10,14,412,NIEBLA,616,Centolla,"2,000,000",,1,L,,PP
2014,10,14,696,CORRAL BAJO,420,Caracol trumulco,"300,000",,0.8,B,BN,PP
2014,10,14,696,CORRAL BAJO,465,Navajuela,"500,000",,0.08,B,BN,PP
2014,10,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,5.8,L,BN,PP
2014,10,11,514,PUERTO AYSEN,228,Congrio dorado,"1,000,000",,61,L,BN,PP
2014,10,11,514,PUERTO AYSEN,268,Raya volantin,"900,000",,,L,BN,PP
2014,10,11,514,PUERTO AYSEN,275,Sardina austral,"50,000",,1,L,BN,PP
2014,10,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,2.9,L,BN,PP
2014,10,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,BN,PP
2014,10,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,BN,PP
2014,10,11,514,PUERTO AYSEN,228,Congrio dorado,"1,000,000",,,L,BN,PP
2014,10,11,514,PUERTO AYSEN,268,Raya volantin,"1,000,000",,,L,BN,PP
2014,10,11,514,PUERTO AYSEN,275,Sardina austral,"50,000",,1,L,BN,PP
2014,10,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,BN,PP
2014,10,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,3.2,L,BN,PP
2014,10,12,536,PUERTO NATALES,616,Centolla,"5,100,000",,150,L,BN,PP
2014,10,12,536,PUERTO NATALES,406,Almeja,"232,000",,45.2,L,BN,PP
2014,10,12,536,PUERTO NATALES,244,Merluza del sur,"1,100,000",,3.8,L,BN,PP
2014,10,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.2,O,BN,CHD
2014,10,12,536,PUERTO NATALES,616,Centolla,"5,100,000",,90,L,BN,PP
2014,10,12,536,PUERTO NATALES,244,Merluza del sur,"1,100,000",,2.1,L,BN,PP
2014,10,12,536,PUERTO NATALES,406,Almeja,"232,000",,40,L,BN,PP
2014,10,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.2,B,BN,CHD
2014,10,12,534,PUNTA ARENAS,616,Centolla,"4,000,000",,0.82,O,BN,PP
2014,10,12,534,PUNTA ARENAS,616,Centolla,"5,500,000",,0.92,O,BN,PP
2014,10,12,534,PUNTA ARENAS,616,Centolla,"5,300,000",,6.59,O,BN,PP
2014,10,12,534,PUNTA ARENAS,620,Centollon,"520,000",,2.49,O,BN,PP
2014,10,12,534,PUNTA ARENAS,620,Centollon,"600,000",,0.79,O,BN,PP
2014,10,12,534,PUNTA ARENAS,406,Almeja,"450,000",,1.23,O,BN,PP
2014,10,12,534,PUNTA ARENAS,616,Centolla,"5,100,000",,0.79,O,BN,PP
2014,10,12,534,PUNTA ARENAS,616,Centolla,"6,200,000",,1.08,O,BN,PP
2014,10,12,534,PUNTA ARENAS,616,Centolla,"5,900,000",,2.69,O,BN,PP
2014,10,12,534,PUNTA ARENAS,616,Centolla,"5,200,000",,3.52,O,BN,PP
2014,10,12,534,PUNTA ARENAS,406,Almeja,"450,000",,2.28,O,BN,PP
2014,11,15,4,ARICA,406,Almeja,"1,500,000",,0.08,B,BN,CHD
2014,11,15,4,ARICA,425,Cholga,"1,500,000",,0.08,B,BN,CHD
2014,11,15,4,ARICA,254,Palometa,"1,500,000",,0.05,B,BN,CHD
2014,11,15,4,ARICA,218,Caballa,"1,500,000",,0.02,B,BN,CHD
2014,11,15,4,ARICA,219,Cabinza,"1,000,000",,0.01,B,BN,CHD
2014,11,15,4,ARICA,653,Jaiba peluda ,"800,000",,0.02,B,BN,CHD
2014,11,15,4,ARICA,254,Palometa,"1,500,000",,0.07,B,BN,CHD
2014,11,15,4,ARICA,406,Almeja,"1,500,000",,0.05,B,BN,CHD
2014,11,1,8,RIQUELME,231,Dorado de altura,"2,000,000",,0.85,L,BN,CHD
2014,11,1,8,RIQUELME,260,Pejerrey de mar,"1,000,000",,0.2,B,BN,CHD
2014,11,1,8,RIQUELME,231,Dorado de altura,"1,500,000",,0.7,B,BN,CHD
2014,11,1,8,RIQUELME,214,Bonito,"3,000,000",,0.2,B,BN,CHD
2014,11,1,10,CAVANCHA,231,Dorado de altura,"1,000,000",,3.2,L,BN,CHD
2014,11,1,10,CAVANCHA,232,Acha,"6,000,000",,0.06,L,BN,CHD
2014,11,1,10,CAVANCHA,231,Dorado de altura,"1,000,000",,3.7,L,BN,CHD
2014,11,1,10,CAVANCHA,284,Tiburon o marrajo,"1,700,000",,0.03,L,BN,CHD
2014,11,1,10,CAVANCHA,211,Azulejo,"1,000,000",,0.08,L,BN,CHD
2014,11,2,46,TOCOPILLA,142,Huiro palo,"220,000",30,2,O,BN,PP
2014,11,2,46,TOCOPILLA,141,Chascon o huiro negro,"120,000",30,3,O,BN,PP
2014,11,2,46,TOCOPILLA,142,Huiro palo,"220,000",30,5,O,BN,PP
2014,11,2,46,TOCOPILLA,141,Chascon o huiro negro,"120,000",30,2,O,BN,PP
2014,11,2,60,MEJILLONES,141,Chascon o huiro negro,"250,000",30,5,O,,PP
2014,11,2,60,MEJILLONES,142,Huiro palo,"300,000",30,3,O,,PP
2014,11,2,60,MEJILLONES,141,Chascon o huiro negro,"260,000",30,4.52,O,BN,PP
2014,11,2,60,MEJILLONES,142,Huiro palo,"370,000",30,1.98,O,BN,PP
2014,11,2,56,TALTAL,141,Chascon o huiro negro,"200,000",30,1,O,,PP
2014,11,2,56,TALTAL,142,Huiro palo,"200,000",30,0.3,O,,PP
2014,11,2,56,TALTAL,451,Lapa negra,"500,000",,0.03,O,,PP
2014,11,2,56,TALTAL,227,Congrio colorado,"3,000,000",,0.07,B,,CHD
2014,11,2,56,TALTAL,141,Chascon o huiro negro,"200,000",30,3,O,BN,PP
2014,11,2,56,TALTAL,451,Lapa negra,"500,000",,0.25,O,BN,PP
2014,11,2,56,TALTAL,142,Huiro palo,"200,000",30,0.2,O,BN,PP
2014,11,2,56,TALTAL,236,Lenguado de ojos chicos,"3,000,000",,0.02,B,BN,CHD
2014,11,8,336,SAN VICENTE,644,Picoroco,"450,000",,0.3,B,BN,CHD
2014,11,8,336,SAN VICENTE,820,Piure,"250,000",,0.5,B,BN,CHD
2014,11,8,336,SAN VICENTE,227,Congrio colorado,"3,000,000",,0.1,B,BN,CHD
2014,11,8,336,SAN VICENTE,406,Almeja,"100,000",,0.15,B,BN,CHD
2014,11,8,336,SAN VICENTE,658,Jaiba reina,"980,000",,0.5,B,BN,CHD
2014,11,8,336,SAN VICENTE,229,Congrio negro,"1,660,000",,0.05,B,BN,CHD
2014,11,8,336,SAN VICENTE,658,Jaiba reina,"1,000,000",,0.35,B,BN,CHD
2014,11,8,336,SAN VICENTE,644,Picoroco,"500,000",,0.3,B,BN,CHD
2014,11,8,336,SAN VICENTE,450,Lapa,"1,000,000",,0.3,B,BN,CHD
2014,11,8,336,SAN VICENTE,820,Piure,"200,000",,0.6,B,BN,CHD
2014,11,8,306,COLIUMO,242,Merluza común,"500,000",,0.5,L,BN,CHD
2014,11,8,306,COLIUMO,221,Cabrilla común,"600,000",,0.01,B,BN,CHD
2014,11,8,306,COLIUMO,270,Robalo,"1,250,000",,0.008,B,BN,CHD
2014,11,8,306,COLIUMO,445,Jibia o calamar rojo,"100,000",,0.01,B,BN,CHD
2014,11,8,310,TOME,230,Corvina,"2,000,000",,0.05,B,BN,CHD
2014,11,8,310,TOME,227,Congrio colorado,"1,600,000",,0.02,B,BN,CHD
2014,11,8,310,TOME,658,Jaiba reina,"1,800,000",,0.12,B,BN,CHD
2014,11,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.2,B - L,BN,CHD - PP
2014,11,8,350,LO ROJAS,260,Pejerrey de mar,"600,000",,0.6,B - L,BN,CHD - PP
2014,11,8,350,LO ROJAS,227,Congrio colorado,"2,900,000",,2.6,B,BN,CHD
2014,11,8,350,LO ROJAS,229,Congrio negro,"1,800,000",,3.4,B,BN,CHD
2014,11,8,350,LO ROJAS,270,Robalo,"600,000",,0.1,B,BN,CHD
2014,11,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,1.7,B - L,BN,CHD - PP
2014,11,8,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,0.6,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,465,Navajuela,"500,000",,4.2,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,406,Almeja,"250,000",,0.6,B,BN,CHD
2014,11,8,350,LO ROJAS,213,Blanquillo,"400,000",,0.1,B,BN,CHD
2014,11,8,350,LO ROJAS,407,Taquilla,"80,000",,4.5,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,258,Pejegallo,"900,000",,0.1,L,BN,CHD - PP
2014,11,8,350,LO ROJAS,230,Corvina,"3,300,000",,0.9,B - L,BN,CHD
2014,11,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.7,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,820,Piure,"500,000",,1.8,B,BN,CHD
2014,11,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,0.2,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,18.9,L,BN,CHD - PP
2014,11,8,350,LO ROJAS,236,Lenguado de ojos chicos,"3,500,000",,0.1,B,BN,CHD
2014,11,8,350,LO ROJAS,274,Reineta,"1,500,000",,7.1,B - L,BN,CHD - PP
2014,11,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,1.5,B - L,BN,CHD - PP
2014,11,8,350,LO ROJAS,260,Pejerrey de mar,"600,000",,0.1,B - L,BN,CHD - PP
2014,11,8,350,LO ROJAS,227,Congrio colorado,"3,500,000",,0.8,B,BN,CHD
2014,11,8,350,LO ROJAS,229,Congrio negro,"1,800,000",,0.4,B,BN,CHD
2014,11,8,350,LO ROJAS,270,Robalo,"600,000",,0.1,B,BN,CHD
2014,11,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.8,B - L,BN,CHD - PP
2014,11,8,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,0.3,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,465,Navajuela,"510,000",,5.5,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,406,Almeja,"300,000",,0.7,B,BN,CHD
2014,11,8,350,LO ROJAS,213,Blanquillo,"400,000",,0.1,B,BN,CHD
2014,11,8,350,LO ROJAS,407,Taquilla,"80,000",,5.7,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,258,Pejegallo,"800,000",,0.1,L,BN,CHD - PP
2014,11,8,350,LO ROJAS,230,Corvina,"3,000,000",,1.9,B - L,BN,CHD
2014,11,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.3,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,820,Piure,"500,000",,0.8,,,CHD
2014,11,8,350,LO ROJAS,276,Sardina común,"95,000",,12.3,L,BN,PP
2014,11,8,350,LO ROJAS,205,Anchoveta,"95,000",,0.8,L,BN,PP
2014,11,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,0.1,B,BN,CHD - PP
2014,11,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,8,L,BN,CHD - PP
2014,11,8,350,LO ROJAS,236,Lenguado de ojos chicos,"3,400,000",,0.2,B,BN,CHD
2014,11,8,350,LO ROJAS,274,Reineta,"1,200,000",,3,B - L,BN,CHD - PP
2014,11,8,336,LEBU,274,Reineta,"1,000,000",,34,L,BN,CHD
2014,11,8,336,LEBU,110,Cochayuyo,"150,000",30,1,O,BN,PP
2014,11,8,336,LEBU,274,Reineta,"700,000",,24,B - L,BN,CHD
2014,11,9,388,QUEULE,282,Sierra,"250,000",,1,L,,CHD
2014,11,9,388,QUEULE,230,Corvina,"1,500,000",,1,L,,CHD
2014,11,9,388,QUEULE,258,Pejegallo,"600,000",,1,L,,CHD
2014,11,9,388,QUEULE,274,Reineta,"600,000",,1,L,,CHD
2014,11,12,536,PUERTO NATALES,616,Centolla,"6,100,000",,100,L,BN,PP
2014,11,12,536,PUERTO NATALES,406,Almeja,"230,000",,28,L,BN,PP
2014,11,12,536,PUERTO NATALES,260,Pejerrey de mar,"2,000,000",,0.15,B,BN,CHD
2014,11,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.3,B,BN,CHD
2014,11,12,536,PUERTO NATALES,244,Merluza del sur,"1,100,000",,1.5,L,BN,PP
2014,11,12,536,PUERTO NATALES,616,Centolla,"6,100,000",,85,L,BN,PP
2014,11,12,536,PUERTO NATALES,406,Almeja,"230,000",,30,L,BN,PP
2014,11,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.2,B,BN,CHD
2014,11,12,536,PUERTO NATALES,244,Merluza del sur,"1,100,000",,1.3,L,BN,PP
2014,11,12,534,PUNTA ARENAS,616,Centolla,"5,100,000",,0.87,O,BN,PP
2014,11,12,534,PUNTA ARENAS,616,Centolla,"6,200,000",,3.05,O,BN,PP
2014,11,12,534,PUNTA ARENAS,616,Centolla,"6,400,000",,15.5,O,BN,PP
2014,11,12,534,PUNTA ARENAS,620,Centollon,"520,000",,2.11,O,BN,PP
2014,11,12,534,PUNTA ARENAS,406,Almeja,"450,000",,2.03,O,BN,PP
2014,11,12,534,PUNTA ARENAS,616,Centolla,"5,400,000",,1.41,O,BN,PP
2014,11,12,534,PUNTA ARENAS,616,Centolla,"6,400,000",,3.71,O,BN,PP
2014,11,12,534,PUNTA ARENAS,616,Centolla,"6,600,000",,3.88,O,BN,PP
2014,11,12,534,PUNTA ARENAS,620,Centollon,"520,000",,4.63,O,BN,PP
2014,12,15,4,ARICA,406,Almeja,"1,000,000",,0.04,B,BN,CHD
2014,12,15,4,ARICA,820,Piure,"1,000,000",,0.05,B,BN,CHD
2014,12,15,4,ARICA,450,Lapa,"1,500,000",,0.03,B,BN,CHD
2014,12,15,4,ARICA,415,Caracol locate,"800,000",,0.04,B,BN,CHD
2014,12,15,4,ARICA,254,Palometa,"1,000,000",,0.5,B,BN,CHD
2014,12,15,4,ARICA,254,Palometa,"1,500,000",,0.2,B,BN,CHD
2014,12,15,4,ARICA,234,Jurel,"1,500,000",,0.02,B,BN,CHD
2014,12,15,4,ARICA,238,Lisa,"1,500,000",,0.02,B,BN,CHD
2014,12,1,10,CAVANCHA,231,Dorado de altura,"1,000,000",,3.2,L,BN,CHD
2014,12,1,10,CAVANCHA,231,Dorado de altura,"1,000,000",,5.7,L,BN,CHD
2014,12,1,8,RIQUELME,231,Dorado de altura,"1,500,000",,0.2,L,BN,CHD
2014,12,2,46,TOCOPILLA,142,Huiro palo,"160,000",30,3,O,BN,PP
2014,12,2,46,TOCOPILLA,141,Chascon o huiro negro,"90,000",30,4,O,BN,PP
2014,12,2,46,TOCOPILLA,142,Huiro palo,"180,000",30,3,O,BN,PP
2014,12,2,46,TOCOPILLA,141,Chascon o huiro negro,"100,000",30,1.5,O,BN,PP
2014,12,2,60,MEJILLONES,141,Chascon o huiro negro,"260,000",30,3.815,O,BN,PP
2014,12,2,60,MEJILLONES,142,Huiro palo,"450,000",30,3,O,BN,PP
2014,12,2,60,MEJILLONES,440,Culengue,"470,000",,0.627,O,BN,PP
2014,12,2,60,MEJILLONES,141,Chascon o huiro negro,"150,000",30,10,O,BN,PP
2014,12,2,60,MEJILLONES,142,Huiro palo,"170,000",30,12,O,BN,PP
2014,12,2,60,MEJILLONES,440,Culengue,"470,000",,0.56,O,BN,PP
2014,12,2,56,TALTAL,141,Chascon o huiro negro,"130,000",30,2,O,BN,PP
2014,12,2,56,TALTAL,451,Lapa negra,"500,000",,0.02,O,BN,PP
2014,12,2,56,TALTAL,142,Huiro palo,"300,000",30,1,O,BN,PP
2014,12,2,56,TALTAL,236,Lenguado de ojos chicos,"3,000,000",,0.018,B,BN,CHD
2014,12,2,56,TALTAL,252,Vieja o mulata,"3,000,000",,0.008,B,BN,CHD
2014,12,2,56,TALTAL,262,Pejeperro,"2,500,000",,0.01,B,BN,CHD
2014,12,2,56,TALTAL,207,Apanado,"2,500,000",,0.012,B,BN,CHD
2014,12,2,56,TALTAL,141,Chascon o huiro negro,"130,000",30,2,O,BN,PP
2014,12,2,56,TALTAL,451,Lapa negra,"500,000",,0.02,O,BN,PP
2014,12,2,56,TALTAL,142,Huiro palo,"300,000",30,1,O,BN,PP
2014,12,2,56,TALTAL,236,Lenguado de ojos chicos,"3,000,000",,0.018,B,BN,CHD
2014,12,2,56,TALTAL,252,Vieja o mulata,"3,000,000",,0.008,B,BN,CHD
2014,12,2,56,TALTAL,262,Pejeperro,"2,500,000",,0.01,B,BN,CHD
2014,12,2,56,TALTAL,207,Apanado,"2,500,000",,0.012,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,229,Congrio negro,"3,000,000",,0.012,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,227,Congrio colorado,"2,000,000",,0.011,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,262,Pejeperro,"2,000,000",,0.009,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,207,Apanado,"2,000,000",,0.014,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,219,Cabinza,"2,000,000",,0.013,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,273,Rollizo,"2,000,000",,0.012,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,226,Cojinoba del norte,"3,200,000",,0.016,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,230,Corvina,"3,500,000",,0.01,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,231,Dorado de altura,"8,000,000",,0.008,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,204,Breca o Bilagay,"5,000,000",,0.007,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,280,Sargo,"6,000,000",,0.011,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,286,Tollo,"1,200,000",,0.01,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,220,Cabrilla ,"3,000,000",,0.005,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,207,Apanado,"3,000,000",,0.014,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,406,Almeja,"5,000,000",,0.135,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,415,Caracol locate,"500,000",,0.08,B,BN,CHD
2014,12,2,50,ANTOFAGASTA,425,Cholga,"1,000,000",,0.05,B,BN,CHD
2014,12,8,336,SAN VICENTE,644,Picoroco,"450,000",,0.45,B,BN,CHD
2014,12,8,336,SAN VICENTE,820,Piure,"250,000",,0.6,B,BN,CHD
2014,12,8,336,SAN VICENTE,229,Congrio negro,"1,800,000",,0.05,B,BN,CHD
2014,12,8,336,SAN VICENTE,658,Jaiba reina,"1,000,000",,0.25,B,BN,CHD
2014,12,8,336,SAN VICENTE,644,Picoroco,"500,000",,0.65,B,BN,CHD
2014,12,8,336,SAN VICENTE,820,Piure,"250,000",,0.55,B,BN,CHD
2014,12,8,308,COCHOLGUE,242,Merluza común,"892,000",,0.3,L,BN,CHD
2014,12,8,308,COCHOLGUE,221,Cabrilla común,"1,000,000",,0.02,B,BN,CHD
2014,12,8,308,COCHOLGUE,236,Lenguado de ojos chicos,"3,500,000",,0.03,B,BN,CHD
2014,12,8,308,COCHOLGUE,230,Corvina,"3,000,000",,0.05,B,BN,CHD
2014,12,8,310,TOME,227,Congrio colorado,"2,000,000",,0.2,B,BN,CHD
2014,12,8,310,TOME,658,Jaiba reina,"1,000,000",,0.1,B,BN,CHD
2014,12,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.4,B - L,BN,CHD - PP
2014,12,8,350,LO ROJAS,227,Congrio colorado,"2,900,000",,3.1,B,BN,CHD
2014,12,8,350,LO ROJAS,229,Congrio negro,"1,600,000",,4.3,B,BN,CHD
2014,12,8,350,LO ROJAS,270,Robalo,"600,000",,0.1,B,BN,CHD
2014,12,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,2.7,B - L,BN,CHD - PP
2014,12,8,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,3.6,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,465,Navajuela,"500,000",,6.3,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,406,Almeja,"250,000",,1.2,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,213,Blanquillo,"400,000",,0.1,B,BN,CHD
2014,12,8,350,LO ROJAS,407,Taquilla,"80,000",,5.3,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,258,Pejegallo,"750,000",,0.1,L,BN,CHD - PP
2014,12,8,350,LO ROJAS,230,Corvina,"3,100,000",,0.6,B - L,BN,CHD
2014,12,8,350,LO ROJAS,658,Jaiba reina,"980,000",,1.9,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,820,Piure,"500,000",,1,B,BN,CHD
2014,12,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,2.2,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,11.3,L,BN,CHD - PP
2014,12,8,350,LO ROJAS,236,Lenguado de ojos chicos,"4,900,000",,0.1,B,BN,CHD
2014,12,8,350,LO ROJAS,274,Reineta,"1,300,000",,5.4,B - L,BN,CHD - PP
2014,12,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.1,B - L,,
2014,12,8,350,LO ROJAS,227,Congrio colorado,"2,900,000",,1.8,B,BN,CHD
2014,12,8,350,LO ROJAS,229,Congrio negro,"1,600,000",,2.4,B,,
2014,12,8,350,LO ROJAS,270,Robalo,"600,000",,0.05,B,,
2014,12,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,1.8,B - L,BN,CHD - PP
2014,12,8,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,0.3,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,465,Navajuela,"500,000",,7.7,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,406,Almeja,"250,000",,0.3,B,BN,CHD
2014,12,8,350,LO ROJAS,213,Blanquillo,"400,000",,0.2,B,BN,CHD
2014,12,8,350,LO ROJAS,407,Taquilla,"80,000",,4.4,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,258,Pejegallo,"750,000",,0.1,L,BN,CHD - PP
2014,12,8,350,LO ROJAS,230,Corvina,"3,100,000",,2.3,B - L,BN,CHD
2014,12,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.3,B,BN,CHD - PP
2014,12,8,350,LO ROJAS,820,Piure,"500,000",,0.5,B,BN,CHD
2014,12,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,0.2,B,BN,CHD - PP
