PRECIOS DE PRIMERA TRANSACCI”N ,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,
2016,,,,,,,,,,,,,
,,,,,,,,,,,,,
AãO,MES,REGI”N,Codigo Caleta,Nom_caleta,Codigo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,
2016,5,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,244,Merluza del sur,"1,000,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,228,Congrio dorado,"1,300,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",30,,L,,PP,
2016,5,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",30,,L,,PP,
2016,5,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,5,12,534,PUNTA ARENAS,810,Erizo,"594,000",,8.4,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,810,Erizo,"416,000",,12.71,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,620,Centollon,"780,000",,2.7,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,620,Centollon,"550,000",,4.39,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"600,000",,1.34,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,810,Erizo,"489,000",,5.38,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,810,Erizo,"764,000",,9.71,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,810,Erizo,"444,000",,12.29,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,810,Erizo,"500,000",,8.84,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,620,Centollon,"800,000",,6.87,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"600,000",,3.39,O,BN,PP,
2016,5,12,534,PUNTA ARENAS,620,Centollon,"550,000",,15.05,O,BN,PP,
2016,5,12,536,P˜ERTO NATALES,810,Erizo,"500,000",,450,L,BN,PP,
2016,5,12,536,P˜ERTO NATALES,260,Pejerrey de mar,"2,000,000",,0.4,B,BN,CHD,
2016,5,12,536,P˜ERTO NATALES,244,Merluza del sur,"1,000,000",,0.04,L,BN,CHD,
2016,5,12,536,P˜ERTO NATALES,228,Congrio dorado,"1,500,000",,2.8,B,BN,CHD,
2016,5,12,536,P˜ERTO NATALES,270,Robalo,"1,500,000",,0.2,B,BN,CHD,
2016,5,12,536,P˜ERTO NATALES,810,Erizo,"500,000",,450,L,BN,PP,
2016,5,12,536,P˜ERTO NATALES,270,Robalo,"1,500,000",,0.2,B,BN,CHD,
2016,5,12,536,P˜ERTO NATALES,406,Almeja,"500,000",,10,L,BN,CHD,
2016,5,12,536,P˜ERTO NATALES,430,Chorito,"400,000",,1,L,BN,CHD,
2016,5,12,536,P˜ERTO NATALES,455,Loco,"5,125,000",,4.7,L,BN,PP,
2016,6,15,4,ARICA,214,Bonito,"1,500,000",,0.04,B,BN,CHD,
2016,6,15,4,ARICA,435,Choro,"1,000,000",,0.08,B,BN,CHD,
2016,6,15,4,ARICA,291,Bilagay,"2,500,000",,0.7,B,BN,CHD,
2016,6,15,4,ARICA,291,Bilagay,"1,500,000",,0.03,B,BN,CHD,
2016,6,15,4,ARICA,214,Bonito,"1,500,000",,0.06,B,BN,CHD,
2016,6,15,4,ARICA,406,Almeja,"800,000",,0.06,B,BN,CHD,
2016,6,15,4,ARICA,435,Choro,"1,000,000",,0.05,B,BN,CHD,
2016,6,15,4,ARICA,820,Piure,"800,000",,0.06,B,BN,CHD,
2016,6,15,4,ARICA,451,Lapa negra,"1,500,000",,0.04,B,BN,CHD,
2016,6,1,8,RIQUELME,266,Albacora o pez espada,"2,800,000",,1.3,L,BN,CHD,
2016,6,1,8,RIQUELME,231,Dorado,"2,666,666",,0.14,B,BN,CHD,
2016,6,1,8,RIQUELME,266,Albacora o pez espada,"4,000,000",,0.23,L,BN,CHD,
2016,6,1,8,RIQUELME,260,Pejerrey de mar,"4,500,000",,0.07,B,BN,CHD,
2016,6,1,8,RIQUELME,231,Dorado,"3,000,000",,0.09,B,BN,CHD,
2016,6,1,8,CAVANCHA,810,Erizo,"937,500",,0.03,B,BN,CHD,
2016,6,1,8,CAVANCHA,266,Albacora o pez espada,"2,000,000",,1.2,L,BN,CHD,
2016,6,2,56,TALTAL,141,Chascon o huiro negro,"250,000",30,1,O,BN,PP,
2016,6,2,56,TALTAL,142,Huiro palo,"230,000",30,1,O,BN,PP,
2016,6,2,56,TALTAL,451,Lapa negra,"600,000",,1,O,BN,PP,
2016,6,2,56,TALTAL,262,Pejeperro,"3,000,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,207,Apanado,"3,500,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,227,Congrio colorado,"3,500,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,231,Dorado,"2,600,000",,1,B - L,BN,CHD,
2016,6,2,56,TALTAL,226,Cojinoba del norte,"2,000,000",,1,B - L,BN,CHD,
2016,6,2,56,TALTAL,221,Cabrilla comun,"1,800,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD,
2016,6,2,56,TALTAL,252,Vieja o mulata,"3,000,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,266,Albacora o pez espada,"2,300,000",,1,O,BN,CHD,
2016,6,2,56,TALTAL,236,Lenguado de ojos chicos,"3,500,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,141,Chascon o huiro negro,"240,000",30,1,O,BN,PP,
2016,6,2,56,TALTAL,142,Huiro palo,"220,000",30,1,O,BN,PP,
2016,6,2,56,TALTAL,451,Lapa negra,"600,000",,1,O,BN,PP,
2016,6,2,56,TALTAL,262,Pejeperro,"3,000,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,207,Apanado,"3,500,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,227,Congrio colorado,"3,200,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,231,Dorado,"2,600,000",,1,B - L,BN,CHD,
2016,6,2,56,TALTAL,226,Cojinoba del norte,"2,000,000",,1,B - L,BN,CHD,
2016,6,2,56,TALTAL,221,Cabrilla comun,"1,800,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD,
2016,6,2,56,TALTAL,252,Vieja o mulata,"3,000,000",,1,B,BN,CHD,
2016,6,2,56,TALTAL,266,Albacora o pez espada,"2,200,000",,1,O,BN,CHD,
2016,6,2,56,TALTAL,236,Lenguado de ojos chicos,"3,500,000",,1,B,BN,CHD,
2016,6,2,50,ANTOFAGASTA,141,Chascon o huiro negro,"200,000",30,1,O,BN,PP,
2016,6,2,50,ANTOFAGASTA,142,Huiro palo,"250,000",30,1,O,BN,PP,
2016,6,2,50,ANTOFAGASTA,451,Lapa negra,"650,000",,1,O,BN,PP,
2016,6,2,50,ANTOFAGASTA,231,Dorado,"3,000,000",,1,B - L,BN,CHD ,
2016,6,2,50,ANTOFAGASTA,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD ,
2016,6,2,50,ANTOFAGASTA,221,Cabrilla comun,"2,000,000",,1,B,BN,CHD,
2016,6,2,50,ANTOFAGASTA,141,Chascon o huiro negro,"200,000",30,1,O,BN,PP,
2016,6,2,50,ANTOFAGASTA,142,Huiro palo,"250,000",30,1,O,BN,PP,
2016,6,2,50,ANTOFAGASTA,451,Lapa negra,"650,000",,1,O,BN,PP,
2016,6,2,50,ANTOFAGASTA,231,Dorado,"3,200,000",,1,B - L,BN,CHD,
2016,6,2,50,ANTOFAGASTA,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD,
2016,6,3,78,HUASCO,406,Almeja,"1,000,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,207,Apanado,"1,200,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,451,Lapa negra,"1,000,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,652,Jaiba mora,"300,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,820,Piure,"250,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,234,Jurel,"750,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,227,Congrio colorado,"3,500,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,242,Merluza comun,"1,200,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,214,Bonito,"2,000,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,221,Cabrilla comun,"2,500,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,273,Rollizo,"2,500,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,258,Pejegallo,"1,500,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,236,Lenguado de ojos chicos,"6,000,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,262,Pejeperro,"1,500,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,226,Cojinoba del norte,"2,500,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,231,Dorado,"3,000,000",,,B,BN,CHD,
2016,6,3,78,HUASCO,252,Vieja o mulata,"3,500,000",,,B,BN,CHD,
2016,6,3,76,CALDERA,227,Congrio colorado,"3,000,000",,,B,,PP,
2016,6,3,76,CALDERA,282,Sierra,"2,000,000",,,B,BN,PP,
2016,6,3,76,CALDERA,226,Cojinoba del norte,"2,000,000",,,O,,PP,
2016,6,3,76,CALDERA,213,Blanquillo,"2,000,000",,,B,,PP,
2016,6,3,76,CALDERA,230,Corvina,"3,500,000",,,O,,PP,
2016,6,3,76,CALDERA,231,Dorado,"3,000,000",,,O,,PP,
2016,6,3,76,CALDERA,242,Merluza comun,"1,000,000",,,B,BN,PP,
2016,6,3,76,CALDERA,218,Caballa,"300,000",,,O,BN,PP,
2016,6,3,76,CALDERA,221,Cabrilla comun,"2,000,000",,,O,BN,CHD,
2016,6,3,76,CALDERA,227,Congrio colorado,"3,000,000",,,O,BN,CHD,
2016,6,3,76,CALDERA,204,Breca o Villagay,"2,000,000",,,O,BN,PP,
2016,6,3,76,CALDERA,236,Lenguado de ojos chicos,"4,000,000",,,B,BN,CHD,
2016,6,3,76,CALDERA,412,Caracol tegula,"500,000",,,B,BN,CHD,
2016,6,3,76,CALDERA,252,Vieja o mulata,"3,500,000",,,B,BN,PP,
2016,6,3,76,CALDERA,445,Jibia o calamar rojo ,"1,000,000",,,O,BN,PP,
2016,6,5,230,SAN ANTONIO,445,Jibia o calamar rojo ,"1,500,000",,,B - L,BN,PP,
2016,6,5,230,SAN ANTONIO,651,Jaiba limon,"1,000,000",,,B,BN,CHD,
2016,6,5,230,SAN ANTONIO,242,Merluza comun,"1,100,000",,,B - L,BN,CHD,
2016,6,5,230,SAN ANTONIO,229,Congrio negro,"1,200,000",,,B - L,BN,CHD,
2016,6,5,230,SAN ANTONIO,227,Congrio colorado,"3,500,000",,,B,BN,CHD,
2016,6,5,230,SAN ANTONIO,282,Sierra,"1,050,000",,,B - L,BN,CHD,
2016,6,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,100,000",,,L,BN,CHD,
2016,6,5,230,SAN ANTONIO,266,Albacora o pez espada,"1,600,000",,,L,BN,PP,
2016,6,5,230,SAN ANTONIO,208,Atun aleta amarilla,"1,200,000",,,L,BN,CHD,
2016,6,5,230,SAN ANTONIO,268,Raya volantin,"2,100,000",,,L,BN,PP,
2016,6,5,230,SAN ANTONIO,357,Raya espinosa,"2,100,000",,,L,BN,PP,
2016,6,6,246,PICHILEMU,242,Merluza comun,"800,000",,0.45,B,BN,CHD,
2016,6,7,268,DUAO,242,Merluza comun,"370,400",,0.01,B,BN,CHD,
2016,6,7,268,DUAO,242,Merluza comun,"296,300",,0.01,B,BN,CHD,
2016,6,7,268,DUAO,242,Merluza comun,"555,600",,0.01,B,BN,CHD,
2016,6,7,268,DUAO,242,Merluza comun,"370,400",,0.01,B,BN,CHD,
2016,6,7,268,DUAO,242,Merluza comun,"259,300",,0.01,B,BN,CHD,
2016,6,7,268,DUAO,282,Sierra,"500,000",,0.01,B,BN,CHD,
2016,6,7,286,CURANIPE,242,Merluza comun,"601,741",,2.32,B,BN,CHD,
2016,6,7,286,CURANIPE,242,Merluza comun,"833,333",,1.5,B,BN,CHD,
2016,6,7,636,MAGUILLINES,242,Merluza comun,"629,629",,1,B,BN,CHD,
2016,6,7,636,MAGUILLINES,230,Corvina,"1,500,000",,1,B,BN,CHD,
2016,6,7,636,MAGUILLINES,282,Sierra,"400,000",,1,B,BN,CHD,
2016,6,8,336,SAN VICENTE,820,Piure,"200,000",,0.56,B,BN,CHD,
2016,6,8,336,SAN VICENTE,445,Jibia o calamar rojo ,"110,000",,8.5,L,BN,PP,
2016,6,8,336,SAN VICENTE,644,Picoroco,"400,000",,0.6,B,BN,CHD,
2016,6,8,336,SAN VICENTE,242,Merluza comun,"400,000",,0.42,L,BN,CHD,
2016,6,8,336,SAN VICENTE,445,Jibia o calamar rojo ,"110,000",,4.95,L,BN,PP,
2016,6,8,322,TOMÄ,242,Merluza comun,"643,000",,0.05,B,BN,CHD,
2016,6,8,322,TOMÄ,120,CHICOREA DE MAR,"300,000",30,0.86,B,BN,PP,
2016,6,8,322,TOMÄ,282,Sierra,"417,000",,0.1,B,BN,CHD,
2016,6,8,322,TOMÄ,220,Cabrilla,"1,000,000",,0.01,B,BN,CHD,
2016,6,8,322,TOMÄ,229,Congrio negro,"800,000",,0.03,B,BN,CHD,
2016,6,8,322,TOMÄ,230,Corvina,"2,500,000",,0.1,B,BN,CHD,
2016,6,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.1,B - L,BN,CHD - PP,
2016,6,8,350,LO ROJAS,260,Pejerrey de mar,"600,000",,2,B - L,BN,CHD - PP,
2016,6,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.1,B - L,BN,CHD - PP,
2016,6,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,180,000",,2,B,BN,CHD - PP,
2016,6,8,350,LO ROJAS,465,Navajuela,"690,000",,26,B,BN,CHD - PP,
2016,6,8,350,LO ROJAS,406,Almeja,"250,000",,4,B,BN,CHD,
2016,6,8,350,LO ROJAS,234,Jurel,"500,000",,6,B - L,BN,CHD - PP,
2016,6,8,350,LO ROJAS,407,Taquilla,"165,000",,8,B,BN,CHD - PP,
2016,6,8,350,LO ROJAS,242,Merluza comun,"1,050,000",,6,L,BN,CHD - PP,
2016,6,8,350,LO ROJAS,230,Corvina,"3,500,000",,3.5,B - L,BN,CHD,
2016,6,8,350,LO ROJAS,282,Sierra,"1,000,000",,5,B - L,BN,CHD,
2016,6,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.4,B,BN,CHD - PP,
2016,6,8,350,LO ROJAS,820,Piure,"500,000",,0.1,B,BN,CHD,
2016,6,8,350,LO ROJAS,276,Sardina comun,"120,000",,7,L,BN,PP,
2016,6,8,350,LO ROJAS,205,Anchoveta,"120,000",,4,L,BN,PP,
2016,6,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.2,B,BN,CHD - PP,
2016,6,8,350,LO ROJAS,445,Jibia o calamar rojo ,"119,000",,60,L,BN,CHD - PP,
2016,6,8,374,LEBU,274,Reineta,"1,800,000",,22,L,BN,CHD,
2016,6,8,374,LEBU,266,Albacora o pez espada,"1,800,000",,48,L,BN,PP,
2016,6,8,374,LEBU,266,Albacora o pez espada,"2,000,000",,1,L,BN,PP,
2016,6,14,412,NIEBLA,282,Sierra,"1,000,000",,1,L,BN,PP,
2016,6,14,412,NIEBLA,230,Corvina,"2,000,000",,1,L,BN,PP,
2016,6,14,412,NIEBLA,258,Pejegallo,"700,000",,1,L,BN,PP,
2016,6,14,412,NIEBLA,616,Centolla,"2,300,000",,1,L,BN,PP,
2016,6,10,474,DALCAHUE,810,Erizo,"350,000",,3.45,L,BN,PP,
2016,6,10,474,DALCAHUE,486,Pulpo del sur,"1,200,000",,1.23,L,BN,PP,
2016,6,10,474,DALCAHUE,425,Cholga,"120,000",,1.83,L,BN,PP,
2016,6,10,474,DALCAHUE,258,Pejegallo,"450,000",,0.15,L,BN,CHD,
2016,6,10,474,DALCAHUE,244,Merluza del sur,"490,000",,1,L,BN,PP,
2016,6,10,474,DALCAHUE,228,Congrio dorado,"1,200,000",,0.1,L,BN,PP,
2016,6,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,228,Congrio dorado,"1,300,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",30,,L,,PP,
2016,6,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",30,,L,,PP,
2016,6,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,244,Merluza del sur,"1,000,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,228,Congrio dorado,"1,300,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",30,,L,,PP,
2016,6,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",30,,L,,PP,
2016,6,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,6,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,6,12,534,PUNTA ARENAS,810,Erizo,"813,000",,1.85,O,BN,PP,
2016,6,12,534,PUNTA ARENAS,810,Erizo,"651,000",,7.48,O,BN,PP,
2016,6,12,534,PUNTA ARENAS,620,Centollon,"550,000",,1.12,O,BN,PP,
2016,6,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"600,000",,4.48,O,BN,PP,
2016,6,12,534,PUNTA ARENAS,810,Erizo,"444,000",,6.59,O,BN,PP,
2016,6,12,534,PUNTA ARENAS,810,Erizo,"638,000",,3.88,O,BN,PP,
2016,6,12,534,PUNTA ARENAS,620,Centollon,"550,000",,3.65,O,BN,PP,
2016,6,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"600,000",,2.76,O,BN,PP,
2016,6,12,536,PUERTO NATALES,810,Erizo,"500,000",,570,L,BN,PP,
2016,6,12,536,PUERTO NATALES,228,Congrio dorado,"1,500,000",,7.2,L,BN,PP,
2016,6,12,536,PUERTO NATALES,270,Robalo,"1,500,000",,0.14,B,BN,CHD,
2016,6,12,536,PUERTO NATALES,244,Merluza del sur,"1,800,000",,0.3,L,BN,CHD,
2016,6,12,536,PUERTO NATALES,810,Erizo,"500,000",,600,L,BN,PP,
2016,6,12,536,PUERTO NATALES,244,Merluza del sur,"1,800,000",,0.18,B,BN,CHD,
2016,7,15,4,ARICA,435,Choro,"1,000,000",,0.08,B,BN,CHD,
2016,7,15,4,ARICA,214,Bonito,"1,500,000",,0.04,B,BN,CHD,
2016,7,15,4,ARICA,291,Bilagay,"1,500,000",,0.03,B,BN,CHD,
2016,7,15,4,ARICA,291,Bilagay,"2,500,000",,0.12,B,BN,CHD,
2016,7,15,4,ARICA,214,Bonito,"1,500,000",,0.09,B,BN,CHD,
2016,7,15,4,ARICA,406,Almeja,"800,000",,0.05,B,BN,CHD,
2016,7,15,4,ARICA,291,Bilagay,"1,500,000",,0.04,B,BN,CHD,
2016,7,15,4,ARICA,820,Piure,"800,000",,0.07,B,BN,CHD,
2016,7,15,4,ARICA,451,Lapa negra,"1,500,000",,0.05,B,BN,CHD,
2016,7,1,8,RIQUELME,266,Albacora o pez espada,"3,020,000",,0.38,L,BN,CHD,
2016,7,1,8,RIQUELME,231,Dorado,"4,000,000",,0.23,L,BN,CHD,
2016,7,1,8,RIQUELME,266,Albacora o pez espada,"4,500,000",,0.07,L,BN,CHD,
2016,7,1,8,RIQUELME,231,Dorado,"4,000,000",,0.12,L,BN,CHD,
2016,7,1,8,RIQUELME,284,Tiburon o marrajo,"2,500,000",,0.08,L,BN,CHD,
2016,7,1,8,RIQUELME,211,Azulejo,"1,000,000",,0.1,L,BN,CHD,
2016,7,1,8,RIQUELME,266,Albacora o pez espada,"2,500,000",,1.2,L,BN,CHD,
2016,7,1,10,CAVANCHA,266,Albacora o pez espada,"2,500,000",,0.8,L,BN,CHD,
2016,7,2,56,TALTAL,141,Chascon o huiro negro,"260,000",30,1,O,BN,PP,
2016,7,2,56,TALTAL,142,Huiro palo,"250,000",30,1,O,BN,PP,
2016,7,2,56,TALTAL,451,Lapa negra,"600,000",,1,O,BN,PP,
2016,7,2,56,TALTAL,262,Pejeperro,"3,000,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,207,Apanado,"3,500,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,227,Congrio colorado,"3,500,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,231,Dorado,"2,600,000",,1,B - L,BN,CHD,
2016,7,2,56,TALTAL,226,Cojinoba del norte,"2,000,000",,1,B - L,BN,CHD,
2016,7,2,56,TALTAL,221,Cabrilla comun,"1,800,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD,
2016,7,2,56,TALTAL,252,Vieja o mulata,"3,000,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,266,Albacora o pez espada,"2,500,000",,1,O,BN,CHD,
2016,7,2,56,TALTAL,236,Lenguado de ojos chicos,"3,500,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,141,Chascon o huiro negro,"260,000",30,1,O,BN,PP,
2016,7,2,56,TALTAL,142,Huiro palo,"250,000",30,1,O,BN,PP,
2016,7,2,56,TALTAL,451,Lapa negra,"600,000",,1,O,BN,PP,
2016,7,2,56,TALTAL,262,Pejeperro,"3,000,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,207,Apanado,"3,500,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,227,Congrio colorado,"3,200,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,231,Dorado,"2,600,000",,1,B - L,BN,CHD,
2016,7,2,56,TALTAL,226,Cojinoba del norte,"2,000,000",,1,B - L,BN,CHD,
2016,7,2,56,TALTAL,221,Cabrilla comun,"1,800,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD,
2016,7,2,56,TALTAL,252,Vieja o mulata,"3,000,000",,1,B,BN,CHD,
2016,7,2,56,TALTAL,266,Albacora o pez espada,"2,400,000",,1,O,BN,CHD,
2016,7,2,56,TALTAL,236,Lenguado de ojos chicos,"3,500,000",,1,B,BN,CHD,
2016,7,2,50,ANTOFAGASTA,141,Chascon o huiro negro,"200,000",30,1,O,BN,PP,
2016,7,2,50,ANTOFAGASTA,142,Huiro palo,"250,000",30,1,O,BN,PP,
2016,7,2,50,ANTOFAGASTA,451,Lapa negra,"650,000",,1,O,BN,PP,
2016,7,2,50,ANTOFAGASTA,231,Dorado,"3,000,000",,1,B - L,BN,CHD,
2016,7,2,50,ANTOFAGASTA,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD,
2016,7,2,50,ANTOFAGASTA,221,Cabrilla comun,"2,000,000",,1,B,BN,CHD,
2016,7,2,50,ANTOFAGASTA,141,Chascon o huiro negro,"200,000",30,1,O,BN,PP,
2016,7,2,50,ANTOFAGASTA,142,Huiro palo,"250,000",30,1,O,BN,PP,
2016,7,2,50,ANTOFAGASTA,451,Lapa negra,"650,000",,1,O,BN,PP,
2016,7,2,50,ANTOFAGASTA,231,Dorado,"3,200,000",,1,B - L,BN,CHD,
2016,7,2,50,ANTOFAGASTA,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD,
2016,7,2,60,MEJILLONES,273,Rollizo,"1,500,000",,1,O,BN,CHD,
2016,7,2,60,MEJILLONES,141,Chascon o huiro negro,"120,000",30,1,O,BN,PP,
2016,7,2,60,MEJILLONES,142,Huiro palo,"180,000",30,1,O,BN,PP,
2016,7,2,60,MEJILLONES,130,Pelillo,"80,000",30,1,O,BN,PP,
2016,7,2,60,MEJILLONES,465,Navajuela,"360,000",,1,O,BN,CHD,
2016,7,2,60,MEJILLONES,142,Huiro palo,"180,000",30,1,O,BN,PP,
2016,7,2,60,MEJILLONES,141,Chascon o huiro negro,"120,000",30,1,O,BN,PP,
2016,7,2,60,MEJILLONES,130,Pelillo,"90,000",30,1,O,BN,PP,
2016,7,2,60,MEJILLONES,214,Bonito,"1,600,000",,1,O,BN,CHD,
2016,7,2,55,URCO,141,Chascon o huiro negro,"300,000",30,1.7,O,BN,PP,
2016,7,2,55,URCO,142,Huiro palo,"25,000",30,3,O,BN,PP,
2016,7,2,55,URCO,145,Huiro palo,"150,000",30,0.8,O,BN,PP,
2016,7,2,55,URCO,266,Albacora o pez espada,"2,500,000",,0.26,L,BN,CHD,
2016,7,3,78,HUASCO,406,Almeja,"1,000,000",,,B,BN,CHD,
2016,7,3,78,HUASCO,425,Cholga,"1,000,000",,,B,BN,CHD,
2016,7,3,78,HUASCO,451,Lapa negra,"1,000,000",,,B,BN,CHD,
2016,7,3,78,HUASCO,406,Almeja,"1,000,000",,,B,BN,CHD,
2016,7,3,78,HUASCO,207,Apanado,"3,500,000",,,B,BN,CHD,
2016,7,3,78,HUASCO,451,Lapa negra,"1,000,000",,,B,BN,CHD,
